Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
178,Patrik Elias,20,NJD,RW,17,2,3,5,-4,2,0.1,2,0,0,0,3,0,0,23,8.7,,,eliaspa01
179,Todd Elik,30,BOS,LW,31,4,12,16,-12,16,0.7,3,1,0,0,11,1,0,72,5.6,,,elikto01
180,Dave Ellett,32,TOT,D,76,6,15,21,-6,40,4.3,5,1,0,2,4,8,3,105,5.7,,,elletda01
180,Dave Ellett,32,TOR,D,56,4,10,14,-8,34,2.5,4,0,0,1,4,3,3,83,4.8,,,elletda01
180,Dave Ellett,32,NJD,D,20,2,5,7,2,6,1.8,1,1,0,1,0,5,0,22,9.1,,,elletda01
181,Nelson Emerson,29,HAR,RW,66,9,29,38,-21,34,2.2,6,2,1,2,14,15,0,194,4.6,,,emersne01
182,David Emma,28,BOS,C,5,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,3,0,,,emmada01
183,Anders Eriksson,22,DET,D,23,0,6,6,5,10,1.8,0,0,0,0,6,0,0,27,0,,,eriksan01
184,Bob Errey,32,TOT,LW,66,4,8,12,-5,47,-0.2,4,0,0,0,8,0,0,72,5.6,,,erreybo01
184,Bob Errey,32,DET,LW,36,1,2,3,-3,27,-0.6,1,0,0,0,2,0,0,34,2.9,,,erreybo01
184,Bob Errey,32,SJS,LW,30,3,6,9,-2,20,0.4,3,0,0,0,6,0,0,38,7.9,,,erreybo01
185,Todd Ewen,30,SJS,RW,51,0,2,2,-5,162,-1.2,0,0,0,0,2,0,0,22,0,,,ewento01
186,Kelly Fairchild,23,TOR,C,22,0,2,2,-5,2,-0.5,0,0,0,0,2,0,0,14,0,,,faircke01
187,Pat Falloon,24,PHI,RW,52,11,12,23,-8,10,1.4,9,2,0,4,7,4,1,124,8.9,,,fallopa01
188,Glen Featherstone,28,TOT,D,54,3,8,11,-1,106,3.1,3,0,0,0,2,5,1,67,4.5,,,feathgl01
188,Glen Featherstone,28,HAR,D,41,2,5,7,0,87,2.2,2,0,0,0,1,3,1,40,5,,,feathgl01
188,Glen Featherstone,28,CGY,D,13,1,3,4,-1,19,0.9,1,0,0,0,1,2,0,27,3.7,,,feathgl01
189,Sergei Fedorov*,27,DET,C,74,30,33,63,29,30,7.8,19,9,2,4,26,6,1,273,11,,,fedorse01
190,Craig Ferguson,26,FLA,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,5,0,,,fergucr01
191,Chris Ferraro,24,NYR,RW,12,1,1,2,1,6,0,1,0,0,0,0,1,0,23,4.3,,,ferrach01
192,Peter Ferraro,24,NYR,C,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,3,0,,,ferrape01
193,Ray Ferraro,32,LAK,C,81,25,21,46,-22,112,4.1,14,11,0,2,15,6,0,152,16.4,,,ferrara01
194,Viacheslav Fetisov*,38,DET,D,64,5,23,28,26,76,7.3,5,0,0,1,20,3,0,95,5.3,,,fetisvi01
195,Jeff Finley,29,PHX,D,65,3,7,10,-8,40,2.8,2,1,0,1,6,0,1,38,7.9,,,finleje01
196,Steven Finn,30,LAK,D,54,2,3,5,-8,84,1.8,2,0,0,1,3,0,0,35,5.7,,,finnst01
197,Craig Fisher,26,FLA,C,4,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,2,0,,,fishecr01
198,Tom Fitzgerald,28,FLA,C,71,10,14,24,7,64,1.6,8,0,2,1,13,0,1,135,7.4,,,fitzgto01
199,Rory Fitzpatrick,22,TOT,D,8,0,1,1,-4,8,0,0,0,0,0,1,0,0,6,0,,,fitzpro02
199,Rory Fitzpatrick,22,MTL,D,6,0,1,1,-2,6,0.1,0,0,0,0,1,0,0,5,0,,,fitzpro02
199,Rory Fitzpatrick,22,STL,D,2,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,1,0,,,fitzpro02
200,Pat Flatley,33,NYR,RW,68,10,12,22,6,26,1.3,10,0,0,2,11,1,0,96,10.4,,,flatlpa01
201,Theoren Fleury,28,CGY,RW,81,29,38,67,-12,104,6.9,18,9,2,3,22,15,1,336,8.6,,,fleurth01
202,Adam Foote,25,COL,D,78,2,19,21,16,135,5.6,2,0,0,0,15,2,2,60,3.3,,,footead01
203,Colin Forbes,20,PHI,LW,3,1,0,1,0,0,0.1,1,0,0,0,0,0,0,3,33.3,,,forbeco01
204,Peter Forsberg*,23,COL,C,65,28,58,86,31,73,10,19,5,4,4,34,21,3,188,14.9,,,forsbpe01
205,Corey Foster,27,NYI,D,7,0,0,0,-2,2,0,0,0,0,0,0,0,0,1,0,,,fosteco01
206,Ron Francis*,33,PIT,C,81,27,63,90,7,20,8.6,16,10,1,2,38,24,1,183,14.8,,,francro01
207,Iain Fraser,27,SJS,C,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,,,fraseia01
208,Jeff Friesen,20,SJS,LW,82,28,34,62,-8,75,6.4,20,6,2,5,26,7,1,200,14,,,friesje01
209,Dave Gagner,32,CGY,C,82,27,33,60,2,48,6.5,18,9,0,4,18,12,3,228,11.8,,,gagneda01
210,Garry Galley,33,BUF,D,71,4,34,38,10,102,6.4,2,1,1,1,21,13,0,84,4.8,,,gallega01
211,Bruce Gardiner,24,OTT,RW,67,11,10,21,4,49,1.6,10,0,1,2,9,1,0,94,11.7,,,gardibr01
212,Johan Garpenlöv,28,FLA,LW,53,11,25,36,10,47,3.4,10,1,0,1,18,7,0,83,13.3,,,garpejo01
213,Mike Gartner*,37,PHX,RW,82,32,31,63,-11,38,6.5,18,13,1,7,19,12,0,271,11.8,,,gartnmi01
214,Aaron Gavey,22,TOT,C,57,8,11,19,-12,46,0.8,5,3,0,1,10,1,0,62,12.9,,,gaveyaa01
214,Aaron Gavey,22,CGY,C,41,7,9,16,-11,34,0.9,4,3,0,1,8,1,0,54,13,,,gaveyaa01
214,Aaron Gavey,22,TBL,C,16,1,2,3,-1,12,0,1,0,0,0,2,0,0,8,12.5,,,gaveyaa01
215,Martin Gelinas,26,VAN,LW,74,35,33,68,6,42,7.6,28,6,1,3,27,5,1,177,19.8,,,gelinma01
216,Brent Gilchrist,29,DAL,LW,67,10,20,30,6,24,2.1,8,2,0,2,17,3,0,116,8.6,,,gilchbr01
217,Todd Gill,31,SJS,D,79,0,21,21,-20,101,3.1,0,0,0,0,16,5,0,101,0,,,gillto01
218,Doug Gilmour*,33,TOT,C,81,22,60,82,2,68,7.9,17,4,1,1,42,18,0,143,15.4,,,gilmodo01
218,Doug Gilmour*,33,TOR,C,61,15,45,60,-5,46,5.4,12,2,1,1,30,15,0,103,14.6,,,gilmodo01
218,Doug Gilmour*,33,NJD,C,20,7,15,22,7,22,2.5,5,2,0,0,12,3,0,40,17.5,,,gilmodo01
219,Brian Glynn,29,HAR,D,1,1,0,1,2,2,0.4,1,0,0,0,0,0,0,2,50,,,glynnbr01
220,Alexander Godynyuk,27,HAR,D,55,1,6,7,-10,41,1.9,1,0,0,1,6,0,0,34,2.9,,,godynal01
221,Sergei Gonchar,22,WSH,D,57,13,17,30,-11,36,5.6,10,3,0,3,9,7,1,129,10.1,,,gonchse01
222,Daniel Goneau,21,NYR,LW,41,10,3,13,-5,10,0.8,7,3,0,2,2,1,0,44,22.7,,,goneada01
223,Tony Granato,32,SJS,RW,76,25,15,40,-7,159,4.2,19,5,1,4,11,4,0,231,10.8,,,granato01
224,Chris Gratton,21,TBL,C,82,30,32,62,-28,201,5.8,21,9,0,4,23,9,0,230,13,,,grattch01
225,Adam Graves,28,NYR,LW,82,33,28,61,10,66,6.8,19,10,4,3,20,6,2,269,12.3,,,gravead01
226,Travis Green,26,NYI,C,79,23,41,64,-5,38,6.2,13,10,0,3,32,9,0,177,13,,,greentr01
227,Wayne Gretzky*,36,NYR,C,82,25,72,97,12,28,9.5,19,6,0,2,46,25,1,286,8.7,,,gretzwa01
228,Mike Grier,22,EDM,RW,79,15,17,32,7,45,2.7,11,4,0,2,16,1,0,89,16.9,,,griermi01
229,Brent Grieve,27,LAK,LW,18,4,2,6,-2,15,0.5,4,0,0,1,2,0,0,50,8,,,grievbr01
230,Stu Grimson,31,TOT,LW,76,2,2,4,-8,218,-1.5,2,0,0,0,2,0,0,17,11.8,,,grimsst01
230,Stu Grimson,31,HAR,LW,75,2,2,4,-7,218,-1.4,2,0,0,0,2,0,0,17,11.8,,,grimsst01
230,Stu Grimson,31,DET,LW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,,,grimsst01
231,Francois Groleau,24,MTL,D,5,0,0,0,0,4,0.1,0,0,0,0,0,0,0,3,0,,,grolefr01
232,Tuomas Gronman,22,CHI,D,16,0,1,1,-4,13,0.3,0,0,0,0,1,0,0,9,0,,,gronmtu01
233,Michal Grosek,21,BUF,LW,82,15,21,36,25,71,3.3,14,1,0,2,17,4,0,117,12.8,,,grosemi01
234,Bill Guerin,26,NJD,RW,82,29,18,47,-2,95,5,22,7,0,9,14,4,0,177,16.4,,,gueribi01
235,Steve Guolla,23,SJS,LW,43,13,8,21,-10,14,1.9,11,2,0,1,7,1,0,81,16,,,guollst01
236,Alexei Gusarov,32,COL,D,58,2,12,14,4,28,3.5,2,0,0,0,11,1,0,33,6.1,,,gusaral01
237,Per Gustafsson,26,FLA,D,58,7,22,29,11,22,6.3,5,2,0,1,12,10,0,105,6.7,,,gustape02
238,Kevin Haller,26,TOT,D,62,2,11,13,-12,85,2.4,2,0,0,0,9,2,0,77,2.6,,,halleke01
238,Kevin Haller,26,HAR,D,35,2,6,8,-11,48,1.3,2,0,0,0,4,2,0,43,4.7,,,halleke01
238,Kevin Haller,26,PHI,D,27,0,5,5,-1,37,1.1,0,0,0,0,5,0,0,34,0,,,halleke01
239,Roman Hamrlik,22,TBL,D,79,12,28,40,-29,57,5.6,6,6,0,0,11,16,1,238,5,,,hamrlro01
240,Dave Hannan,35,OTT,C,34,2,2,4,-1,8,-0.3,1,0,1,1,1,0,1,16,12.5,,,hannada01
241,Tavis Hansen,21,PHX,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,hanseta01
242,Brett Harkins,26,BOS,LW,44,4,14,18,-3,8,0.8,1,3,0,2,11,3,0,52,7.7,,,harkibr01
243,Todd Harvey,21,DAL,RW,71,9,22,31,19,142,2.4,8,1,0,2,21,1,0,99,9.1,,,harveto01
244,Derian Hatcher,24,DAL,D,63,3,19,22,8,97,4.8,3,0,0,0,17,1,1,96,3.1,,,hatchde01
245,Kevin Hatcher,30,PIT,D,80,15,39,54,11,103,8.2,6,9,0,1,22,16,1,199,7.5,,,hatchke01
246,Dale Hawerchuk*,33,PHI,C,51,12,22,34,9,32,3.2,6,6,0,2,17,5,0,102,11.8,,,hawerda01
247,Greg Hawgood,28,SJS,D,63,6,12,18,-22,69,2.8,3,3,0,0,3,9,0,83,7.2,,,hawgogr01
248,Paul Healey,21,PHI,RW,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,,,,healepa01
249,Bret Hedican,26,VAN,D,67,4,15,19,-3,51,3.1,2,2,0,1,11,3,1,93,4.3,,,hedicbr01
250,Steve Heinze,27,BOS,RW,30,17,8,25,-8,27,2.9,11,4,2,2,7,1,0,96,17.7,,,heinzst01
251,Sami Helenius,23,CGY,D,3,0,1,1,1,0,0.3,0,0,0,0,1,0,0,1,0,,,helensa01
252,Darby Hendrickson,24,TOR,C,64,11,6,17,-20,47,0.3,10,0,1,0,5,1,0,105,10.5,,,hendrda01
253,Jamie Heward,25,TOR,RW,20,1,4,5,-6,6,-0.2,1,0,0,0,2,2,0,23,4.3,,,hewarja01
254,Alex Hicks,27,TOT,C,73,7,21,28,-5,90,0.9,7,0,0,3,21,0,0,78,9,,,hicksal01
254,Alex Hicks,27,PIT,C,55,5,15,20,-6,76,0.5,5,0,0,3,15,0,0,57,8.8,,,hicksal01
254,Alex Hicks,27,MDA,C,18,2,6,8,1,14,0.5,2,0,0,0,6,0,0,21,9.5,,,hicksal01
255,Sean Hill,26,OTT,D,5,0,0,0,1,4,0.3,0,0,0,0,0,0,0,9,0,,,hillse01
256,Todd Hlushko,26,CGY,LW,58,7,11,18,-2,49,1,7,0,0,0,10,0,1,76,9.2,,,hlushto01
257,Jonas Höglund,24,CGY,LW,68,19,16,35,-4,12,3.5,16,3,0,6,5,11,0,189,10.1,,,hoglujo01
258,Benoit Hogue,30,DAL,LW,73,19,24,43,8,54,4,14,5,0,5,18,6,0,131,14.5,,,hoguebe01
259,Bobby Holík,26,NJD,C,82,23,39,62,24,54,6.7,18,5,0,6,31,8,0,192,12,,,holikbo01
260,Jason Holland,20,NYI,D,4,1,0,1,1,0,0.4,1,0,0,0,0,0,0,3,33.3,,,hollaja01
261,Tomas Holmström,24,DET,LW,47,6,3,9,-10,33,-0.1,3,3,0,0,1,2,0,53,11.3,,,holmsto01
262,Brian Holzinger,24,BUF,C,81,22,29,51,9,54,4.8,18,2,2,6,23,5,1,142,15.5,,,holzibr01
263,Doug Houda,30,NYI,D,70,2,8,10,1,99,3,2,0,0,0,6,2,0,29,6.9,,,houdado01
264,Eric Houde,20,MTL,C,13,0,2,2,1,2,-0.1,0,0,0,0,2,0,0,1,0,,,houdeer01
265,Mike Hough,33,FLA,LW,69,8,6,14,12,48,0.7,8,0,0,2,6,0,0,85,9.4,,,houghmi01
266,Bill Houlder,29,TBL,D,79,4,21,25,16,30,6.6,4,0,0,2,16,4,1,116,3.4,,,houldbi01
267,Phil Housley*,32,WSH,D,77,11,29,40,-10,24,7.2,7,3,1,2,12,17,0,167,6.6,,,houslph01
268,Bill Huard,29,DAL,LW,40,5,6,11,5,105,0.5,5,0,0,0,6,0,0,34,14.7,,,huardbi01
269,Charlie Huddy,37,BUF,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,huddych01
270,Mike Hudson,29,PHX,C,7,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,9,0,,,hudsomi01
271,Brent Hughes,30,NYI,RW,51,7,3,10,-4,57,0.2,7,0,0,0,3,0,0,47,14.9,,,hughebr02
272,Joe Hulbig,23,EDM,LW,6,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,4,0,,,hulbijo01
273,Brett Hull*,32,STL,RW,77,42,40,82,-9,10,9.4,28,12,2,6,26,14,0,302,13.9,,,hullbr01
274,Jody Hull,27,FLA,RW,67,10,6,16,1,4,0.8,9,0,1,2,4,2,0,92,10.9,,,hulljo01
275,Cale Hulse,23,CGY,D,63,1,6,7,-2,91,3,0,0,1,0,5,0,1,58,1.7,,,hulseca01
276,Dale Hunter,36,WSH,C,82,14,32,46,-2,125,3.8,11,3,0,5,23,9,0,110,12.7,,,hunteda02
277,Tim Hunter,36,SJS,LW,46,0,4,4,0,135,-0.7,0,0,0,0,4,0,0,13,0,,,hunteti01
278,Jamie Huscroft,30,TOT,D,52,0,5,5,-2,151,2.3,0,0,0,0,5,0,0,40,0,,,huscrja01
278,Jamie Huscroft,30,CGY,D,39,0,4,4,2,117,2,0,0,0,0,4,0,0,33,0,,,huscrja01
278,Jamie Huscroft,30,TBL,D,13,0,1,1,-4,34,0.3,0,0,0,0,1,0,0,7,0,,,huscrja01
279,Al Iafrate,30,SJS,D,38,6,9,15,-10,91,2.5,3,3,0,0,5,4,0,91,6.6,,,iafraal01
280,Jarome Iginla*,19,CGY,RW,82,21,29,50,-4,37,4.8,12,8,1,3,17,9,3,169,12.4,,,iginlja01
281,Ralph Intranuovo,23,TOT,C,8,1,1,2,-1,0,0,1,0,0,0,1,0,0,6,16.7,,,intrara01
281,Ralph Intranuovo,23,EDM,C,5,1,0,1,0,0,0.1,1,0,0,0,0,0,0,2,50,,,intrara01
281,Ralph Intranuovo,23,TOR,C,3,0,1,1,-1,0,0,0,0,0,0,1,0,0,4,0,,,intrara01
282,Jaromír Jágr,24,PIT,RW,63,47,48,95,22,40,12,34,11,2,6,33,14,1,234,20.1,,,jagrja01
283,Craig Janney,29,PHX,C,77,15,38,53,-1,26,4.5,10,5,0,1,30,8,0,88,17,,,jannecr01
284,Mark Janssens,28,TOT,C,66,2,6,8,-13,137,-1.1,2,0,0,0,5,1,0,39,5.1,,,janssma01
284,Mark Janssens,28,HAR,C,54,2,4,6,-10,90,-0.8,2,0,0,0,3,1,0,30,6.7,,,janssma01
284,Mark Janssens,28,MDA,C,12,0,2,2,-3,47,-0.2,0,0,0,0,2,0,0,9,0,,,janssma01
285,Marko Jantunen,25,CGY,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,7,0,,,jantuma01
286,Andreas Johansson,23,TOT,C,42,4,9,13,-12,20,0,3,1,0,0,8,1,0,59,6.8,,,johanan01
286,Andreas Johansson,23,PIT,C,27,2,7,9,-6,20,0,2,0,0,0,7,0,0,38,5.3,,,johanan01
286,Andreas Johansson,23,NYI,C,15,2,2,4,-6,0,0,1,1,0,0,1,1,0,21,9.5,,,johanan01
287,Calle Johansson,29,WSH,D,65,6,11,17,-2,16,4.6,4,2,0,0,7,4,0,133,4.5,,,johanca01
288,Craig Johnson,24,LAK,LW,31,4,3,7,-7,26,0.1,3,1,0,0,3,0,0,30,13.3,,,johnscr01
289,Greg Johnson,25,TOT,RW,75,13,19,32,-18,26,1.5,12,1,0,0,13,4,2,108,12,,,johnsgr02
289,Greg Johnson,25,DET,RW,43,6,10,16,-5,12,0.8,6,0,0,0,7,3,0,56,10.7,,,johnsgr02
289,Greg Johnson,25,PIT,RW,32,7,9,16,-13,14,0.7,6,1,0,0,6,1,2,52,13.5,,,johnsgr02
290,Jim Johnson,34,PHX,D,55,3,7,10,5,74,3.4,3,0,0,0,5,0,2,51,5.9,,,johnsji02
291,Matt Johnson,21,LAK,LW,52,1,3,4,-4,194,-0.9,1,0,0,0,3,0,0,20,5,,,johnsma03
292,Mike Johnson,22,TOR,RW,13,2,2,4,-2,4,0.2,1,0,1,1,2,0,0,27,7.4,,,johnsmi01
293,Jean-Francois Jomphe,24,MDA,C,64,7,14,21,-9,53,0.5,6,0,1,0,11,2,1,81,8.6,,,jomphje01
294,Keith Jones,28,TOT,RW,78,25,23,48,3,118,5,10,14,1,7,17,6,0,170,14.7,,,joneske01
294,Keith Jones,28,COL,RW,67,23,20,43,5,105,4.6,9,13,1,7,14,6,0,158,14.6,,,joneske01
294,Keith Jones,28,WSH,RW,11,2,3,5,-2,13,0.4,1,1,0,0,3,0,0,12,16.7,,,joneske01
295,Kenny Jönsson,22,NYI,D,81,3,18,21,10,24,5.1,2,1,0,0,14,4,0,92,3.3,,,jonsske01
296,Chris Joseph,27,VAN,D,63,3,13,16,-21,62,1.4,1,2,0,1,5,8,0,99,3,,,josepch01
297,Ed Jovanovski,20,FLA,D,61,7,16,23,-1,172,5,4,3,0,1,11,5,0,80,8.8,,,jovaned01
298,Joe Juneau,29,WSH,LW,58,15,27,42,-11,8,3.7,5,9,1,3,18,9,0,124,12.1,,,juneajo01
299,Valeri Kamensky,30,COL,LW,68,28,38,66,5,38,7.2,20,8,0,4,20,18,0,165,17,,,kamenva01
300,Kevin Kaminski,27,WSH,C,38,1,2,3,0,130,-0.5,1,0,0,0,1,1,0,12,8.3,,,kaminke01
301,Sami Kapanen,23,HAR,RW,45,13,12,25,6,2,2.8,10,3,0,2,11,1,0,82,15.9,,,kapansa01
302,Paul Kariya*,22,MDA,LW,69,44,55,99,36,6,12.6,26,15,3,10,35,19,1,340,12.9,,,kariypa01
303,Dave Karpa,25,MDA,D,69,2,11,13,11,210,3.8,2,0,0,1,10,1,0,90,2.2,,,karpada01
304,Valeri Karpov,25,MDA,RW,9,1,0,1,-2,16,-0.1,1,0,0,0,0,0,0,4,25,,,karpova01
305,Alexander Karpovtsev,26,NYR,D,77,9,29,38,1,59,6.2,2,6,1,0,16,13,0,84,10.7,,,karpoal01
306,Darius Kasparaitis,24,TOT,D,75,2,21,23,17,100,4.7,2,0,0,0,18,1,2,58,3.4,,,kaspada01
306,Darius Kasparaitis,24,PIT,D,57,2,16,18,24,84,4.3,2,0,0,0,14,1,1,46,4.3,,,kaspada01
306,Darius Kasparaitis,24,NYI,D,18,0,5,5,-7,16,0.5,0,0,0,0,4,0,1,12,0,,,kaspada01
307,Mike Keane,29,COL,RW,81,10,17,27,2,63,1.4,9,0,1,1,17,0,0,91,11,,,keanemi01
308,Dan Keczmer,28,DAL,D,13,0,1,1,3,6,0.7,0,0,0,0,1,0,0,10,0,,,keczmda01
309,Steve Kelly,20,EDM,C,8,1,0,1,-1,6,-0.1,1,0,0,1,0,0,0,6,16.7,,,kellyst01
310,Mike Kennedy,24,DAL,RW,24,1,6,7,3,13,0.2,1,0,0,1,6,0,0,26,3.8,,,kennemi01
311,Sheldon Kennedy,27,BOS,RW,56,8,10,18,-17,30,0.4,4,0,4,0,9,0,1,65,12.3,,,kennesh01
312,Yuri Khmylev,32,STL,LW,2,1,0,1,-1,2,0.1,1,0,0,0,0,0,0,3,33.3,,,khmylyu01
313,Dmitri Khristich,27,LAK,C,75,19,37,56,8,38,5.7,16,3,0,2,29,6,2,135,14.1,,,khrisdm01
314,Chad Kilger,20,PHX,C,24,4,3,7,-5,13,0.3,3,1,0,0,3,0,0,30,13.3,,,kilgech01
315,Derek King,29,TOT,LW,82,26,33,59,-6,22,5.9,20,6,0,3,27,6,0,181,14.4,,,kingde01
315,Derek King,29,NYI,LW,70,23,30,53,-6,20,5.3,18,5,0,3,24,6,0,153,15,,,kingde01
315,Derek King,29,HAR,LW,12,3,3,6,0,2,0.6,2,1,0,0,3,0,0,28,10.7,,,kingde01
316,Kris King,30,PHX,RW,81,3,11,14,-7,185,-0.6,3,0,0,0,10,1,0,57,5.3,,,kingkr01
317,Trent Klatt,26,PHI,RW,76,24,21,45,9,20,4.6,14,5,5,5,18,3,0,131,18.3,,,klatttr01
318,Ken Klee,25,WSH,RW,80,3,8,11,-5,115,-0.6,3,0,0,2,7,0,1,108,2.8,,,kleeke01
319,Jon Klemm,27,COL,D,80,9,15,24,12,37,6.3,6,1,2,1,13,2,0,103,8.7,,,klemmjo01
320,Petr Klima,32,TOT,RW,33,2,12,14,-12,12,0.2,2,0,0,0,3,9,0,55,3.6,,,klimape01
320,Petr Klima,32,EDM,RW,16,1,5,6,-1,6,0.2,1,0,0,0,3,2,0,22,4.5,,,klimape01
320,Petr Klima,32,PIT,RW,9,1,3,4,-4,4,0.1,1,0,0,0,0,3,0,21,4.8,,,klimape01
320,Petr Klima,32,LAK,RW,8,0,4,4,-7,2,0,0,0,0,0,0,4,0,12,0,,,klimape01
321,Sergei Klimovich,22,CHI,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,klimose01
322,Mike Knuble,24,DET,RW,9,1,0,1,-1,0,-0.1,1,0,0,0,0,0,0,10,10,,,knublmi01
323,Joe Kocur,32,DET,RW,34,2,1,3,-7,70,-0.6,2,0,0,1,1,0,0,38,5.3,,,kocurjo01
324,Saku Koivu,22,MTL,C,50,17,39,56,7,38,5.5,12,5,0,3,26,12,1,135,12.6,,,koivusa01
325,Mark Kolesar,24,TOR,RW,7,0,0,0,-3,0,-0.3,0,0,0,0,0,0,0,3,0,,,kolesma01
326,Steve Konowalchuk,24,WSH,LW,78,17,25,42,-3,67,3.8,14,2,1,3,19,5,1,155,11,,,konowst01
327,Vladimir Konstantinov,29,DET,D,77,5,33,38,38,151,9.5,5,0,0,0,24,7,2,141,3.5,,,konstvl01
328,Dan Kordic,25,PHI,LW,75,1,4,5,-1,210,-1.6,1,0,0,0,4,0,0,21,4.8,,,kordida01
329,Igor Korolev,26,PHX,RW,41,3,7,10,-5,28,0.1,1,2,0,0,6,1,0,41,7.3,,,korolig01
330,Andrei Kovalenko,26,EDM,RW,74,32,27,59,-5,81,6.6,18,14,0,2,16,11,0,163,19.6,,,kovalan01
331,Alex Kovalev,23,NYR,RW,45,13,22,35,11,42,3.6,12,1,0,0,14,8,0,110,11.8,,,kovalal01
332,Viktor Kozlov,21,SJS,C,78,16,25,41,-16,40,3,12,4,0,4,17,8,0,184,8.7,,,kozlovi01
333,Vyacheslav Kozlov,24,DET,C,75,23,22,45,21,46,5.2,20,3,0,6,16,6,0,211,10.9,,,kozlovy01
334,Igor Kravchuk,30,STL,D,82,4,24,28,7,35,6.1,3,1,0,0,14,10,0,142,2.8,,,kravcig01
335,Sergei Krivokrasov,22,CHI,LW,67,13,11,24,-1,42,1.7,11,2,0,3,10,1,0,104,12.5,,,krivose01
336,Robert Kron,29,HAR,C,68,10,12,22,-18,10,0.9,8,2,0,4,8,4,0,182,5.5,,,kronro01
337,Vlastimil Kroupa,21,SJS,D,35,2,6,8,-17,12,0.9,0,2,0,1,4,2,0,24,8.3,,,kroupvl01
338,Uwe Krupp,31,COL,D,60,4,17,21,12,48,5,2,2,0,1,12,3,2,107,3.7,,,kruppuw01
339,Paul Kruse,26,TOT,LW,62,6,2,8,-9,141,-0.5,6,0,0,1,2,0,0,49,12.2,,,krusepa01
339,Paul Kruse,26,NYI,LW,48,4,2,6,-5,111,-0.4,4,0,0,0,2,0,0,39,10.3,,,krusepa01
339,Paul Kruse,26,CGY,LW,14,2,0,2,-4,30,-0.1,2,0,0,1,0,0,0,10,20,,,krusepa01
340,Todd Krygier,31,WSH,LW,47,5,11,16,-10,37,0.6,4,1,0,1,7,4,0,121,4.1,,,krygito01
341,Frantisek Kucera,28,TOT,D,4,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,5,0,,,kucerfr01
341,Frantisek Kucera,28,PHI,D,2,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0,,,kucerfr01
341,Frantisek Kucera,28,VAN,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,kucerfr01
342,Jari Kurri*,36,MDA,RW,82,13,22,35,-13,12,1.7,10,3,0,3,17,4,1,109,11.9,,,kurrija01
343,Nick Kypreos,30,TOR,LW,35,3,2,5,1,62,-0.1,3,0,0,0,2,0,0,18,16.7,,,kypreni01
344,Marc Labelle,27,DAL,LW,9,0,0,0,-4,46,-0.4,0,0,0,0,0,0,0,2,0,,,labelma01
345,Scott Lachance,24,NYI,D,81,3,11,14,-7,47,3.2,2,1,0,0,9,2,0,97,3.1,,,lachasc01
346,Daniel Lacroix,27,PHI,C,74,7,1,8,-1,163,-0.8,6,1,0,0,1,0,0,54,13,,,lacroda01
347,Eric Lacroix,25,COL,LW,81,18,18,36,16,26,3.5,16,2,0,4,17,1,0,141,12.8,,,lacroer01
348,Nathan LaFayette,23,LAK,C,15,1,3,4,-8,8,-0.1,0,0,1,1,3,0,0,26,3.8,,,lafayna01
349,Christian Laflamme,20,CHI,D,4,0,1,1,3,2,0.4,0,0,0,0,1,0,0,3,0,,,laflach01
350,Pat LaFontaine*,31,BUF,C,13,2,6,8,-8,4,0.3,1,1,0,0,1,5,0,38,5.3,,,lafonpa01
351,Sasha Lakovic,25,CGY,LW,19,0,1,1,-1,54,-0.4,0,0,0,0,1,0,0,10,0,,,lakovsa01
352,Mike Lalor,33,DAL,D,55,1,1,2,3,42,2.2,1,0,0,0,0,0,1,32,3.1,,,lalormi01
353,Denny Lambert,27,OTT,LW,80,4,16,20,-4,217,0.3,4,0,0,1,16,0,0,58,6.9,,,lambede01
354,Darren Langdon,26,NYR,LW,60,3,6,9,-1,195,-0.6,3,0,0,1,6,0,0,24,12.5,,,langdda01
355,Jamie Langenbrunner,21,DAL,C,76,13,26,39,-2,51,2.6,10,3,0,3,20,6,0,112,11.6,,,langeja01
356,Daymond Langkow,20,TBL,C,79,15,13,28,1,35,2.2,11,3,1,1,10,3,0,170,8.8,,,langkda01
357,Ian Laperriere,23,LAK,C,62,8,15,23,-25,102,0.7,7,0,1,2,14,1,0,84,9.5,,,laperia01
