Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
330,Kristian Huselius,24,FLA,LW,78,20,23,43,-6,20,4.6,17,3,0,3,12,10,1,187,10.7,1352,17:20,huselkr01
331,Hannes Hyvonen,27,CBJ,RW,36,4,5,9,-11,22,0.4,4,0,0,0,4,1,0,48,8.3,361,10:02,hyvonha01
332,Jarome Iginla*,25,CGY,RW,75,35,32,67,-10,49,8.2,21,11,3,6,23,9,0,316,11.1,1607,21:26,iginlja01
333,Brad Isbister,25,TOT,LW,66,13,15,28,-9,43,2.4,11,2,0,3,12,3,0,119,10.9,909,13:46,isbisbr01
333,Brad Isbister,25,NYI,LW,53,10,13,23,-9,34,1.8,8,2,0,2,11,2,0,90,11.1,737,13:54,isbisbr01
333,Brad Isbister,25,EDM,LW,13,3,2,5,0,9,0.5,3,0,0,1,1,1,0,29,10.3,172,13:14,isbisbr01
334,Barret Jackman,21,STL,D,82,3,16,19,23,190,5.4,3,0,0,0,16,0,0,66,4.5,1644,20:03,jackmba01
335,Ric Jackman,24,TOR,D,42,0,2,2,-10,41,-0.1,0,0,0,0,0,2,0,35,0,587,13:59,jackmri01
336,Jaromír Jágr,30,WSH,RW,75,36,41,77,5,38,9.1,21,13,2,9,24,17,0,290,12.4,1598,21:18,jagrja01
337,John Jakopin,27,SJS,D,12,0,0,0,0,11,0.1,0,0,0,0,0,0,0,3,0,98,8:11,jakopjo01
338,Doug Janik,22,BUF,D,6,0,0,0,1,2,0.2,0,0,0,0,0,0,0,1,0,46,7:42,janikdo01
339,Jason Jaspers,21,PHX,C,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,15,7:17,jaspeja01
340,Jeff Jillson,22,SJS,D,26,0,6,6,-7,9,0.5,0,0,0,0,1,5,0,22,0,358,13:45,jillsje01
341,Andreas Johansson,29,NSH,LW,56,20,17,37,-4,22,4.7,10,10,0,0,10,7,0,124,16.1,939,16:46,johanan01
342,Calle Johansson,35,WSH,D,82,3,12,15,9,22,3.8,2,1,0,0,9,2,1,77,3.9,1784,21:45,johanca01
343,Mathias Johansson,28,TOT,C,58,5,10,15,-14,16,0.4,3,2,0,0,8,2,0,70,7.1,787,13:34,johanma02
343,Mathias Johansson,28,CGY,C,46,4,5,9,-15,12,-0.1,3,1,0,0,3,2,0,54,7.4,582,12:39,johanma02
343,Mathias Johansson,28,PIT,C,12,1,5,6,1,4,0.5,0,1,0,0,5,0,0,16,6.3,205,17:04,johanma02
344,Craig Johnson,30,LAK,LW,70,3,6,9,-13,22,-0.8,3,0,0,0,6,0,0,87,3.4,986,14:05,johnscr01
345,Greg Johnson,31,NSH,C,38,8,9,17,7,22,2.1,8,0,0,0,9,0,0,55,14.5,653,17:11,johnsgr02
346,Matt Johnson,27,MIN,LW,60,3,5,8,-8,201,0.2,3,0,0,1,5,0,0,24,12.5,444,7:24,johnsma03
347,Mike Johnson,28,PHX,RW,82,23,40,63,9,47,6.6,15,8,0,3,31,9,0,178,12.9,1611,19:39,johnsmi01
348,Ryan Johnson,26,TOT,C,75,2,5,7,-13,38,-0.8,2,0,0,0,5,0,0,67,3,798,10:38,johnsry01
348,Ryan Johnson,26,FLA,C,58,2,5,7,-13,26,-0.5,2,0,0,0,5,0,0,54,3.7,619,10:40,johnsry01
348,Ryan Johnson,26,STL,C,17,0,0,0,0,12,-0.3,0,0,0,0,0,0,0,13,0,180,10:34,johnsry01
349,Kim Johnsson,26,PHI,D,82,10,29,39,11,38,8.9,5,5,0,2,15,13,1,159,6.3,1975,24:05:00,johnski01
350,Mikko Jokela,22,VAN,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5:09,jokelmi01
351,Olli Jokinen,24,FLA,C,81,36,29,65,-17,79,7.6,20,13,3,6,18,11,0,240,15,1784,22:02,jokinol01
352,Hans Jonsson,29,PIT,D,63,1,4,5,-23,36,0.5,1,0,0,0,3,1,0,40,2.5,1075,17:04,jonssha01
353,Kenny Jönsson,28,NYI,D,71,8,18,26,-8,24,4.4,4,3,1,0,10,7,1,108,7.4,1647,23:12,jonsske01
354,Ed Jovanovski,26,VAN,D,67,6,40,46,19,113,8.4,4,2,0,1,17,22,1,145,4.1,1625,24:15:00,jovaned01
355,Joe Juneau,35,MTL,C,72,6,16,22,-10,20,0.5,6,0,0,2,16,0,0,88,6.8,1208,16:46,juneajo01
356,Frantisek Kaberle,29,ATL,D,79,7,19,26,-19,32,3.5,3,3,1,2,12,7,0,105,6.7,1734,21:57,kaberfr01
357,Tomas Kaberle,24,TOR,D,82,11,36,47,20,30,9.7,6,4,1,2,20,15,1,119,9.2,2037,24:50:00,kaberto01
358,Dmitri Kalinin,22,BUF,D,65,8,13,21,-7,57,4.7,4,3,1,0,11,1,1,83,9.6,1409,21:41,kalindm01
359,Tomi Kallio,26,TOT,RW,24,2,4,6,-10,14,0,2,0,0,0,4,0,0,28,7.1,309,12:52,kallito01
359,Tomi Kallio,26,CBJ,RW,12,1,2,3,-7,8,-0.1,1,0,0,0,2,0,0,20,5,178,14:52,kallito01
359,Tomi Kallio,26,PHI,RW,7,1,0,1,-1,2,0.1,1,0,0,0,0,0,0,5,20,66,9:29,kallito01
359,Tomi Kallio,26,ATL,RW,5,0,2,2,-2,4,0,0,0,0,0,2,0,0,3,0,64,12:47,kallito01
360,Niko Kapanen,24,DAL,C,82,5,29,34,25,44,3.1,4,0,1,1,29,0,0,80,6.3,1201,14:39,kapanni01
361,Sami Kapanen,29,TOT,RW,71,10,21,31,-18,18,1.7,5,5,0,2,9,11,1,189,5.3,1342,18:54,kapansa01
361,Sami Kapanen,29,CAR,RW,43,6,12,18,-17,12,0.8,3,3,0,1,4,8,0,108,5.6,800,18:37,kapansa01
361,Sami Kapanen,29,PHI,RW,28,4,9,13,-1,6,1,2,2,0,1,5,3,1,81,4.9,542,19:21,kapansa01
362,Paul Kariya*,28,MDA,LW,82,25,56,81,-3,48,8.8,13,11,1,2,32,24,0,257,9.7,1664,20:17,kariypa01
363,Dave Karpa,31,NYR,D,19,0,2,2,-1,14,0.4,0,0,0,0,2,0,0,13,0,277,14:35,karpada01
364,Alexander Karpovtsev,32,CHI,D,40,4,10,14,-8,12,2.2,1,3,0,1,5,3,2,36,11.1,867,21:40,karpoal01
365,Darius Kasparaitis,30,NYR,D,80,3,11,14,5,85,3.6,3,0,0,1,9,2,0,84,3.6,1511,18:54,kaspada01
366,Pat Kavanagh,23,VAN,RW,3,1,0,1,2,2,0.2,1,0,0,1,0,0,0,4,25,31,10:23,kavanpa01
367,Mike Keane,35,COL,RW,65,5,5,10,0,34,0,4,0,1,1,5,0,0,35,14.3,796,12:15,keanemi01
368,Sheldon Keefe,22,TBL,RW,37,2,5,7,-1,24,0.3,2,0,0,0,4,1,0,51,3.9,379,10:15,keefesh01
369,Steve Kelly,26,LAK,C,15,2,3,5,-6,0,0.2,2,0,0,1,3,0,0,14,14.3,187,12:29,kellyst01
370,Alexander Khavanov,31,STL,D,81,8,25,33,-1,48,5.6,5,2,1,2,9,13,3,90,8.9,1778,21:57,khavaal01
371,Chad Kilger,26,MTL,RW,60,9,7,16,-4,21,1.4,9,0,0,1,7,0,0,60,15,642,10:42,kilgech01
372,Jason King,21,VAN,C,8,0,2,2,0,0,0,0,0,0,0,2,0,0,12,0,90,11:17,kingja01
373,Patric Kjellberg,33,MDA,LW,76,8,11,19,-9,16,0.8,5,2,1,2,10,1,0,95,8.4,1188,15:38,kjellpa01
374,Trent Klatt,32,VAN,RW,82,16,13,29,10,8,3.4,13,3,0,2,10,3,0,127,12.6,1019,12:25,klatttr01
375,Ken Klee,31,WSH,D,70,1,16,17,22,89,4.7,1,0,0,0,14,2,0,67,1.5,1527,21:49,kleeke01
376,Jon Klemm,33,CHI,D,70,2,14,16,-9,44,2.8,1,1,0,1,13,1,0,74,2.7,1537,21:57,klemmjo01
377,Rostislav Klesla,20,CBJ,D,72,2,14,16,-22,71,1.9,2,0,0,0,7,6,1,89,2.2,1350,18:45,kleslro01
378,Tomas Kloucek,22,NSH,D,3,0,0,0,1,2,0.1,0,0,0,0,0,0,0,1,0,29,9:45,kloucto01
379,Mike Knuble,30,BOS,RW,75,30,29,59,18,45,7.9,21,9,0,4,21,8,0,185,16.2,1305,17:24,knublmi01
380,Espen Knutsen,31,CBJ,C,31,5,4,9,-15,20,0.1,2,3,0,1,3,1,0,28,17.9,519,16:44,knutses01
381,Chuck Kobasew,20,CGY,RW,23,4,2,6,-3,8,0.5,3,1,0,1,2,0,0,29,13.8,272,11:48,kobasch01
382,Ladislav Kohn,27,CGY,RW,3,0,1,1,1,2,0.1,0,0,0,0,1,0,0,3,0,27,8:53,kohnla01
383,Tom Koivisto,28,STL,D,22,2,4,6,1,10,1.2,2,0,0,1,1,3,0,26,7.7,368,16:44,koivito01
384,Saku Koivu,28,MTL,C,82,21,50,71,5,72,7.4,15,5,1,5,33,17,0,147,14.3,1578,19:14,koivusa01
385,Krys Kolanos,21,PHX,C,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,8,0,28,14:06,kolankr01
386,Juraj Kolnik,22,FLA,RW,10,0,1,1,1,0,0,0,0,0,0,1,0,0,14,0,106,10:33,kolniju01
387,Konstantin Koltsov,21,PIT,RW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0,26,13:06,koltsko01
388,Zenith Komarniski,24,VAN,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,6,6:25,komarze01
389,Mike Komisarek,21,MTL,D,21,0,1,1,-6,28,-0.1,0,0,0,0,1,0,0,26,0,351,16:42,komismi01
390,Steve Konowalchuk,30,WSH,LW,77,15,15,30,3,71,2.4,13,2,0,3,14,0,1,119,12.6,1286,16:42,konowst01
391,Igor Korolev,32,CHI,C,48,4,5,9,-1,30,0.2,3,1,0,1,5,0,0,32,12.5,655,13:39,korolig01
392,Tom Kostopoulos,24,PIT,RW,8,0,1,1,-4,0,-0.1,0,0,0,0,0,1,0,6,0,36,4:33,kostoto01
393,Ales Kotalik,24,BUF,RW,68,21,14,35,-2,30,4.4,17,4,0,2,11,3,0,138,15.2,1037,15:15,kotalal01
394,Ilya Kovalchuk,19,ATL,LW,81,38,29,67,-24,57,7.8,29,9,0,3,16,13,0,257,14.8,1575,19:27,kovalil01
395,Alex Kovalev,29,TOT,RW,78,37,40,77,-9,70,9.1,26,11,0,3,19,21,0,271,13.7,1783,22:51,kovalal01
395,Alex Kovalev,29,PIT,RW,54,27,37,64,-11,50,7.4,19,8,0,1,16,21,0,212,12.7,1299,24:03:00,kovalal01
395,Alex Kovalev,29,NYR,RW,24,10,3,13,2,20,1.7,7,3,0,2,3,0,0,59,16.9,484,20:09,kovalal01
396,Viktor Kozlov,27,FLA,C,74,22,34,56,-8,18,5.7,14,7,1,1,19,14,1,232,9.5,1671,22:35,kozlovi01
397,Vyacheslav Kozlov,30,ATL,RW,79,21,49,70,-10,66,6.8,11,9,1,2,28,20,1,185,11.4,1581,20:01,kozlovy01
398,Milan Kraft,23,PIT,C,31,7,5,12,-8,10,1.1,7,0,0,1,2,3,0,50,14,432,13:56,kraftmi01
399,Ryan Kraft,27,SJS,C,7,0,1,1,2,0,0.1,0,0,0,0,1,0,0,1,0,60,8:33,kraftry01
400,Igor Kravchuk,36,FLA,D,7,0,1,1,-3,4,0,0,0,0,0,1,0,0,8,0,131,18:46,kravcig01
401,Jaroslav Kristek,22,BUF,RW,6,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,4,0,70,11:37,kristja01
402,Jason Krog,27,MDA,C,67,10,15,25,1,12,2.4,9,0,1,1,13,1,1,92,10.9,923,13:47,krogja01
403,Uwe Krupp,37,ATL,D,4,0,0,0,-2,10,-0.1,0,0,0,0,0,0,0,1,0,61,15:19,kruppuw01
404,Filip Kuba,26,MIN,D,78,8,21,29,0,29,7.1,2,4,2,1,13,8,0,129,6.2,1867,23:56,kubafi01
405,Pavel Kubina,25,TBL,D,75,3,19,22,-7,78,4.1,3,0,0,0,10,9,0,139,2.2,1606,21:24,kubinpa01
406,Jarno Kultanen,30,BOS,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,3,0,21,10:16,kultaja01
407,Tomas Kurka,21,CAR,LW,14,3,2,5,1,2,0.6,3,0,0,0,2,0,0,22,13.6,210,14:59,kurkato01
408,Zdenek Kutlak,22,BOS,D,4,1,0,1,0,0,0.2,1,0,0,0,0,0,0,1,100,21,5:16,kutlazd01
409,Maxim Kuznetsov,25,TOT,D,56,0,3,3,1,54,0.8,0,0,0,0,3,0,0,33,0,748,13:21,kuznema01
409,Maxim Kuznetsov,25,DET,D,53,0,3,3,0,54,0.7,0,0,0,0,3,0,0,32,0,698,13:10,kuznema01
409,Maxim Kuznetsov,25,LAK,D,3,0,0,0,1,0,0.1,0,0,0,0,0,0,0,1,0,50,16:37,kuznema01
410,Oleg Kvasha,24,NYI,LW,69,12,14,26,4,44,2.6,11,0,1,2,13,1,0,121,9.9,901,13:03,kvashol01
411,Joel Kwiatkowski,25,TOT,D,54,0,5,5,3,18,1.4,0,0,0,0,5,0,0,56,0,773,14:18,kwiatjo01
411,Joel Kwiatkowski,25,WSH,D,34,0,3,3,1,12,0.7,0,0,0,0,3,0,0,28,0,528,15:32,kwiatjo01
411,Joel Kwiatkowski,25,OTT,D,20,0,2,2,2,6,0.6,0,0,0,0,2,0,0,28,0,244,12:13,kwiatjo01
412,Antti Laaksonen,29,MIN,LW,82,15,16,31,4,26,3.3,12,1,2,4,15,0,1,106,14.2,1305,15:55,laaksan01
413,Scott Lachance,30,CBJ,D,61,0,1,1,-20,46,0,0,0,0,0,1,0,0,35,0,1221,20:01,lachasc01
414,Dan LaCouture,25,TOT,LW,68,3,6,9,-4,72,0.1,3,0,0,0,6,0,0,47,6.4,653,9:36,lacouda01
414,Dan LaCouture,25,PIT,LW,44,2,2,4,-8,72,-0.3,2,0,0,0,2,0,0,30,6.7,405,9:13,lacouda01
414,Dan LaCouture,25,NYR,LW,24,1,4,5,4,0,0.4,1,0,0,0,4,0,0,17,5.9,247,10:18,lacouda01
415,Christian Laflamme,26,STL,D,47,0,9,9,1,45,1.5,0,0,0,0,9,0,0,44,0,713,15:10,laflach01
416,Robert Lang,32,WSH,C,82,22,47,69,12,22,7.2,12,10,0,2,29,18,0,146,15.1,1540,18:47,langro01
417,Darren Langdon,32,TOT,LW,54,0,1,1,-2,159,-0.5,0,0,0,0,1,0,0,19,0,269,4:59,langdda01
417,Darren Langdon,32,VAN,LW,45,0,1,1,-2,143,-0.4,0,0,0,0,1,0,0,15,0,244,5:26,langdda01
417,Darren Langdon,32,CAR,LW,9,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,25,2:45,langdda01
418,Jamie Langenbrunner,27,NJD,RW,78,22,33,55,17,65,6.8,16,5,1,5,28,5,0,197,11.2,1388,17:48,langeja01
419,Josh Langfeld,25,OTT,RW,12,0,1,1,2,4,0,0,0,0,0,1,0,0,16,0,134,11:11,langfjo01
420,Daymond Langkow,26,PHX,C,82,20,32,52,20,56,5.4,14,4,2,2,26,5,1,196,10.2,1722,21:00,langkda01
421,Ian Laperriere,29,LAK,RW,73,7,12,19,-9,122,0.6,5,1,1,1,8,0,4,85,8.2,1151,15:46,laperia01
422,Claude Lapointe,34,TOT,C,80,8,8,16,2,36,1,8,0,0,1,8,0,0,87,9.2,965,12:03,lapoicl01
422,Claude Lapointe,34,NYI,C,66,6,6,12,-3,20,0.4,6,0,0,1,6,0,0,67,9,809,12:16,lapoicl01
422,Claude Lapointe,34,PHI,C,14,2,2,4,5,16,0.6,2,0,0,0,2,0,0,20,10,155,11:05,lapoicl01
423,Martin Lapointe,29,BOS,RW,59,8,10,18,-19,87,0.3,7,1,0,1,8,2,0,110,7.3,906,15:22,lapoima01
424,Georges Laraque,26,EDM,RW,64,6,7,13,-4,110,0.8,6,0,0,2,7,0,0,46,13,592,9:15,laraqge01
425,Igor Larionov*,42,DET,C,74,10,33,43,-7,48,3.4,5,5,0,3,11,22,0,50,20,1030,13:55,larioig01
426,Brad Larsen,25,COL,LW,6,0,3,3,3,2,0.3,0,0,0,0,3,0,0,6,0,50,8:17,larsebr01
427,Janne Laukkanen,32,TOT,D,19,2,6,8,-2,8,1.4,2,0,0,0,4,2,0,12,16.7,323,17:00,laukkja01
427,Janne Laukkanen,32,PIT,D,17,1,6,7,-3,8,1.1,1,0,0,0,4,2,0,10,10,286,16:51,laukkja01
427,Janne Laukkanen,32,TBL,D,2,1,0,1,1,0,0.3,1,0,0,0,0,0,0,2,50,36,18:15,laukkja01
428,Kirby Law,25,PHI,RW,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,3,1:41,lawki01
429,Vincent Lecavalier,22,TBL,C,80,33,45,78,0,39,9.3,20,11,2,3,32,13,0,274,12,1563,19:33,lecavvi01
430,John LeClair,33,PHI,LW,35,18,10,28,10,16,4.6,10,8,0,4,8,2,0,99,18.2,565,16:09,leclajo01
431,Mike Leclerc,26,MDA,LW,57,9,19,28,-8,34,2.2,8,1,0,4,10,8,1,122,7.4,966,16:56,leclemi01
432,Brian Leetch*,34,NYR,D,51,12,18,30,-3,20,5.5,7,5,0,2,7,11,0,150,8,1331,26:06:00,leetcbr01
433,Guillaume Lefebvre,21,TOT,LW,26,2,4,6,2,4,0.5,2,0,0,0,3,1,0,19,10.5,314,12:05,lefebgu01
433,Guillaume Lefebvre,21,PHI,LW,14,0,0,0,1,4,-0.1,0,0,0,0,0,0,0,5,0,104,7:27,lefebgu01
433,Guillaume Lefebvre,21,PIT,LW,12,2,4,6,1,0,0.6,2,0,0,0,3,1,0,14,14.3,210,17:30,lefebgu01
434,Sylvain Lefebvre,35,NYR,D,35,0,2,2,-7,10,0.1,0,0,0,0,1,0,1,14,0,535,15:17,lefebsy01
435,David Legwand,22,NSH,C,64,17,31,48,-2,34,5.2,13,3,1,4,16,15,0,167,10.2,1231,19:14,legwada01
436,Jere Lehtinen,29,DAL,RW,80,31,17,48,39,20,7.5,26,5,0,3,15,2,0,238,13,1503,18:47,lehtije01
437,Claude Lemieux,37,TOT,RW,68,8,12,20,-12,44,0.8,6,1,1,0,7,4,1,119,6.7,928,13:39,lemiecl01
437,Claude Lemieux,37,PHX,RW,36,6,8,14,-3,30,1.1,4,1,1,0,5,3,0,74,8.1,505,14:02,lemiecl01
437,Claude Lemieux,37,DAL,RW,32,2,4,6,-9,14,-0.3,2,0,0,0,2,1,1,45,4.4,423,13:14,lemiecl01
438,Mario Lemieux*,37,PIT,C,67,28,63,91,-25,43,9.4,14,14,0,4,32,31,0,235,11.9,1546,23:05,lemiema01
439,Jordan Leopold,22,CGY,D,58,4,10,14,-15,12,2.2,1,3,0,0,6,3,1,78,5.1,1195,20:36,leopojo01
440,Curtis Leschyshyn,33,OTT,D,54,1,6,7,11,18,2.6,1,0,0,0,6,0,0,30,3.3,822,15:13,leschcu01
441,Francis Lessard,23,ATL,RW,18,0,2,2,1,61,0.1,0,0,0,0,2,0,0,7,0,102,5:40,lessafr01
442,Alan Letang,27,NYI,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,54,13:28,letanal01
443,Trevor Letowski,25,VAN,RW,78,11,14,25,8,36,2.4,9,1,1,2,10,2,2,136,8.1,970,12:26,letowtr01
444,Nicklas Lidström*,32,DET,D,82,18,44,62,40,38,13.2,9,8,1,4,21,22,1,175,10.3,2406,29:20:00,lidstni01
445,Andreas Lilja,27,TOT,D,73,4,11,15,13,70,5,4,0,0,0,10,1,0,72,5.6,1415,19:23,liljaan01
445,Andreas Lilja,27,FLA,D,56,4,8,12,8,56,3.9,4,0,0,0,7,1,0,59,6.8,1074,19:11,liljaan01
445,Andreas Lilja,27,LAK,D,17,0,3,3,5,14,1.2,0,0,0,0,3,0,0,13,0,341,20:04,liljaan01
446,Trevor Linden,32,VAN,C,71,19,22,41,-1,30,4.3,14,4,1,1,13,8,1,116,16.4,1126,15:52,lindetr01
447,Mats Lindgren,28,VAN,C,54,5,9,14,-2,18,0.6,3,0,2,1,9,0,0,51,9.8,751,13:54,lindgma01
448,Eric Lindros*,29,NYR,C,81,19,34,53,5,141,5.2,10,9,0,3,23,11,0,235,8.1,1640,20:15,lindrer01
449,Bill Lindsay,31,MTL,LW,19,0,2,2,-1,23,0,0,0,0,0,2,0,0,7,0,101,5:20,lindsbi01
450,David Ling,28,CBJ,RW,35,3,2,5,-6,86,0.2,3,0,0,0,2,0,0,37,8.1,278,7:56,lingda01
451,Richard Lintner,25,TOT,D,29,4,2,6,-14,10,0.6,2,2,0,0,1,1,0,45,8.9,504,17:23,lintnri01
451,Richard Lintner,25,PIT,D,19,3,2,5,-9,10,0.7,2,1,0,0,1,1,0,36,8.3,361,18:59,lintnri01
451,Richard Lintner,25,NYR,D,10,1,0,1,-5,0,-0.1,0,1,0,0,0,0,0,9,11.1,143,14:20,lintnri01
452,Reed Low,26,STL,RW,79,2,4,6,3,234,0.1,2,0,0,1,4,0,0,48,4.2,499,6:19,lowre01
453,Dave Lowry,37,CGY,LW,34,5,14,19,4,22,2,4,1,0,0,10,4,0,40,12.5,486,14:18,lowryda01
454,Lynn Loyns,21,SJS,LW,19,3,0,3,-4,19,0.2,3,0,0,0,0,0,0,12,25,149,7:50,loynsly01
455,Brad Lukowich,26,TBL,D,70,1,14,15,4,46,3.6,1,0,0,0,13,1,0,52,1.9,1230,17:34,lukowbr01
456,Jyrki Lumme,36,TOR,D,73,6,11,17,10,46,4.7,5,1,0,3,9,2,0,72,8.3,1505,20:37,lummejy01
457,Jamie Lundmark,22,NYR,C,55,8,11,19,-3,16,1.7,8,0,0,0,7,4,0,78,10.3,663,12:04,lundmja01
458,Ross Lupaschuk,22,PIT,D,3,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,3,0,49,16:20,lupasro01
459,Roman Lyashenko,23,NYR,C,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0,24,11:47,lyashro01
460,Toni Lydman,25,CGY,D,81,6,20,26,-7,28,5.5,3,3,0,0,11,8,1,143,4.2,2088,25:47:00,lydmato01
461,Craig MacDonald,25,CAR,LW,35,1,3,4,-3,20,-0.1,1,0,0,0,3,0,0,43,2.3,327,9:21,macdocr01
462,Al MacInnis*,39,STL,D,80,16,52,68,22,61,12.3,6,9,1,2,23,28,1,299,5.4,2153,26:55:00,macinal01
463,Ian MacNeil,25,PHI,C,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,20,10:08,macneia01
464,John Madden,29,NJD,C,80,19,22,41,13,26,4.7,15,2,2,3,18,2,2,207,9.2,1465,18:18,maddejo01
465,Adam Mair,23,BUF,C,79,6,11,17,-4,146,1.1,5,0,1,1,11,0,0,83,7.2,839,10:37,mairad01
466,Ivan Majesky,26,FLA,D,82,4,8,12,-18,92,2.6,4,0,0,2,8,0,0,52,7.7,1713,20:53,majesiv01
467,Vladimir Malakhov,34,NYR,D,71,3,14,17,-7,52,2.9,2,1,0,0,6,8,0,131,2.3,1519,21:24,malakvl01
468,Tomas Malec,20,CAR,D,41,0,2,2,-5,43,0.5,0,0,0,0,1,1,0,30,0,460,11:13,malecto01
469,Manny Malhotra,22,DAL,C,59,3,7,10,-2,42,0.3,3,0,0,1,7,0,0,62,4.8,552,9:22,malhoma01
470,Marek Malík,27,TOT,D,79,7,13,20,20,68,5.8,5,1,1,2,9,3,1,77,9.1,1419,17:58,malikma01
470,Marek Malík,27,VAN,D,69,7,11,18,23,52,5.6,5,1,1,2,8,2,1,68,10.3,1249,18:06,malikma01
470,Marek Malík,27,CAR,D,10,0,2,2,-3,16,0.2,0,0,0,0,1,1,0,9,0,170,17:02,malikma01
471,Kirk Maltby,30,DET,LW,82,14,23,37,17,91,3.6,10,0,4,1,21,1,1,116,12.1,1326,16:10,maltbki01
472,Kent Manderville,31,PIT,C,82,2,5,7,-22,46,-1.2,2,0,0,1,5,0,0,72,2.8,909,11:05,mandeke01
473,Eric Manlow,27,NYI,C,8,2,1,3,2,4,0.4,1,1,0,0,1,0,0,7,28.6,100,12:27,manloer01
474,Cameron Mann,25,NSH,RW,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,5,0,24,5:53,mannca01
475,Paul Manning,23,CBJ,D,8,0,0,0,0,2,0.1,0,0,0,0,0,0,0,4,0,104,13:02,mannipa01
476,Justin Mapletoft,22,NYI,C,11,2,2,4,-1,2,0.4,1,1,0,0,1,0,1,12,16.7,135,12:17,mapleju01
477,Paul Mara,23,PHX,D,73,10,15,25,-7,78,4.6,9,1,0,0,10,5,0,95,10.5,1541,21:06,marapa01
478,Todd Marchant,29,EDM,C,77,20,40,60,13,48,6.3,12,7,1,3,24,12,4,146,13.7,1532,19:54,marchto01
479,Bryan Marchment,33,TOT,D,81,2,12,14,2,141,3.5,2,0,0,0,8,3,1,84,2.4,1528,18:52,marchbr02
479,Bryan Marchment,33,SJS,D,67,2,9,11,-2,108,2.7,2,0,0,0,5,3,1,66,3,1294,19:19,marchbr02
479,Bryan Marchment,33,COL,D,14,0,3,3,4,33,0.8,0,0,0,0,3,0,0,18,0,234,16:42,marchbr02
480,Andrei Markov,24,MTL,D,79,13,24,37,13,34,8.2,10,3,0,2,12,12,0,159,8.2,1840,23:17,markoan01
481,Danny Markov,26,PHX,D,64,4,16,20,2,36,4.1,2,2,0,0,12,4,0,105,3.8,1489,23:16,markoda01
482,Patrick Marleau,23,SJS,C,82,28,29,57,-10,33,6.1,19,8,1,3,15,14,0,172,16.3,1519,18:31,marlepa01
483,Grant Marshall,29,TOT,RW,76,9,23,32,-11,78,2.3,6,3,0,2,15,8,0,113,8,1036,13:38,marshgr01
483,Grant Marshall,29,CBJ,RW,66,8,20,28,-8,71,2.1,5,3,0,2,14,6,0,96,8.3,920,13:56,marshgr01
483,Grant Marshall,29,NJD,RW,10,1,3,4,-3,7,0.2,1,0,0,0,1,2,0,17,5.9,116,11:38,marshgr01
484,Jason Marshall,31,MIN,D,45,1,5,6,4,69,1.9,1,0,0,0,4,1,0,40,2.5,513,11:24,marshja02
485,Radek Martínek,26,NYI,D,66,2,11,13,15,26,3.8,2,0,0,1,10,1,0,67,3,1138,17:15,martira01
486,Steve Martins,30,TOT,C,42,5,6,11,-5,28,0.6,4,0,1,0,5,0,1,38,13.2,518,12:20,martist02
486,Steve Martins,30,STL,C,28,3,3,6,-8,18,-0.1,2,0,1,0,2,0,1,25,12,382,13:38,martist02
486,Steve Martins,30,OTT,C,14,2,3,5,3,10,0.6,2,0,0,0,3,0,0,13,15.4,136,9:45,martist02
487,Stephane Matteau,33,FLA,LW,52,4,4,8,-9,27,0.1,4,0,0,0,4,0,0,47,8.5,560,10:46,mattest01
488,Richard Matvichuk,29,DAL,D,68,1,5,6,1,58,2.2,1,0,0,1,4,0,1,59,1.7,1318,19:23,matviri01
489,Brad May,31,TOT,LW,23,3,4,7,4,42,0.8,3,0,0,0,4,0,0,25,12,222,9:40,maybr01
489,Brad May,31,PHX,LW,20,3,4,7,3,32,0.8,3,0,0,0,4,0,0,24,12.5,199,9:56,maybr01
489,Brad May,31,VAN,LW,3,0,0,0,1,10,0,0,0,0,0,0,0,0,1,0,23,7:48,maybr01
490,Jamal Mayers,28,STL,RW,15,2,5,7,1,8,0.6,2,0,0,0,4,1,0,26,7.7,215,14:21,mayerja01
491,Chris McAllister,27,TOT,D,33,0,1,1,4,47,0.7,0,0,0,0,1,0,0,13,0,294,8:54,mcallch01
491,Chris McAllister,27,PHI,D,19,0,0,0,-2,21,0.1,0,0,0,0,0,0,0,9,0,181,9:32,mcallch01
