,,,,,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,,,Special Teams,Special Teams,,Assists,Assists,Assists,Shot Data,Shot Data,Ice Time,Ice Time,
540,Stephane Quintal,23,TOT,D,75,4,16,20,-11,109,3.6,4,0,0,0,13,3,0,71,5.6,,,quintst01
540,Stephane Quintal,23,BOS,D,49,4,10,14,-8,77,2.6,4,0,0,0,8,2,0,52,7.7,,,quintst01
540,Stephane Quintal,23,STL,D,26,0,6,6,-3,32,1,0,0,0,0,5,1,0,19,0,,,quintst01
541,Jean-Francois Quintin,22,SJS,C,8,3,0,3,2,0,0.4,3,0,0,0,0,0,0,12,25,,,quintje01
542,Yves Racine,22,DET,D,61,2,22,24,-6,94,3,1,1,0,0,12,8,2,103,1.9,,,racinyv01
543,Herb Raglan,24,QUE,RW,62,6,14,20,-5,120,0.4,6,0,0,0,13,1,0,79,7.6,,,raglahe01
544,Rob Ramage,33,MNS,D,34,4,5,9,-4,69,1.9,2,2,0,0,2,3,0,63,6.3,,,ramagro01
545,Mike Ramsey,31,BUF,D,66,3,14,17,8,67,3.7,3,0,0,1,13,1,0,55,5.5,,,ramsemi01
546,Paul Ranheim,26,CGY,LW,80,23,20,43,16,32,3.4,19,1,3,3,20,0,0,159,14.5,,,ranhepa01
547,Rob Ray,23,BUF,LW,63,5,3,8,-9,354,-0.8,5,0,0,0,3,0,0,29,17.2,,,rayro01
548,Mark Recchi*,23,TOT,RW,80,43,54,97,-21,96,8,22,20,1,5,26,28,0,210,20.5,,,recchma01
548,Mark Recchi*,23,PIT,RW,58,33,37,70,-16,78,5.8,16,16,1,4,19,18,0,156,21.2,,,recchma01
548,Mark Recchi*,23,PHI,RW,22,10,17,27,-5,18,2.2,6,4,0,1,7,10,0,54,18.5,,,recchma01
549,Joe Reekie,26,NYI,D,54,4,12,16,15,85,3.4,4,0,0,0,11,1,0,59,6.8,,,reekijo01
550,Robert Reichel,20,CGY,C,77,20,34,54,1,32,3.6,12,8,0,3,18,16,0,181,11,,,reichro01
551,Dave Reid,27,BOS,C,43,7,7,14,5,27,0.7,4,2,1,0,6,1,0,70,10,,,reidda02
552,Mike Ricci,20,PHI,C,78,20,36,56,-10,93,3.7,7,11,2,0,25,10,1,149,13.4,,,riccimi01
553,Steven Rice,20,EDM,RW,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0,,,ricest01
554,Todd Richards,25,HAR,D,6,0,0,0,-2,2,0.1,0,0,0,0,0,0,0,3,0,,,richato01
555,Luke Richardson,22,EDM,D,75,2,19,21,-9,118,2.6,2,0,0,0,14,4,1,85,2.4,,,richalu01
556,Stephane Richer,25,NJD,RW,74,29,35,64,-1,25,5.3,23,5,1,6,24,11,0,240,12.1,,,richest02
557,Mike Ridley,28,WSH,C,80,29,40,69,3,38,5.5,19,5,5,3,29,9,2,123,23.6,,,ridlemi01
558,Mario Roberge,28,MTL,LW,20,2,1,3,3,62,0,2,0,0,0,1,0,0,7,28.6,,,roberma01
559,Gary Roberts,25,CGY,LW,76,53,37,90,32,207,10,38,15,0,2,29,7,1,196,27,,,roberga01
560,Gordie Roberts,34,PIT,D,73,2,22,24,19,87,4.1,1,1,0,1,20,0,2,29,6.9,,,robergo02
561,Larry Robinson*,40,LAK,D,56,3,10,13,1,37,2.7,3,0,0,0,7,2,1,46,6.5,,,robinla01
562,Rob Robinson,24,STL,D,22,0,1,1,-4,8,0.5,0,0,0,0,1,0,0,9,0,,,robinro01
563,Luc Robitaille*,25,LAK,LW,80,44,63,107,-4,95,9.4,18,26,0,6,42,21,0,240,18.3,,,robitlu01
564,Normand Rochefort,31,NYR,D,26,0,2,2,-10,31,0.2,0,0,0,0,2,0,0,18,0,,,rocheno01
565,Jeremy Roenick,22,CHI,C,80,53,50,103,23,98,11.1,28,22,3,13,28,22,0,234,22.6,,,roenije01
566,Russell Romaniuk,21,WIN,LW,27,3,5,8,2,18,0.3,1,2,0,1,3,2,0,32,9.4,,,romanru01
567,Ed Ronan,23,MTL,RW,3,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,1,0,,,ronaned01
568,Cliff Ronning,26,VAN,C,80,24,47,71,18,42,5.9,18,6,0,2,30,17,0,216,11.1,,,ronnicl01
569,Bob Rouse,27,TOR,D,79,3,19,22,-20,97,3.8,2,1,0,0,15,4,0,115,2.6,,,rousebo01
570,Martin Rucinsky,20,TOT,LW,6,1,1,2,-2,2,0,1,0,0,0,1,0,0,5,20,,,rucinma01
570,Martin Rucinsky,20,QUE,LW,4,1,1,2,1,2,0.2,1,0,0,0,1,0,0,4,25,,,rucinma01
570,Martin Rucinsky,20,EDM,LW,2,0,0,0,-3,0,-0.1,0,0,0,0,0,0,0,1,0,,,rucinma01
571,Cam Russell,23,CHI,D,19,0,0,0,-8,34,0.3,0,0,0,0,0,0,0,9,0,,,russeca01
572,Christian Ruuttu,27,BUF,C,70,4,21,25,-7,76,0.3,2,0,2,1,14,7,0,108,3.7,,,ruuttch01
573,Vladimir Ruzicka,28,BOS,LW,77,39,36,75,-10,48,6.7,21,18,0,6,17,19,0,228,17.1,,,ruzicvl01
574,Andy Rymsha,23,QUE,D,6,0,0,0,-3,23,0,0,0,0,0,0,0,0,4,0,,,rymshan01
575,Ken Sabourin,25,WSH,D,19,0,0,0,-5,48,0.2,0,0,0,0,0,0,0,12,0,,,sabouke01
576,Joe Sacco,22,TOR,LW,17,7,4,11,8,4,1.3,7,0,0,1,4,0,0,40,17.5,,,saccojo01
577,Joe Sakic*,22,QUE,C,69,29,65,94,5,20,8.1,20,6,3,1,36,25,4,217,13.4,,,sakicjo01
578,Kjell Samuelsson,33,TOT,D,74,5,11,16,1,110,3.8,5,0,0,1,10,1,0,91,5.5,,,samuekj01
578,Kjell Samuelsson,33,PHI,D,54,4,9,13,1,76,3.2,4,0,0,0,8,1,0,63,6.3,,,samuekj01
578,Kjell Samuelsson,33,PIT,D,20,1,2,3,0,34,0.6,1,0,0,1,2,0,0,28,3.6,,,samuekj01
579,Ulf Samuelsson,27,PIT,D,62,1,14,15,2,206,2.2,0,1,0,1,9,4,1,75,1.3,,,samueul01
580,Scott Sandelin,27,MNS,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,,,sandesc01
581,Geoff Sanderson,19,HAR,C,64,13,18,31,5,18,2.1,11,2,0,1,17,1,0,98,13.3,,,sandege01
582,Jim Sandlak,25,VAN,RW,66,16,24,40,22,176,3.3,13,3,0,2,21,3,0,122,13.1,,,sandlji01
583,Tomas Sandström,27,LAK,RW,49,17,22,39,-2,70,3,12,5,0,4,17,5,0,147,11.6,,,sandsto01
584,Denis Savard*,30,MTL,C,77,28,42,70,6,73,6.1,15,12,1,5,21,21,0,174,16.1,,,savarde01
585,Brad Schlegel,23,WSH,D,15,0,1,1,-4,0,0.2,0,0,0,0,1,0,0,7,0,,,schlebr01
586,Mathieu Schneider,22,MTL,D,78,8,24,32,10,72,7,6,2,0,1,10,14,0,194,4.1,,,schnema01
587,Claudio Scremin,23,SJS,D,13,0,0,0,-4,25,0.2,0,0,0,0,0,0,0,18,0,,,scremcl01
588,Alexander Semak,25,NJD,C,25,5,6,11,5,0,0.7,5,0,0,1,6,0,0,45,11.1,,,semakal01
589,Anatoli Semenov,29,EDM,C,59,20,22,42,12,16,3.5,17,3,0,3,19,3,0,105,19,,,semenan01
590,Brendan Shanahan*,23,STL,LW,80,33,36,69,-3,171,5.7,20,13,0,2,21,15,0,215,15.3,,,shanabr01
591,Daniel Shank,24,HAR,RW,13,2,0,2,-4,18,-0.1,2,0,0,0,0,0,0,10,20,,,shankda01
592,Darrin Shannon,22,TOT,LW,69,13,27,40,6,41,2.8,10,3,0,3,20,6,1,93,14,,,shannda02
592,Darrin Shannon,22,WIN,LW,68,13,26,39,5,41,2.7,10,3,0,3,19,6,1,91,14.3,,,shannda02
592,Darrin Shannon,22,BUF,LW,1,0,1,1,1,0,0.1,0,0,0,0,1,0,0,2,0,,,shannda02
593,Darryl Shannon,23,TOR,D,48,2,8,10,-17,23,1.8,1,1,0,0,6,2,0,50,4,,,shannda01
594,Brad Shaw,27,HAR,D,62,3,22,25,1,44,4.4,3,0,0,0,7,15,0,100,3,,,shawbr01
595,David Shaw,27,TOT,D,59,1,9,10,-12,72,1.9,1,0,0,0,6,3,0,70,1.4,,,shawda01
595,David Shaw,27,MNS,D,37,0,7,7,-5,49,1.5,0,0,0,0,4,3,0,49,0,,,shawda01
595,David Shaw,27,EDM,D,12,1,1,2,-8,8,0,1,0,0,0,1,0,0,15,6.7,,,shawda01
595,David Shaw,27,NYR,D,10,0,1,1,1,15,0.4,0,0,0,0,1,0,0,6,0,,,shawda01
596,Neil Sheehy,31,CGY,D,35,1,2,3,-7,119,0.5,1,0,0,0,2,0,0,19,5.3,,,sheehne01
597,Ray Sheppard,25,DET,RW,74,36,26,62,7,27,5.8,24,11,1,4,20,6,0,178,20.2,,,sheppra01
598,Martin Simard,25,CGY,RW,21,1,3,4,-4,119,-0.3,0,1,0,0,3,0,0,11,9.1,,,simarma01
599,Craig Simpson,24,EDM,LW,79,24,37,61,8,80,4.6,18,6,0,2,27,10,0,128,18.8,,,simpscr01
600,Reid Simpson,22,PHI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,simpsre01
601,Ilkka Sinisalo,33,LAK,RW,3,0,1,1,0,2,0,0,0,0,0,1,0,0,3,0,,,sinisil01
602,Jarrod Skalde,20,NJD,C,15,2,4,6,-1,4,0.2,2,0,0,2,4,0,0,25,8,,,skaldja01
603,Randy Skarda,23,STL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,skardra01
604,Petri Skriko,29,TOT,LW,24,3,3,6,-4,10,0,2,1,0,0,2,1,0,47,6.4,,,skrikpe01
604,Petri Skriko,29,WIN,LW,15,2,3,5,-1,4,0.2,2,0,0,0,2,1,0,27,7.4,,,skrikpe01
604,Petri Skriko,29,BOS,LW,9,1,0,1,-3,6,-0.1,0,1,0,0,0,0,0,20,5,,,skrikpe01
605,Brian Skrudland,28,MTL,C,42,3,3,6,-4,36,-0.4,3,0,0,1,3,0,0,51,5.9,,,skrudbr01
606,Doug Smail,34,QUE,LW,46,10,18,28,-11,47,1.5,9,0,1,1,14,2,2,72,13.9,,,smaildo01
607,Bobby Smith,33,MNS,C,68,9,37,46,-24,109,2.1,6,3,0,1,19,17,1,129,7,,,smithbo01
608,Derrick Smith,27,MNS,LW,33,2,4,6,-8,33,-0.3,2,0,0,0,3,0,1,29,6.9,,,smithde04
609,Geoff Smith,22,EDM,D,74,2,16,18,-5,43,2.6,2,0,0,0,11,5,0,61,3.3,,,smithge01
610,Steve Smith,28,CHI,D,76,9,21,30,23,304,7.6,6,3,0,1,8,12,1,153,5.9,,,smithst05
611,Greg Smyth,25,TOT,D,36,1,3,4,-3,153,1.1,1,0,0,0,2,1,0,34,2.9,,,smythgr01
611,Greg Smyth,25,QUE,D,29,0,2,2,-10,138,0.3,0,0,0,0,1,1,0,24,0,,,smythgr01
611,Greg Smyth,25,CGY,D,7,1,1,2,7,15,0.8,1,0,0,0,1,0,0,10,10,,,smythgr01
612,Dave Snuggerud,25,TOT,LW,66,3,16,19,-15,40,-0.3,3,0,0,0,15,1,0,94,3.2,,,snuggda01
612,Dave Snuggerud,25,BUF,LW,55,3,15,18,-3,36,0.2,3,0,0,0,14,1,0,75,4,,,snuggda01
612,Dave Snuggerud,25,SJS,LW,11,0,1,1,-12,4,-0.5,0,0,0,0,1,0,0,19,0,,,snuggda01
613,Paul Stanton,24,PIT,D,54,2,8,10,-8,62,1.2,2,0,0,0,6,2,0,70,2.9,,,stantpa01
614,Mike Stapleton,25,CHI,C,19,4,4,8,0,8,0.5,3,1,0,0,3,1,0,32,12.5,,,staplmi01
615,Peter Stastny*,35,NJD,C,66,24,38,62,6,42,5.1,13,10,1,3,26,12,0,142,16.9,,,stastpe01
616,Thomas Steen,31,WIN,C,38,13,25,38,5,29,3.3,3,10,0,0,18,7,0,75,17.3,,,steenth01
617,Ron Stern,25,CGY,RW,72,13,9,22,0,338,0.7,12,0,1,1,8,0,1,96,13.5,,,sternro01
618,John Stevens,25,HAR,D,21,0,4,4,-4,19,0.8,0,0,0,0,3,1,0,13,0,,,stevejo01
619,Kevin Stevens,26,PIT,LW,80,54,69,123,8,254,11.5,35,19,0,4,46,23,0,325,16.6,,,steveke01
620,Scott Stevens*,27,NJD,D,68,17,42,59,24,124,9.2,9,7,1,2,27,12,3,156,10.9,,,stevesc01
621,Shayne Stevenson,21,BOS,RW,5,0,1,1,1,2,0,0,0,0,0,1,0,0,3,0,,,stevesh01
622,Allan Stewart,28,TOT,LW,5,0,0,0,-1,22,-0.2,0,0,0,0,0,0,0,1,0,,,stewaal01
622,Allan Stewart,28,BOS,LW,4,0,0,0,-1,17,-0.1,0,0,0,0,0,0,0,1,0,,,stewaal01
622,Allan Stewart,28,NJD,LW,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,stewaal01
623,Jozef Stümpel,19,BOS,RW,4,1,0,1,1,0,0.1,1,0,0,0,0,0,0,3,33.3,,,stumpjo01
624,Mike Sullivan,23,SJS,C,64,8,11,19,-18,15,0.2,7,1,0,1,8,2,1,72,11.1,,,sullimi01
625,Mats Sundin*,20,QUE,RW,80,33,43,76,-19,103,6,23,8,2,2,31,12,0,231,14.3,,,sundima01
626,Patrik Sundström,30,NJD,C,17,1,3,4,-5,8,-0.2,0,1,0,0,3,0,0,16,6.3,,,sundspa01
627,Gary Suter,27,CGY,D,70,12,43,55,1,128,6.5,8,4,0,0,18,25,0,189,6.3,,,suterga01
628,Brent Sutter,29,TOT,C,69,22,38,60,-10,36,4.5,13,8,1,3,21,17,0,206,10.7,,,suttebr02
628,Brent Sutter,29,CHI,C,61,18,32,50,-5,30,3.8,10,7,1,2,19,13,0,185,9.7,,,suttebr02
628,Brent Sutter,29,NYI,C,8,4,6,10,-5,6,0.7,3,1,0,1,2,4,0,21,19,,,suttebr02
629,Rich Sutter,28,STL,RW,77,9,16,25,7,107,0.9,8,0,1,3,14,0,2,113,8,,,sutteri01
630,Ron Sutter,28,STL,C,68,19,27,46,9,91,3.5,10,5,4,1,18,7,2,106,17.9,,,suttero01
631,Ken Sutton,22,BUF,D,64,2,18,20,5,71,3.6,2,0,0,0,15,3,0,81,2.5,,,suttoke01
632,Petr Svoboda,25,TOT,D,71,6,22,28,1,146,5.5,5,1,0,3,7,15,0,111,5.4,,,svobope01
632,Petr Svoboda,25,MTL,D,58,5,16,21,9,94,5,4,1,0,3,6,10,0,88,5.7,,,svobope01
632,Petr Svoboda,25,BUF,D,13,1,6,7,-8,52,0.5,1,0,0,0,1,5,0,23,4.3,,,svobope01
633,Bob Sweeney,28,BOS,RW,63,6,14,20,-9,103,0.2,5,0,1,1,11,1,2,70,8.6,,,sweenbo01
634,Don Sweeney,25,BOS,D,75,3,11,14,-9,74,3.3,3,0,0,1,10,0,1,92,3.3,,,sweendo01
635,Tim Sweeney,24,CGY,LW,11,1,2,3,0,4,0,1,0,0,1,1,0,1,16,6.3,,,sweenti01
636,Darryl Sydor,19,LAK,D,18,1,5,6,-3,22,0.8,1,0,0,0,2,3,0,18,5.6,,,sydorda01
637,Phil Sykes,32,WIN,LW,52,4,2,6,-12,72,-0.7,4,0,0,2,2,0,0,34,11.8,,,sykesph01
638,Peter Taglianetti,28,PIT,D,44,1,3,4,7,57,1.4,1,0,0,0,3,0,0,23,4.3,,,taglipe01
639,Chris Tancill,23,TOT,C,11,0,0,0,-6,2,-0.4,0,0,0,0,0,0,0,13,0,,,tancich01
639,Chris Tancill,23,HAR,C,10,0,0,0,-6,2,-0.4,0,0,0,0,0,0,0,13,0,,,tancich01
639,Chris Tancill,23,DET,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,tancich01
640,Tony Tanti,28,BUF,RW,70,15,16,31,-4,100,1.7,8,6,1,0,10,6,0,133,11.3,,,tantito01
641,Mikhail Tatarinov,25,QUE,D,66,11,27,38,8,72,6,6,5,0,1,14,9,4,191,5.8,,,tatarmi01
642,Dave Taylor,36,LAK,RW,77,10,19,29,10,63,1.3,10,0,0,2,18,1,0,81,12.3,,,tayloda01
643,Steve Thomas,28,TOT,RW,82,30,48,78,8,97,6.4,27,3,0,3,30,18,0,245,12.2,,,thomast01
643,Steve Thomas,28,NYI,RW,71,28,42,70,11,71,6,25,3,0,2,24,18,0,210,13.3,,,thomast01
643,Steve Thomas,28,CHI,RW,11,2,6,8,-3,26,0.4,2,0,0,1,6,0,0,35,5.7,,,thomast01
644,Dave Thomlinson,25,BOS,LW,12,0,1,1,-2,17,-0.3,0,0,0,0,1,0,0,12,0,,,thomlda01
645,Brent Thompson,21,LAK,D,27,0,5,5,-7,89,0.7,0,0,0,0,5,0,0,18,0,,,thompbr01
646,Jim Thomson,26,LAK,RW,45,1,2,3,-1,162,-0.9,1,0,0,0,2,0,0,24,4.2,,,thomsji02
647,Scott Thornton,21,EDM,C,15,0,1,1,-6,43,-0.5,0,0,0,0,1,0,0,11,0,,,thornsc01
648,Esa Tikkanen,27,EDM,LW,40,12,16,28,-8,44,1.7,4,6,2,1,8,7,1,117,10.3,,,tikkaes01
649,Mark Tinordi,25,MNS,D,63,4,24,28,-13,179,3.9,0,4,0,0,10,12,2,93,4.3,,,tinorma01
650,Dave Tippett,30,WSH,LW,30,2,10,12,2,16,0.3,2,0,0,0,6,1,3,26,7.7,,,tippeda01
651,Keith Tkachuk,19,WIN,LW,17,3,5,8,0,28,0.5,1,2,0,0,3,2,0,22,13.6,,,tkachke01
652,Rick Tocchet,27,TOT,RW,61,27,32,59,15,151,5.5,18,8,1,2,24,8,0,166,16.3,,,tocchri01
652,Rick Tocchet,27,PHI,RW,42,13,16,29,3,102,2.3,9,4,0,1,11,5,0,107,12.1,,,tocchri01
652,Rick Tocchet,27,PIT,RW,19,14,16,30,12,49,3.2,9,4,1,1,13,3,0,59,23.7,,,tocchri01
653,Kevin Todd,23,NJD,C,80,21,42,63,8,69,4.6,19,2,0,2,31,10,1,131,16,,,toddke01
654,Mike Tomlak,27,HAR,C,6,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,10,0,,,tomlami01
655,Dave Tomlinson,22,TOR,C,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,6,0,,,tomlida01
656,John Tonelli,34,TOT,LW,52,3,11,14,-5,51,0,1,2,0,1,6,5,0,45,6.7,,,toneljo01
656,John Tonelli,34,CHI,LW,33,1,7,8,2,37,0,1,0,0,1,4,3,0,29,3.4,,,toneljo01
656,John Tonelli,34,QUE,LW,19,2,4,6,-7,14,0,0,2,0,0,2,2,0,16,12.5,,,toneljo01
657,Graeme Townshend,26,NYI,RW,7,1,2,3,6,0,0.3,1,0,0,0,2,0,0,6,16.7,,,townsgr01
658,Bryan Trottier*,35,PIT,C,63,11,18,29,-11,54,0.9,7,3,1,0,14,4,0,102,10.8,,,trottbr01
659,Darren Turcotte,23,NYR,C,71,30,23,53,11,57,4.9,16,13,1,4,9,12,2,216,13.9,,,turcoda01
660,Pierre Turgeon,22,TOT,C,77,40,55,95,7,20,8.6,27,13,0,6,35,20,0,207,19.3,,,turgepi01
660,Pierre Turgeon,22,NYI,C,69,38,49,87,8,16,8,25,13,0,6,33,16,0,193,19.7,,,turgepi01
660,Pierre Turgeon,22,BUF,C,8,2,6,8,-1,4,0.6,2,0,0,0,2,4,0,14,14.3,,,turgepi01
661,Sylvain Turgeon,27,MTL,LW,56,9,11,20,-4,39,0.8,3,6,0,1,5,6,0,99,9.1,,,turgesy01
662,Brad Turner,23,NYI,D,3,0,0,0,1,0,0.1,0,0,0,0,0,0,0,1,0,,,turnebr01
663,Tony Twist,23,QUE,D,44,0,1,1,-3,164,1,0,0,0,0,1,0,0,9,0,,,twistto01
664,Igor Ulanov,22,WIN,D,27,2,9,11,5,67,2.4,2,0,0,0,9,0,0,23,8.7,,,ulanoig01
665,Rick Vaive,32,BUF,RW,20,1,3,4,-2,14,-0.2,1,0,0,0,1,2,0,25,4,,,vaiveri01
666,Garry Valk,24,VAN,LW,65,8,17,25,3,56,1,5,2,1,2,15,2,0,93,8.6,,,valkga01
667,Wayne Van Dorp,30,QUE,LW,24,3,5,8,5,109,0.4,3,0,0,0,4,1,0,19,15.8,,,vandowa01
668,Dennis Vaske,24,NYI,D,39,0,1,1,5,39,1.1,0,0,0,0,1,0,0,26,0,,,vaskede01
669,Randy Velischek,29,QUE,D,38,2,3,5,-3,22,1.3,2,0,0,0,2,0,1,23,8.7,,,velisra01
670,Pat Verbeek,27,HAR,RW,76,22,35,57,-16,243,3.9,12,10,0,3,21,14,0,163,13.5,,,verbepa01
671,Mark Vermette,24,QUE,RW,10,1,0,1,-6,8,-0.3,1,0,0,0,0,0,0,12,8.3,,,vermema01
672,Jim Vesey,26,BOS,C,4,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,1,0,,,veseyji01
673,Dennis Vial,22,DET,D,27,1,0,1,1,72,0.8,1,0,0,0,0,0,0,6,16.7,,,vialde01
674,Claude Vilgrain,28,NJD,LW,71,19,27,46,27,74,4,17,1,1,1,26,1,0,88,21.6,,,vilgrcl01
675,Dan Vincelette,24,CHI,LW,29,3,5,8,-6,56,0,3,0,0,0,4,1,0,28,10.7,,,vinceda01
676,David Volek,25,NYI,RW,74,18,42,60,0,35,4,13,4,1,2,32,9,1,167,10.8,,,volekda01
677,Vladimir Vujtek,19,MTL,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,,,vujtevl01
678,Mick Vukota,25,NYI,RW,74,0,6,6,-6,293,-1.7,0,0,0,0,6,0,0,34,0,,,vukotmi01
679,Ryan Walter,33,VAN,C,67,6,11,17,6,49,0.3,4,1,1,0,8,1,2,73,8.2,,,waltery01
680,Wes Walz,21,TOT,C,17,1,3,4,-2,12,-0.1,1,0,0,1,3,0,0,19,5.3,,,walzwe01
680,Wes Walz,21,BOS,C,15,0,3,3,-3,12,-0.2,0,0,0,0,3,0,0,17,0,,,walzwe01
680,Wes Walz,21,PHI,C,2,1,0,1,1,0,0.1,1,0,0,1,0,0,0,2,50,,,walzwe01
681,Tim Watters,32,LAK,D,37,0,7,7,-2,92,1.3,0,0,0,0,6,0,1,29,0,,,watteti01
682,Doug Weight,21,NYR,LW,53,8,22,30,-3,23,1.4,8,0,0,2,14,8,0,72,11.1,,,weighdo01
683,Eric Weinrich,25,NJD,D,76,7,25,32,10,55,5.7,2,5,0,0,13,12,0,97,7.2,,,weinrer01
684,Jay Wells,32,TOT,D,52,2,9,11,-1,181,2.3,2,0,0,0,8,0,1,30,6.7,,,wellsja01
684,Jay Wells,32,BUF,D,41,2,9,11,-3,157,1.9,2,0,0,0,8,0,1,26,7.7,,,wellsja01
684,Jay Wells,32,NYR,D,11,0,0,0,2,24,0.4,0,0,0,0,0,0,0,4,0,,,wellsja01
685,Glen Wesley,23,BOS,D,78,9,37,46,-9,54,6.3,5,4,0,1,16,21,0,211,4.3,,,weslegl01
686,Ray Whitney,19,SJS,C,2,0,3,3,-1,0,0.2,0,0,0,0,1,2,0,4,0,,,whitnra01
687,Sean Whyte,21,LAK,RW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,,,whytese01
688,Jim Wiemer,31,BOS,D,47,1,8,9,10,84,2.9,1,0,0,0,7,1,0,60,1.7,,,wiemeji01
689,Neil Wilkinson,24,SJS,D,60,4,15,19,-11,107,3,3,1,0,0,11,4,0,95,4.2,,,wilkine01
690,David Williams,24,SJS,D,56,3,25,28,-13,40,3.4,1,2,0,1,14,11,0,91,3.3,,,willida01
691,Sean Williams,24,CHI,C,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,,willise01
692,Carey Wilson,29,CGY,C,42,11,12,23,-6,37,1.3,5,4,2,2,8,4,0,74,14.9,,,wilsoca01
693,Doug Wilson*,34,SJS,D,44,9,19,28,-38,26,2.1,5,4,0,0,10,9,0,123,7.3,,,wilsodo01
694,Ron Wilson,35,STL,C,64,12,17,29,10,46,1.8,5,5,2,2,10,3,4,100,12,,,wilsoro03
695,Chris Winnes,23,BOS,RW,24,1,3,4,-6,6,-0.4,1,0,0,0,2,1,0,20,5,,,winnech01
696,Craig Wolanin,24,QUE,D,69,2,11,13,-12,80,2.2,2,0,0,0,10,0,1,71,2.8,,,wolancr01
697,Randy Wood,28,TOT,LW,78,22,18,40,-12,86,2.5,14,7,1,3,14,4,0,215,10.2,,,woodra01
697,Randy Wood,28,BUF,LW,70,20,16,36,-9,65,2.4,12,7,1,3,12,4,0,185,10.8,,,woodra01
697,Randy Wood,28,NYI,LW,8,2,2,4,-3,21,0.2,2,0,0,0,2,0,0,30,6.7,,,woodra01
698,Jason Woolley,22,WSH,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0,,,woollja01
699,Terry Yake,23,HAR,C,15,1,1,2,-2,4,-0.2,1,0,0,0,1,0,0,12,8.3,,,yakete01
700,Trent Yawney,26,CGY,D,47,4,9,13,-5,45,1.8,3,1,0,0,4,4,1,33,12.1,,,yawnetr01
701,Paul Ysebaert,25,DET,LW,79,35,40,75,44,55,7.6,28,3,4,3,24,14,2,211,16.6,,,ysebapa01
702,Steve Yzerman*,26,DET,C,79,45,58,103,26,64,10.1,28,9,8,9,38,18,2,295,15.3,,,yzermst01
703,Zarley Zalapski,23,HAR,D,79,20,37,57,-7,120,8.3,16,4,0,3,17,20,0,230,8.7,,,zalapza01
704,Rob Zamuner,22,NYR,C,9,1,2,3,0,2,0.1,1,0,0,0,2,0,0,11,9.1,,,zamunro01
705,Valeri Zelepukin,23,NJD,LW,44,13,18,31,11,28,2.6,10,3,0,3,16,2,0,94,13.8,,,zelepva01
706,Richard Zemlak,28,CGY,RW,5,0,1,1,-2,42,-0.1,0,0,0,0,1,0,0,4,0,,,zemlari01
707,Rob Zettler,23,SJS,D,74,1,8,9,-23,99,1.7,1,0,0,0,4,1,3,72,1.4,,,zettlro01
708,Peter Zezel,26,TOR,C,64,16,33,49,-22,26,3,12,4,0,1,19,14,0,125,12.8,,,zezelpe01
709,Rick Zombo,28,TOT,D,67,3,15,18,1,61,3.5,3,0,0,0,14,0,1,48,6.3,,,zombori01
709,Rick Zombo,28,STL,D,64,3,15,18,4,46,3.6,3,0,0,0,14,0,1,47,6.4,,,zombori01
709,Rick Zombo,28,DET,D,3,0,0,0,-3,15,-0.1,0,0,0,0,0,0,0,1,0,,,zombori01
