Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
171,J.P. Dumont,28,NSH,RW,82,21,45,66,14,28,6.9,16,5,0,3,31,14,0,143,14.7,1328,16:12,dumonjp01
172,Micki DuPont,26,PIT,D,3,0,1,1,-3,4,-0.1,0,0,0,0,0,1,0,6,0,41,13:48,duponmi01
173,Pascal Dupuis,27,TOT,LW,71,14,5,19,-17,42,1,10,2,2,1,3,1,1,156,9,1103,15:32,dupuipa01
173,Pascal Dupuis,27,MIN,LW,48,10,3,13,-7,38,1,6,2,2,0,2,0,1,106,9.4,726,15:07,dupuipa01
173,Pascal Dupuis,27,ATL,LW,17,3,2,5,-6,4,0.1,3,0,0,1,1,1,0,40,7.5,284,16:44,dupuipa01
173,Pascal Dupuis,27,NYR,LW,6,1,0,1,-4,0,-0.1,1,0,0,0,0,0,0,10,10,93,15:30,dupuipa01
174,Radek Dvorak,29,STL,RW,82,10,27,37,-6,48,2.2,8,1,1,1,19,8,0,139,7.2,1282,15:38,dvorara01
175,Ben Eager,23,PHI,LW,63,6,5,11,-13,233,0.3,6,0,0,0,5,0,0,48,12.5,519,8:14,eagerbe01
176,Mark Eaton,29,PIT,D,35,0,3,3,-6,16,0.4,0,0,0,0,2,0,1,22,0,672,19:12,eatonma01
177,Patrick Eaves,22,OTT,RW,73,14,18,32,1,36,2.8,10,3,1,1,15,3,0,130,10.8,892,12:13,eavespa01
178,Alexander Edler,20,VAN,D,22,1,2,3,3,6,1,1,0,0,0,2,0,0,10,10,252,11:27,edleral01
179,Christian Ehrhoff,24,SJS,D,82,10,23,33,8,63,7.3,4,6,0,2,11,12,0,164,6.1,1523,18:34,ehrhoch01
180,Nils Ekman,30,PIT,RW,34,6,9,15,-14,24,0.7,4,2,0,0,5,4,0,69,8.7,469,13:49,ekmanni01
181,Patrik Elias,30,NJD,C,75,21,48,69,1,38,7.1,13,8,0,5,25,23,0,267,7.9,1396,18:37,eliaspa01
182,Matt Ellis,25,DET,LW,16,0,0,0,-1,6,-0.2,0,0,0,0,0,0,0,22,0,89,5:35,ellisma01
183,Matt Ellison,23,PHI,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,5:58,ellisma02
184,Steve Eminger,23,WSH,D,68,1,16,17,-14,63,1.6,1,0,0,0,13,0,3,27,3.7,1288,18:56,emingst01
185,Martin Erat,25,NSH,LW,68,16,41,57,13,50,5.5,10,5,1,3,28,13,0,132,12.1,1290,18:59,eratma01
186,Anders Eriksson,32,CBJ,D,79,0,23,23,12,46,5.5,0,0,0,0,14,8,1,78,0,1596,20:12,eriksan01
187,Loui Eriksson,21,DAL,LW,59,6,13,19,-3,18,1.3,4,2,0,0,10,3,0,78,7.7,778,13:11,erikslo01
188,John Erskine,26,WSH,D,29,1,6,7,-13,69,0.1,1,0,0,0,4,1,1,14,7.1,523,18:03,erskijo01
189,Garnet Exelby,25,ATL,D,58,2,8,10,2,56,2.2,1,0,1,0,8,0,0,57,3.5,1044,18:00,exelbga01
190,Jim Fahey,27,NJD,D,13,0,1,1,0,2,0.4,0,0,0,0,1,0,0,7,0,140,10:47,faheyji01
191,Drew Fata,23,NYI,D,3,1,0,1,-2,5,0.1,1,0,0,0,0,0,0,1,100,31,10:17,fatadr01
192,Rico Fata,26,WSH,LW,10,1,1,2,3,2,0.2,1,0,0,0,1,0,0,15,6.7,104,10:26,fatari01
193,Sergei Fedorov*,37,CBJ,C,73,18,24,42,-7,56,3.6,9,7,2,2,11,11,2,163,11,1455,19:56,fedorse01
194,Todd Fedoruk,27,TOT,LW,58,3,11,14,-9,120,0.5,3,0,0,0,11,0,0,30,10,509,8:47,fedorto01
194,Todd Fedoruk,27,PHI,LW,48,3,8,11,-11,84,0.3,3,0,0,0,8,0,0,28,10.7,434,9:03,fedorto01
194,Todd Fedoruk,27,ANA,LW,10,0,3,3,2,36,0.3,0,0,0,0,3,0,0,2,0,75,7:30,fedorto01
195,Ruslan Fedotenko,28,TBL,LW,80,12,20,32,-3,52,2.2,10,2,0,1,16,4,0,154,7.8,1301,16:15,fedotru01
196,Eric Fehr,21,WSH,RW,14,2,1,3,3,8,0.4,2,0,0,1,1,0,0,25,8,150,10:43,fehrer01
197,Andrew Ference,27,TOT,D,80,3,12,15,5,97,3.5,2,1,0,0,6,4,2,80,3.8,1580,19:45,ferenan01
197,Andrew Ference,27,CGY,D,54,2,10,12,7,66,2.5,1,1,0,0,4,4,2,51,3.9,998,18:29,ferenan01
197,Andrew Ference,27,BOS,D,26,1,2,3,-2,31,0.9,1,0,0,0,2,0,0,29,3.4,581,22:22,ferenan01
198,Brad Ference,27,CGY,D,5,0,0,0,-1,2,0,0,0,0,0,0,0,0,1,0,59,11:46,ferenbr01
199,Vernon Fiddler,26,NSH,C,72,11,15,26,11,40,2.3,10,0,1,1,15,0,0,90,12.2,981,13:38,fiddlve01
200,Valtteri Filppula,22,DET,C,73,10,7,17,8,20,1.6,10,0,0,1,7,0,0,76,13.2,822,11:16,filppva01
201,Jeff Finger,27,COL,D,22,1,4,5,10,11,1.6,1,0,0,0,4,0,0,16,6.3,304,13:48,fingeje01
202,Patrick Fischer,31,PHX,C,27,4,6,10,0,24,0.9,4,0,0,1,6,0,0,32,12.5,293,10:51,fischpa01
203,Mike Fisher,26,OTT,C,68,22,26,48,15,41,5.1,13,7,2,3,19,5,2,193,11.4,1253,18:25,fishemi01
204,Rory Fitzpatrick,32,VAN,D,58,1,6,7,12,46,3,1,0,0,1,4,0,2,41,2.4,817,14:06,fitzpro02
205,Tomas Fleischmann,22,WSH,C,29,4,4,8,-6,8,0.4,3,1,0,1,4,0,0,52,7.7,337,11:38,fleisto01
206,Adam Foote,35,CBJ,D,59,3,9,12,-17,71,2.2,1,2,0,0,4,5,0,78,3.8,1459,24:44:00,footead01
207,Peter Forsberg*,33,TOT,C,57,13,42,55,7,88,5.4,7,6,0,3,23,19,0,99,13.1,1043,18:18,forsbpe01
207,Peter Forsberg*,33,PHI,C,40,11,29,40,2,72,4.1,6,5,0,2,16,13,0,63,17.5,710,17:44,forsbpe01
207,Peter Forsberg*,33,NSH,C,17,2,13,15,5,16,1.3,1,1,0,1,7,6,0,36,5.6,333,19:36,forsbpe01
208,Kurtis Foster,25,MIN,D,57,3,20,23,-3,52,4.1,3,0,0,0,7,13,0,135,2.2,1025,17:59,fosteku01
209,Matt Foy,23,MIN,RW,9,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,6,0,65,7:11,foyma01
210,Johan Franzén,27,DET,C,69,10,20,30,20,37,3,9,0,1,2,16,1,3,151,6.6,1076,15:35,franzjo01
211,Colin Fraser,22,CHI,C,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,,3,3:18,fraseco01
212,Mark Fraser,20,NJD,D,7,0,0,0,-1,7,0,0,0,0,0,0,0,0,1,0,25,3:34,frasema01
213,Jeff Friesen,30,CGY,LW,72,6,6,12,-2,34,0,5,0,1,0,4,1,1,55,10.9,877,12:11,friesje01
214,Dan Fritsche,21,CBJ,C,59,12,15,27,3,35,2.8,6,5,1,4,12,3,0,81,14.8,828,14:02,fritsda01
215,Alex Frolov,24,LAK,LW,82,35,36,71,-8,34,7.4,24,10,1,6,16,18,2,195,17.9,1635,19:56,froloal01
216,Michael Funk,20,BUF,D,5,0,2,2,2,0,0.4,0,0,0,0,2,0,0,1,0,17,3:26,funkmi01
217,Marián Gáborík,24,MIN,RW,48,30,27,57,12,40,8.1,17,12,1,7,17,10,0,196,15.3,942,19:38,gaborma01
218,Simon Gagne,26,PHI,LW,76,41,27,68,2,30,8.6,26,13,2,4,18,8,1,291,14.1,1599,21:02,gagnesi01
219,Paul Gaustad,24,BUF,C,54,9,13,22,11,74,1.9,6,3,0,0,7,5,1,75,12,719,13:19,gaustpa01
220,Denis Gauthier,30,PHI,D,43,0,4,4,-11,45,0.3,0,0,0,0,2,0,2,23,0,716,16:39,gauthde01
221,Gabe Gauthier,23,LAK,LW,5,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,6,0,50,9:57,gauthga01
222,Martin Gelinas,36,FLA,LW,82,14,30,44,7,36,4.1,7,7,0,1,24,6,0,171,8.2,1101,13:26,gelinma01
223,Carsen Germyn,24,CGY,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,8:26,germyca01
224,Bruno Gervais,22,NYI,D,51,0,6,6,-10,28,0.3,0,0,0,0,3,3,0,47,0,784,15:23,gervabr01
225,Ryan Getzlaf,21,ANA,C,82,25,33,58,17,66,7,13,11,1,6,13,20,0,203,12.3,1235,15:04,getzlry01
226,Tom Gilbert,24,EDM,D,12,1,5,6,-1,0,1.1,1,0,0,0,4,1,0,13,7.7,241,20:05,gilbeto01
227,Hal Gill,31,TOR,D,82,6,14,20,11,91,4.2,6,0,0,1,13,0,1,79,7.6,1549,18:53,gillha01
228,Brian Gionta,28,NJD,RW,62,25,20,45,-3,36,5.3,14,11,0,4,13,7,0,194,12.9,1167,18:49,giontbr01
229,Mark Giordano,23,CGY,D,48,7,8,15,7,36,3.2,4,3,0,2,6,2,0,49,14.3,645,13:27,giordma01
230,Dan Girardi,22,NYR,D,34,0,6,6,7,8,1.9,0,0,0,0,5,0,1,33,0,538,15:50,girarda01
231,Alexandre Giroux,25,WSH,C,9,2,2,4,-4,2,0.3,2,0,0,0,1,1,0,11,18.2,92,10:11,giroual01
232,Tim Gleason,24,CAR,D,57,2,4,6,-10,57,1.1,1,1,0,0,2,1,1,72,2.8,1076,18:53,gleasti01
233,Curtis Glencross,24,TOT,LW,9,1,0,1,-5,2,-0.1,1,0,0,0,0,0,0,8,12.5,82,9:09,glenccu01
233,Curtis Glencross,24,CBJ,LW,7,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,3,0,61,8:43,glenccu01
233,Curtis Glencross,24,ANA,LW,2,1,0,1,-1,2,0.1,1,0,0,0,0,0,0,5,20,21,10:43,glenccu01
234,Rob Globke,24,FLA,C,19,0,1,1,-3,0,-0.3,0,0,0,0,1,0,0,15,0,115,6:04,globkro01
235,Mike Glumac,26,STL,C,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,4,0,25,8:24,glumami01
236,Marcel Goc,23,SJS,C,78,5,8,13,-2,24,0.3,4,0,1,0,8,0,0,96,5.2,937,12:01,gocma01
237,Eric Godard,26,CGY,RW,19,0,1,1,0,50,0,0,0,0,0,1,0,0,3,0,72,3:47,godarer01
238,Steven Goertzen,22,CBJ,RW,7,0,0,0,0,10,-0.1,0,0,0,0,0,0,0,1,0,37,5:21,goertst01
239,Scott Gomez,27,NJD,C,72,13,47,60,7,42,5.7,9,4,0,1,28,19,0,248,5.2,1363,18:56,gomezsc01
240,Sergei Gonchar,32,PIT,D,82,13,54,67,-5,72,9.6,2,10,1,3,14,38,2,191,6.8,2178,26:34:00,gonchse01
241,Boyd Gordon,23,WSH,RW,71,7,22,29,10,14,2,5,0,2,0,18,0,4,104,6.7,1127,15:53,gordobo01
242,Lee Goren,29,VAN,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,23,11:21,gorenle01
243,Josh Gorges,22,TOT,D,54,1,3,4,-4,26,1.5,1,0,0,0,1,2,0,40,2.5,924,17:06,gorgejo01
243,Josh Gorges,22,SJS,D,47,1,3,4,-3,26,1.5,1,0,0,0,1,2,0,37,2.7,836,17:48,gorgejo01
243,Josh Gorges,22,MTL,D,7,0,0,0,-1,0,0,0,0,0,0,0,0,0,3,0,87,12:28,gorgejo01
244,David Gove,28,CAR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3:16,goveda01
245,Mikhail Grabovski,23,MTL,C,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,5,0,40,13:18,grabomi01
246,Triston Grant,22,PHI,LW,8,0,1,1,-1,10,0,0,0,0,0,1,0,0,3,0,36,4:32,granttr01
247,Chris Gratton,31,FLA,C,81,13,22,35,1,94,3,12,1,0,1,21,1,0,131,9.9,980,12:06,grattch01
248,Josh Gratton,24,PHX,LW,52,1,1,2,-9,188,-0.6,1,0,0,0,1,0,0,29,3.4,307,5:54,grattjo01
249,Josh Green,29,VAN,C,57,2,5,7,0,25,-0.1,2,0,0,2,4,0,1,74,2.7,650,11:25,greenjo01
250,Mike Green,21,WSH,D,70,2,10,12,-10,36,1.3,2,0,0,0,4,6,0,68,2.9,1084,15:29,greenmi03
251,Travis Green,36,TOT,C,31,1,1,2,4,27,-0.1,1,0,0,0,1,0,0,22,4.5,276,8:54,greentr01
251,Travis Green,36,TOR,C,24,0,0,0,1,21,-0.4,0,0,0,0,0,0,0,19,0,220,9:10,greentr01
251,Travis Green,36,ANA,C,7,1,1,2,3,6,0.3,1,0,0,0,1,0,0,3,33.3,56,7:58,greentr01
252,Andy Greene,24,NJD,D,23,1,5,6,-1,6,1.2,0,1,0,0,4,1,0,23,4.3,328,14:15,greenan01
253,Matt Greene,23,EDM,D,78,1,9,10,-22,109,1.7,1,0,0,0,7,1,1,52,1.9,1373,17:36,greenma01
254,Martin Grenier,26,PHI,D,3,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,0,,14,4:40,grenima01
255,Mike Grier,32,SJS,RW,81,16,17,33,-5,43,2.7,11,2,3,1,16,1,0,125,12.8,1332,16:26,griermi01
256,Nicklas Grossmann,22,DAL,D,8,0,0,0,-1,4,0.1,0,0,0,0,0,0,0,8,0,103,12:49,grossni01
257,Nate Guenin,24,PHI,D,9,0,2,2,0,4,0.3,0,0,0,0,2,0,0,0,,78,8:40,guenina01
258,Bill Guerin,36,TOT,RW,77,36,20,56,10,66,7.5,27,9,0,7,13,7,0,225,16,1309,17:00,gueribi01
258,Bill Guerin,36,STL,RW,61,28,19,47,8,52,6,21,7,0,6,12,7,0,189,14.8,1063,17:26,gueribi01
258,Bill Guerin,36,SJS,RW,16,8,1,9,2,14,1.4,6,2,0,1,1,0,0,36,22.2,246,15:22,gueribi01
259,Ben Guite,28,COL,RW,39,3,8,11,-4,16,0.4,2,0,1,1,7,0,1,63,4.8,479,12:17,guitebe01
260,Niklas Hagman,27,DAL,LW,82,17,12,29,3,34,3.2,14,2,1,2,9,3,0,152,11.2,1183,14:26,hagmani01
261,Ron Hainsey,25,CBJ,D,80,9,25,34,-19,69,5.5,2,7,0,0,9,16,0,136,6.6,1831,22:53,hainsro01
262,David Hale,25,TOT,D,54,0,1,1,0,36,1,0,0,0,0,1,0,0,33,0,590,10:55,haleda01
262,David Hale,25,NJD,D,43,0,1,1,2,26,1,0,0,0,0,1,0,0,21,0,416,9:41,haleda01
262,David Hale,25,CGY,D,11,0,0,0,-2,10,-0.1,0,0,0,0,0,0,0,12,0,174,15:47,haleda01
263,Adam Hall,26,TOT,RW,72,6,11,17,-11,26,0.5,3,3,0,0,7,3,1,103,5.8,891,12:23,hallad01
263,Adam Hall,26,NYR,RW,49,4,8,12,-13,18,0.1,1,3,0,0,4,3,1,61,6.6,610,12:27,hallad01
263,Adam Hall,26,MIN,RW,23,2,3,5,2,8,0.4,2,0,0,0,3,0,0,42,4.8,281,12:13,hallad01
264,Jeff Halpern,30,DAL,C,76,8,17,25,-7,78,1.3,7,1,0,4,14,3,0,106,7.5,1277,16:48,halpeje01
265,Denis Hamel,29,TOT,LW,53,5,3,8,0,10,0.7,5,0,0,0,3,0,0,42,11.9,322,6:05,hamelde01
265,Denis Hamel,29,OTT,LW,43,4,3,7,4,10,0.8,4,0,0,0,3,0,0,36,11.1,242,5:38,hamelde01
265,Denis Hamel,29,PHI,LW,7,0,0,0,-4,0,-0.2,0,0,0,0,0,0,0,3,0,49,6:58,hamelde01
265,Denis Hamel,29,ATL,LW,3,1,0,1,0,0,0.2,1,0,0,0,0,0,0,3,33.3,31,10:25,hamelde01
266,Dan Hamhuis,24,NSH,D,81,6,14,20,8,66,4.7,6,0,0,1,14,0,0,84,7.1,1728,21:20,hamhuda01
267,Jeff Hamilton,29,CHI,C,70,18,21,39,-4,22,4.3,15,3,0,4,10,11,0,138,13,905,12:56,hamilje01
268,Roman Hamrlik,32,CGY,D,75,7,31,38,22,88,7.4,6,1,0,1,13,17,1,125,5.6,1865,24:52:00,hamrlro01
269,Michal Handzus,29,CHI,C,8,3,5,8,4,6,1,2,1,0,0,2,3,0,9,33.3,168,20:59,handzmi01
270,Scott Hannan,28,SJS,D,79,4,20,24,1,38,5.6,3,0,1,1,15,5,0,79,5.1,1803,22:49,hannasc01
271,Jay Harrison,24,TOR,D,5,0,0,0,-5,6,-0.4,0,0,0,0,0,0,0,3,0,42,8:22,harrija01
272,Peter Harrold,23,LAK,D,12,0,2,2,0,8,0.4,0,0,0,0,2,0,0,11,0,182,15:12,harrope01
273,Mark Hartigan,29,TOT,C,12,1,2,3,1,6,0.2,0,1,0,0,0,2,0,15,6.7,129,10:46,hartima01
273,Mark Hartigan,29,ANA,C,6,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,4,0,46,7:41,hartima01
273,Mark Hartigan,29,CBJ,C,6,1,2,3,2,2,0.4,0,1,0,0,0,2,0,11,9.1,83,13:51,hartima01
274,Scott Hartnell,24,NSH,RW,64,22,17,39,19,96,5,12,10,0,2,15,1,1,150,14.7,1006,15:43,hartnsc01
275,Derian Hatcher,34,PHI,D,82,3,6,9,-24,67,1.5,0,3,0,1,5,1,0,81,3.7,1941,23:40,hatchde01
276,Niclas Hävelid,33,ATL,D,77,3,18,21,-2,52,3.7,2,1,0,1,10,7,1,82,3.7,1946,25:16:00,havelni01
277,Martin Havlát,25,CHI,RW,56,25,32,57,15,28,7.1,20,5,0,1,20,11,1,176,14.2,1198,21:24,havlama01
278,Darren Haydar,27,ATL,RW,4,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,4,0,32,8:01,haydada01
279,Dany Heatley,26,OTT,RW,82,50,55,105,31,74,13.4,30,17,3,10,32,22,1,310,16.1,1725,21:02,heatlda01
280,Jochen Hecht,29,BUF,C,76,19,37,56,19,39,5.1,16,3,0,1,30,6,1,197,9.6,1432,18:51,hechtjo01
281,Bret Hedican,36,CAR,D,50,0,10,10,-8,36,1.4,0,0,0,0,6,4,0,44,0,998,19:58,hedicbr01
282,Jan Hejda,28,EDM,D,39,1,8,9,-6,20,1.9,1,0,0,1,8,0,0,33,3,795,20:23,hejdaja01
283,Milan Hejduk,30,COL,RW,80,35,35,70,10,44,8.4,22,12,1,6,23,12,0,257,13.6,1430,17:53,hejdumi01
284,Timo Helbling,25,WSH,D,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,24,12:00,helblti01
285,Ales Hemsky,23,EDM,RW,64,13,40,53,-7,40,4.9,8,5,0,1,20,20,0,122,10.7,1087,16:59,hemskal01
286,Josh Hennessy,21,OTT,C,10,1,0,1,0,4,0.1,1,0,0,0,0,0,0,6,16.7,57,5:39,hennejo01
287,Jamie Heward,35,TOT,D,71,6,18,24,2,47,4.2,3,3,0,1,10,7,1,75,8,1226,17:16,hewarja01
287,Jamie Heward,35,WSH,D,52,4,12,16,4,27,3,2,2,0,1,7,4,1,50,8,851,16:22,hewarja01
287,Jamie Heward,35,LAK,D,19,2,6,8,-2,20,1.2,1,1,0,0,3,3,0,25,8,375,19:44,hewarja01
288,Chris Higgins,23,MTL,C,61,22,16,38,-11,26,4,11,8,3,3,9,7,0,159,13.8,1092,17:54,higgich01
289,Andy Hilbert,25,NYI,C,81,8,20,28,10,34,2.2,8,0,0,1,19,0,1,164,4.9,931,11:30,hilbean01
290,Sean Hill,36,NYI,D,81,1,24,25,6,110,4.3,1,0,0,0,12,12,0,88,1.1,1826,22:33,hillse01
291,Dan Hinote,30,STL,RW,41,5,5,10,-8,23,0.2,5,0,0,1,3,0,2,37,13.5,536,13:04,hinotda01
292,Shane Hnidy,31,ATL,D,72,5,7,12,15,63,3.8,4,0,1,1,7,0,0,86,5.8,1126,15:38,hnidysh01
293,Jeff Hoggan,28,BOS,RW,46,0,2,2,-8,33,-0.7,0,0,0,0,2,0,0,53,0,325,7:04,hoggaje01
294,Bobby Holík,36,ATL,C,82,11,18,29,-3,86,1.6,8,2,1,1,16,2,0,190,5.8,1307,15:56,holikbo01
295,Ryan Hollweg,23,NYR,C,78,1,2,3,-11,131,-1.1,1,0,0,0,2,0,0,63,1.6,643,8:14,hollwry01
296,Michael Holmqvist,27,CHI,C,63,6,7,13,-5,31,0.3,5,1,0,0,7,0,0,80,7.5,868,13:47,holmqmi01
297,Tomas Holmström,34,DET,LW,77,30,22,52,13,58,6.9,17,13,0,5,16,6,0,176,17,1171,15:13,holmsto01
298,Shawn Horcoff,28,EDM,C,80,16,35,51,-22,56,3.6,11,5,0,5,17,18,0,168,9.5,1666,20:50,horcosh01
299,Darcy Hordichuk,26,NSH,LW,53,1,3,4,-2,90,-0.1,1,0,0,0,3,0,0,22,4.5,255,4:48,hordida01
300,Nathan Horton,21,FLA,C,82,31,31,62,15,61,7.3,23,7,1,3,25,6,0,217,14.3,1481,18:04,hortona01
301,Marcel Hossa,25,NYR,LW,64,10,8,18,-4,26,1.4,7,3,0,2,6,1,1,83,12,797,12:27,hossama02
302,Marián Hossa*,28,ATL,RW,82,43,57,100,18,49,12.4,23,17,3,5,29,27,1,340,12.6,1778,21:41,hossama01
303,Jiri Hudler,23,DET,C,76,15,10,25,16,36,3.4,12,3,0,4,8,2,0,107,14,763,10:02,hudleji01
304,Jamie Hunt,22,WSH,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,6,6:01,huntja01
305,Trent Hunter,26,NYI,RW,77,20,15,35,5,22,3.4,14,5,1,2,10,4,1,168,11.9,1232,16:00,huntetr01
306,Kristian Huselius,28,CGY,LW,81,34,43,77,21,26,9.4,18,14,2,6,21,20,2,173,19.7,1408,17:23,huselkr01
307,Kent Huskins,27,ANA,D,33,0,3,3,-3,14,0.6,0,0,0,0,2,1,0,16,0,464,14:04,huskike01
308,Matt Hussey,27,DET,C,5,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,6,0,28,5:38,hussema01
309,Andrew Hutchinson,26,CAR,D,41,3,11,14,0,30,2.2,1,2,0,0,5,6,0,45,6.7,501,12:13,hutchan01
310,Jarome Iginla*,29,CGY,RW,70,39,55,94,12,40,11.1,25,13,1,7,35,20,0,264,14.8,1544,22:04,iginlja01
311,Jarkko Immonen,24,NYR,C,14,1,5,6,-2,4,0.4,1,0,0,1,3,2,0,14,7.1,145,10:22,immonja01
312,Brad Isbister,29,NYR,LW,19,1,4,5,5,14,0.4,0,1,0,0,4,0,0,36,2.8,259,13:36,isbisbr01
313,Raitis Ivanans,28,LAK,LW,66,4,4,8,-12,140,-0.1,4,0,0,0,4,0,0,37,10.8,461,6:59,ivanara01
314,Greg Jacina,24,FLA,C,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,2,0,21,6:52,jacingr01
315,Barret Jackman,25,STL,D,70,3,24,27,20,82,5.8,2,1,0,1,22,1,1,86,3.5,1505,21:30,jackmba01
316,Ric Jackman,28,TOT,D,31,2,10,12,0,20,1.9,1,1,0,1,5,5,0,36,5.6,425,13:42,jackmri01
316,Ric Jackman,28,ANA,D,24,1,10,11,3,10,1.9,0,1,0,0,5,5,0,23,4.3,351,14:38,jackmri01
316,Ric Jackman,28,FLA,D,7,1,0,1,-3,10,0,1,0,0,1,0,0,0,13,7.7,74,10:31,jackmri01
317,Tim Jackman,25,LAK,RW,5,0,0,0,-1,10,-0.1,0,0,0,0,0,0,0,3,0,33,6:36,jackmti01
318,Jean-Francois Jacques,21,EDM,LW,37,0,0,0,-11,33,-0.9,0,0,0,0,0,0,0,23,0,293,7:55,jacquje01
319,Jaromír Jágr,34,NYR,RW,82,30,66,96,26,78,11,23,7,0,5,32,34,0,324,9.3,1784,21:46,jagrja01
320,Doug Janik,26,TBL,D,75,2,9,11,-11,53,1.5,2,0,0,0,9,0,0,49,4.1,1085,14:28,janikdo01
321,Cam Janssen,22,NJD,RW,48,1,0,1,-2,114,-0.1,1,0,0,0,0,0,0,9,11.1,197,4:06,janssca01
322,Aaron Johnson,23,CBJ,D,61,3,7,10,-9,38,1.7,3,0,0,0,6,1,0,52,5.8,776,12:44,johnsaa01
323,Jack Johnson,20,LAK,D,5,0,0,0,-5,18,-0.3,0,0,0,0,0,0,0,5,0,107,21:23,johnsja02
324,Mike Johnson,32,MTL,RW,80,11,20,31,6,40,2.6,8,1,2,1,17,2,1,131,8.4,1231,15:23,johnsmi01
325,Ryan Johnson,30,STL,C,59,7,4,11,-7,47,0.2,5,0,2,0,4,0,0,50,14,729,12:21,johnsry01
326,Kim Johnsson,30,MIN,D,76,3,19,22,-4,64,5.2,0,3,0,0,9,10,0,98,3.1,1790,23:33,johnski01
327,Jussi Jokinen,23,DAL,LW,82,14,34,48,8,18,5.1,8,6,0,1,19,15,0,121,11.6,1140,13:54,jokinju01
328,Olli Jokinen,28,FLA,C,82,39,52,91,18,78,10.8,29,9,1,8,33,19,0,351,11.1,1684,20:32,jokinol01
329,Blair Jones,20,TBL,C,20,1,2,3,0,2,0.2,1,0,0,0,2,0,0,6,16.7,115,5:46,jonesbl01
330,Matt Jones,23,PHX,D,45,1,6,7,-12,39,0.6,1,0,0,0,5,0,1,20,5,737,16:23,jonesma01
331,Randy Jones,25,PHI,D,66,4,18,22,-14,38,2.8,4,0,0,0,12,5,1,67,6,1062,16:06,jonesra01
332,Lars Jonsson,25,PHI,D,8,0,2,2,-4,6,0,0,0,0,0,0,2,0,4,0,99,12:25,jonssla01
333,Ed Jovanovski,30,PHX,D,54,11,18,29,-6,63,4.9,5,6,0,1,9,8,1,135,8.1,1250,23:09,jovaned01
334,Milan Jurcina,23,TOT,D,70,4,8,12,0,44,2.6,4,0,0,1,7,1,0,71,5.6,1122,16:02,jurcimi01
334,Milan Jurcina,23,BOS,D,40,2,1,3,-5,20,0.6,2,0,0,1,1,0,0,29,6.9,428,10:42,jurcimi01
334,Milan Jurcina,23,WSH,D,30,2,7,9,5,24,2,2,0,0,0,6,1,0,42,4.8,694,23:09,jurcimi01
335,Frantisek Kaberle,33,CAR,D,27,2,6,8,8,20,2.1,1,1,0,1,4,2,0,33,6.1,419,15:32,kaberfr01
336,Tomas Kaberle,28,TOR,D,74,11,47,58,3,20,8.2,9,2,0,1,18,28,1,128,8.6,1915,25:52:00,kaberto01
337,Alexei Kaigorodov,23,OTT,C,6,0,1,1,1,0,0.1,0,0,0,0,1,0,0,3,0,29,4:53,kaigoal01
338,Patrick Kaleta,20,BUF,RW,7,0,2,2,3,21,0.2,0,0,0,0,2,0,0,6,0,48,6:49,kaletpa01
339,Dmitri Kalinin,26,BUF,D,82,7,22,29,19,36,5,6,0,1,0,19,3,0,86,8.1,1600,19:31,kalindm01
340,Petr Kalus,19,BOS,RW,9,4,1,5,0,6,0.8,3,1,0,0,1,0,0,8,50,101,11:16,kaluspe01
341,Boyd Kane,28,PHI,LW,15,0,2,2,-4,28,-0.1,0,0,0,0,2,0,0,7,0,104,6:58,kanebo01
342,Niko Kapanen,28,TOT,C,79,6,16,22,-23,28,0.2,4,2,0,1,11,5,0,79,7.6,979,12:24,kapanni01
342,Niko Kapanen,28,ATL,C,60,4,9,13,-12,20,0.1,3,1,0,0,9,0,0,51,7.8,645,10:45,kapanni01
342,Niko Kapanen,28,PHX,C,19,2,7,9,-11,8,0.1,1,1,0,1,2,5,0,28,7.1,334,17:36,kapanni01
343,Sami Kapanen,33,PHI,RW,77,11,14,25,-21,22,0.6,8,1,2,1,11,1,2,129,8.5,1307,16:58,kapansa01
344,Paul Kariya*,32,NSH,LW,82,24,52,76,6,36,7.2,19,5,0,2,32,20,0,224,10.7,1671,20:23,kariypa01
