Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
353,Denny Lambert,28,OTT,LW,72,9,10,19,4,250,1.5,9,0,0,1,10,0,0,76,11.8,,,lambede01
354,Eric Landry,23,CGY,C,12,1,0,1,-2,4,-0.2,1,0,0,0,0,0,0,7,14.3,,,landrer01
355,Robert Lang,27,TOT,C,54,9,13,22,7,16,2.1,7,1,1,2,10,3,0,66,13.6,,,langro01
355,Robert Lang,27,PIT,C,51,9,13,22,6,14,2.1,7,1,1,2,10,3,0,64,14.1,,,langro01
355,Robert Lang,27,BOS,C,3,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,,,langro01
356,Darren Langdon,27,NYR,LW,70,3,3,6,0,197,-0.6,3,0,0,0,3,0,0,15,20,,,langdda01
357,Jamie Langenbrunner,22,DAL,LW,81,23,29,52,9,61,6.2,15,8,0,6,18,11,0,159,14.5,,,langeja01
358,Daymond Langkow,21,TBL,C,68,8,14,22,-9,62,1.4,6,2,0,1,12,2,0,156,5.1,,,langkda01
359,Ian Laperriere,24,LAK,C,77,6,15,21,0,131,0.7,5,0,1,1,12,2,1,74,8.1,,,laperia01
360,Darryl Laplante,20,DET,C,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,2,0,,,laplada01
361,Claude Lapointe,29,NYI,C,78,10,10,20,-9,47,1,9,0,1,3,9,0,1,82,12.2,,,lapoicl01
362,Martin Lapointe,24,DET,RW,79,15,19,34,0,106,2.9,11,4,0,3,15,4,0,154,9.7,,,lapoima01
363,Georges Laraque,21,EDM,RW,11,0,0,0,-4,59,-0.4,0,0,0,0,0,0,0,4,0,,,laraqge01
364,Igor Larionov*,37,DET,C,69,8,39,47,14,40,4.3,5,3,0,2,25,13,1,93,8.6,,,larioig01
365,Brad Larsen,20,COL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,larsebr01
366,Janne Laukkanen,27,OTT,D,60,4,17,21,-15,64,3.8,2,2,0,2,10,6,1,69,5.8,,,laukkja01
367,Paul Laus,27,FLA,RW,77,0,11,11,-5,293,-1,0,0,0,0,8,2,1,64,0,,,lauspa01
368,Mark Lawrence,26,NYI,RW,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,,,lawrema01
369,Stephen Leach,32,CAR,RW,45,4,5,9,-19,42,-0.5,2,1,1,2,5,0,0,60,6.7,,,leachst01
370,Peter LeBoutillier,23,MDA,RW,12,1,1,2,-1,55,0,1,0,0,0,1,0,0,6,16.7,,,leboupe01
371,John LeClair,28,PHI,LW,82,51,36,87,30,32,13.1,35,16,0,9,25,11,0,303,16.8,,,leclajo01
372,Mike Leclerc,21,MDA,LW,7,0,0,0,-6,6,-0.4,0,0,0,0,0,0,0,11,0,,,leclemi01
373,Grant Ledyard,36,TOT,D,71,4,20,24,-4,20,4.1,2,2,0,0,11,8,1,90,4.4,,,ledyagr01
373,Grant Ledyard,36,VAN,D,49,2,13,15,-2,14,2.3,1,1,0,0,11,1,1,57,3.5,,,ledyagr01
373,Grant Ledyard,36,BOS,D,22,2,7,9,-2,6,1.8,1,1,0,0,0,7,0,33,6.1,,,ledyagr01
374,Brian Leetch*,29,NYR,D,76,17,33,50,-36,32,6.5,6,11,0,2,10,23,0,230,7.4,,,leetcbr01
375,Sylvain Lefebvre,30,COL,D,81,0,10,10,2,48,3.4,0,0,0,0,7,2,1,66,0,,,lefebsy01
376,Jere Lehtinen,24,DAL,RW,72,23,19,42,19,20,5.7,14,7,2,6,13,3,3,201,11.4,,,lehtije01
377,Claude Lemieux,32,COL,RW,78,26,27,53,-7,115,5.7,14,11,1,1,20,7,0,261,10,,,lemiecl01
378,Jocelyn Lemieux,30,PHX,RW,30,3,3,6,0,27,0.1,2,1,0,0,3,0,0,32,9.4,,,lemiejo01
379,Francois Leroux,27,COL,LW,50,1,2,3,-3,140,-1,1,0,0,0,2,0,0,14,7.1,,,leroufr01
380,Jean-Yves Leroux,21,CHI,LW,66,6,7,13,-2,55,0.3,6,0,0,0,7,0,0,57,10.5,,,lerouje01
381,Curtis Leschyshyn,28,CAR,D,73,2,10,12,-2,45,3.4,1,1,0,1,9,1,0,53,3.8,,,leschcu01
382,Scott Levins,28,PHX,RW,2,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,2,0,,,levinsc01
383,Jeff Libby,23,NYI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,libbyje01
384,Doug Lidster,37,NYR,D,36,0,4,4,2,24,1.8,0,0,0,0,4,0,0,25,0,,,lidstdo01
385,Nicklas Lidström*,27,DET,D,80,17,42,59,22,18,11.6,9,7,1,1,14,26,2,205,8.3,,,lidstni01
386,Juha Lind,24,DAL,LW,39,2,3,5,4,6,-0.1,2,0,0,0,3,0,0,27,7.4,,,lindju01
387,Johan Lindbom,26,NYR,LW,38,1,3,4,4,28,-0.2,1,0,0,0,3,0,0,38,2.6,,,lindbjo01
388,Trevor Linden,27,TOT,RW,67,17,21,38,-14,82,3.6,10,5,2,2,10,9,2,133,12.8,,,lindetr01
388,Trevor Linden,27,VAN,RW,42,7,14,21,-13,49,1.3,5,2,0,1,7,6,1,74,9.5,,,lindetr01
388,Trevor Linden,27,NYI,RW,25,10,7,17,-1,33,2.3,5,3,2,1,3,3,1,59,16.9,,,lindetr01
389,Mats Lindgren,23,EDM,C,82,13,13,26,0,42,2.2,9,1,3,3,9,3,1,131,9.9,,,lindgma01
390,Eric Lindros*,24,PHI,C,63,30,41,71,14,134,9.2,19,10,1,4,27,14,0,202,14.9,,,lindrer01
391,Bill Lindsay,26,FLA,LW,82,12,16,28,-2,80,2,10,0,2,5,15,0,1,150,8,,,lindsbi01
392,David Ling,23,MTL,RW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,,,lingda01
393,Kevin Lowe*,38,EDM,D,7,0,0,0,-3,22,0,0,0,0,0,0,0,0,5,0,,,loweke01
394,Dave Lowry,32,TOT,LW,57,4,4,8,-1,53,-0.2,4,0,0,1,4,0,0,51,7.8,,,lowryda01
394,Dave Lowry,32,SJS,LW,50,4,4,8,0,51,0,4,0,0,1,4,0,0,47,8.5,,,lowryda01
394,Dave Lowry,32,FLA,LW,7,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,4,0,,,lowryda01
395,Craig Ludwig,36,DAL,D,80,0,7,7,21,131,5.5,0,0,0,0,6,0,1,46,0,,,ludwicr01
396,Warren Luhning,22,NYI,RW,8,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,6,0,,,luhniwa01
397,Brad Lukowich,21,DAL,D,4,0,1,1,-2,2,0.1,0,0,0,0,1,0,0,2,0,,,lukowbr01
398,Jyrki Lumme,31,VAN,D,74,9,21,30,-25,34,3.1,5,4,0,1,13,8,0,117,7.7,,,lummejy01
399,Al MacInnis*,34,STL,D,71,19,30,49,6,80,9.2,9,9,1,2,12,17,1,227,8.4,,,macinal01
400,Norm Maciver,33,PHX,D,41,2,6,8,-11,38,1.1,1,0,1,0,4,2,0,37,5.4,,,macivno01
401,Don MacLean,21,LAK,C,22,5,2,7,-1,4,0.6,3,2,0,0,2,0,0,25,20,,,macledo01
402,John MacLean,33,TOT,RW,77,16,27,43,-6,42,4,10,6,0,3,17,9,1,213,7.5,,,maclejo01
402,John MacLean,33,SJS,RW,51,13,19,32,0,28,3.4,8,5,0,2,12,6,1,139,9.4,,,maclejo01
402,John MacLean,33,NJD,RW,26,3,8,11,-6,14,0.6,2,1,0,1,5,3,0,74,4.1,,,maclejo01
403,Jamie Macoun,36,TOT,D,74,0,7,7,-17,65,1.6,0,0,0,0,7,0,0,78,0,,,macouja01
403,Jamie Macoun,36,TOR,D,67,0,7,7,-17,63,1.4,0,0,0,0,7,0,0,67,0,,,macouja01
403,Jamie Macoun,36,DET,D,7,0,0,0,0,2,0.2,0,0,0,0,0,0,0,11,0,,,macouja01
404,Vladimir Malakhov,29,MTL,D,74,13,31,44,16,70,8.8,5,8,0,2,13,17,1,166,7.8,,,malakvl01
405,Stewart Malgunas,27,WSH,D,8,0,0,0,1,12,0.4,0,0,0,0,0,0,0,5,0,,,malgust01
406,Dean Malkoc,28,BOS,D,40,1,0,1,-12,86,0.7,1,0,0,0,0,0,0,15,6.7,,,malkode01
407,Troy Mallette,27,TBL,LW,3,0,0,0,0,7,-0.1,0,0,0,0,0,0,0,0,,,,malletr01
408,Kirk Maltby,25,DET,LW,65,14,9,23,11,89,2.4,11,2,1,3,9,0,0,106,13.2,,,maltbki01
409,Kent Manderville,26,CAR,C,77,4,4,8,-6,31,-0.8,4,0,0,0,3,0,1,80,5,,,mandeke01
410,Cameron Mann,20,BOS,RW,9,0,1,1,1,4,-0.1,0,0,0,0,0,1,0,6,0,,,mannca01
411,Dave Manson,31,MTL,D,81,4,30,34,22,122,7.5,2,2,0,0,22,8,0,148,2.7,,,mansoda01
412,Todd Marchant,24,EDM,LW,76,14,21,35,9,71,3.7,11,2,1,3,14,4,3,194,7.2,,,marchto01
413,Bryan Marchment,28,TOT,D,61,2,11,13,-3,144,3.2,2,0,0,0,5,4,2,56,3.6,,,marchbr02
413,Bryan Marchment,28,EDM,D,27,0,4,4,-2,58,1.1,0,0,0,0,2,2,0,23,0,,,marchbr02
413,Bryan Marchment,28,TBL,D,22,2,4,6,-3,43,1.2,2,0,0,0,1,1,2,20,10,,,marchbr02
413,Bryan Marchment,28,SJS,D,12,0,3,3,2,43,0.8,0,0,0,0,2,1,0,13,0,,,marchbr02
414,Josef Marha,21,TOT,LW,23,9,9,18,4,4,2.4,6,3,0,0,5,4,0,31,29,,,marhajo01
414,Josef Marha,21,MDA,LW,12,7,4,11,4,0,1.8,4,3,0,0,3,1,0,21,33.3,,,marhajo01
414,Josef Marha,21,COL,LW,11,2,5,7,0,4,0.6,2,0,0,0,2,3,0,10,20,,,marhajo01
415,Danny Markov,21,TOR,D,25,2,5,7,0,28,1.7,1,1,0,0,4,1,0,15,13.3,,,markoda01
416,Patrick Marleau,18,SJS,C,74,13,19,32,5,14,3.1,12,1,0,2,13,6,0,90,14.4,,,marlepa01
417,Grant Marshall,24,DAL,RW,72,9,10,19,-2,96,1.1,6,3,0,1,7,3,0,91,9.9,,,marshgr01
418,Jason Marshall,26,MDA,D,72,3,6,9,-8,189,2,2,1,0,0,3,3,0,68,4.4,,,marshja02
419,Steve Martins,25,CAR,C,3,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,,,,martist02
420,Christian Matte,23,COL,RW,5,0,0,0,0,6,-0.1,0,0,0,0,0,0,0,5,0,,,mattech01
421,Stephane Matteau,28,SJS,LW,73,15,14,29,4,60,2.9,14,1,0,2,14,0,0,79,19,,,mattest01
422,Richard Matvichuk,24,DAL,D,74,3,15,18,7,63,5.6,3,0,0,0,13,2,0,71,4.2,,,matviri01
423,Brad May,26,TOT,LW,63,13,10,23,2,154,2.1,9,4,0,2,9,1,0,97,13.4,,,maybr01
423,Brad May,26,BUF,LW,36,4,7,11,2,113,0.7,4,0,0,0,7,0,0,41,9.8,,,maybr01
423,Brad May,26,VAN,LW,27,9,3,12,0,41,1.5,5,4,0,2,2,1,0,56,16.1,,,maybr01
424,Chris McAllister,22,VAN,D,36,1,2,3,-12,106,-0.1,1,0,0,0,2,0,0,15,6.7,,,mcallch01
425,Chris McAlpine,26,STL,D,54,3,7,10,14,36,3.7,3,0,0,0,7,0,0,35,8.6,,,mcalpch01
426,Dean McAmmond,24,EDM,LW,77,19,31,50,9,46,5.8,11,8,0,3,19,12,0,128,14.8,,,mcammde01
427,Mike McBain,21,TBL,D,27,0,1,1,-10,8,0.1,0,0,0,0,1,0,0,17,0,,,mcbaimi01
428,Bryan McCabe,22,TOT,D,82,4,20,24,19,209,6.5,2,1,1,0,11,8,1,123,3.3,,,mccabbr01
428,Bryan McCabe,22,NYI,D,56,3,9,12,9,145,4,2,1,0,0,6,3,0,81,3.7,,,mccabbr01
428,Bryan McCabe,22,VAN,D,26,1,11,12,10,64,2.5,0,0,1,0,5,5,1,42,2.4,,,mccabbr01
429,Sandy McCarthy,25,TOT,RW,66,8,10,18,-19,241,0.3,7,1,0,1,6,4,0,94,8.5,,,mccarsa01
429,Sandy McCarthy,25,CGY,RW,52,8,5,13,-18,170,0.1,7,1,0,1,2,3,0,68,11.8,,,mccarsa01
429,Sandy McCarthy,25,TBL,RW,14,0,5,5,-1,71,0.2,0,0,0,0,4,1,0,26,0,,,mccarsa01
430,Darren McCarty,25,DET,RW,71,15,22,37,0,157,3.4,9,5,1,2,14,8,0,166,9,,,mccarda02
431,Alyn McCauley,20,TOR,C,60,6,10,16,-7,6,0.6,6,0,0,1,8,2,0,77,7.8,,,mccaual01
432,Shawn McEachern,28,OTT,LW,81,24,24,48,1,42,5.8,14,8,2,4,16,6,2,229,10.5,,,mceacsh01
433,Dan McGillis,25,TOT,D,80,11,20,31,-21,109,5.3,5,6,0,3,10,9,1,137,8,,,mcgilda01
433,Dan McGillis,25,EDM,D,67,10,15,25,-17,74,4.5,5,5,0,3,8,7,0,119,8.4,,,mcgilda01
433,Dan McGillis,25,PHI,D,13,1,5,6,-4,35,0.8,0,1,0,0,2,2,1,18,5.6,,,mcgilda01
434,Marty McInnis,27,CGY,LW,75,19,25,44,1,34,4.7,10,5,4,0,19,5,1,128,14.8,,,mcinnma01
435,Randy McKay,31,NJD,RW,74,24,24,48,30,86,6.8,16,8,0,5,21,3,0,141,17,,,mckayra02
436,Jay McKee,20,BUF,D,56,1,13,14,-1,42,2.8,1,0,0,0,5,6,2,55,1.8,,,mckeeja01
437,Steve McKenna,24,LAK,LW,62,4,4,8,-9,150,-0.8,3,1,0,0,4,0,0,42,9.5,,,mckenst01
438,Jim McKenzie,28,PHX,LW,64,3,4,7,-7,146,-1,3,0,0,0,4,0,0,35,8.6,,,mckenji02
439,Kyle McLaren,20,BOS,D,66,5,20,25,13,56,6.5,3,2,0,0,14,6,0,101,5,,,mclarky01
440,Marty McSorley,34,SJS,D,56,2,10,12,10,140,4,2,0,0,0,9,0,1,46,4.3,,,mcsorma01
441,Scott Mellanby,31,FLA,RW,79,15,24,39,-14,127,3.1,9,6,0,1,18,6,0,188,8,,,mellasc01
442,Eric Messier,24,COL,D,62,4,12,16,4,20,4,4,0,0,0,6,6,0,66,6.1,,,messier01
443,Mark Messier*,37,VAN,C,82,22,38,60,-10,58,6,12,8,2,2,19,17,2,139,15.8,,,messima01
444,Craig Millar,21,EDM,D,11,4,0,4,-3,8,1,3,1,0,0,0,0,0,10,40,,,millacr01
445,Aaron Miller,26,COL,D,55,2,2,4,0,51,2.1,2,0,0,0,2,0,0,29,6.9,,,milleaa01
446,Kelly Miller,34,WSH,RW,76,7,7,14,-2,41,0.3,4,0,3,3,7,0,0,68,10.3,,,milleke01
447,Kevin Miller,32,CHI,RW,37,4,7,11,-4,8,0.5,4,0,0,1,7,0,0,37,10.8,,,milleke02
448,Kip Miller,28,NYI,C,9,1,3,4,-2,2,0.2,1,0,0,0,2,1,0,11,9.1,,,milleki01
449,Craig Mills,21,CHI,RW,20,0,3,3,1,34,-0.1,0,0,0,0,3,0,0,5,0,,,millscr01
450,Boris Mironov,25,EDM,D,81,16,30,46,-8,100,8.5,5,10,1,1,11,19,0,203,7.9,,,mironbo01
451,Dmitri Mironov,32,TOT,D,77,8,35,43,-7,119,6.4,5,3,0,1,15,19,1,170,4.7,,,mirondm01
451,Dmitri Mironov,32,MDA,D,66,6,30,36,-7,115,5.1,4,2,0,1,13,16,1,142,4.2,,,mirondm01
451,Dmitri Mironov,32,DET,D,11,2,5,7,0,4,1.2,1,1,0,0,2,3,0,28,7.1,,,mirondm01
452,Jeff Mitchell,22,DAL,RW,7,0,0,0,0,7,-0.2,0,0,0,0,0,0,0,3,0,,,mitchje01
453,Mike Modano*,27,DAL,C,52,21,38,59,25,32,8,9,7,5,2,24,12,2,191,11,,,modanmi01
454,Fredrik Modin,23,TOR,RW,74,16,16,32,-5,32,3,15,1,0,4,15,1,0,137,11.7,,,modinfr01
455,Sandy Moger,28,LAK,RW,62,11,13,24,4,70,2.1,10,1,0,2,10,3,0,89,12.4,,,mogersa01
456,Alexander Mogilny,28,VAN,RW,51,18,27,45,-6,36,5,9,5,4,1,13,12,2,118,15.3,,,mogilal01
457,Ian Moran,25,PIT,RW,37,1,6,7,0,19,-0.1,1,0,0,1,6,0,0,33,3,,,morania01
458,Jay More,29,TOT,D,58,5,7,12,7,61,3.8,4,0,1,0,6,1,0,57,8.8,,,moreja01
458,Jay More,29,PHX,D,41,5,5,10,0,53,2.5,4,0,1,0,4,1,0,40,12.5,,,moreja01
458,Jay More,29,CHI,D,17,0,2,2,7,8,1.3,0,0,0,0,2,0,0,17,0,,,moreja01
459,Ethan Moreau,22,CHI,LW,54,9,9,18,0,73,1.5,7,2,0,0,9,0,0,87,10.3,,,moreaet01
460,Jason Morgan,21,LAK,C,11,1,0,1,-7,4,-0.4,1,0,0,0,0,0,0,5,20,,,morgaja01
461,Marc Moro,20,MDA,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,moroma01
462,Aleksey Morozov,20,PIT,RW,76,13,13,26,-4,8,1.9,11,2,0,3,13,0,0,80,16.3,,,morozal01
463,Derek Morris,19,CGY,D,82,9,20,29,1,88,5.4,3,5,1,1,11,7,2,120,7.5,,,morride01
464,Brendan Morrison,22,NJD,C,11,5,4,9,3,0,1.3,5,0,0,1,3,1,0,19,26.3,,,morribr01
465,Bryan Muir,24,EDM,D,7,0,0,0,0,17,0.2,0,0,0,0,0,0,0,6,0,,,muirbr01
466,Ryan Mulhern,25,WSH,C,3,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,1,0,,,mulhery01
467,Kirk Muller,31,FLA,C,70,8,21,29,-14,54,1.5,7,1,0,3,17,3,1,115,7,,,mulleki01
468,Craig Muni,35,DAL,D,40,1,1,2,0,25,1.9,1,0,0,1,1,0,0,12,8.3,,,municr01
469,Gord Murphy,30,FLA,D,79,6,11,17,-3,46,3.7,3,3,0,0,8,1,2,123,4.9,,,murphgo01
470,Joe Murphy,30,TOT,RW,37,9,13,22,9,36,2.6,5,4,0,0,10,3,0,81,11.1,,,murphjo01
470,Joe Murphy,30,STL,RW,27,4,9,13,8,22,1.3,2,2,0,0,8,1,0,52,7.7,,,murphjo01
470,Joe Murphy,30,SJS,RW,10,5,4,9,1,14,1.3,3,2,0,0,2,2,0,29,17.2,,,murphjo01
471,Larry Murphy*,36,DET,D,82,11,41,52,35,37,11.3,8,2,1,2,27,12,2,129,8.5,,,murphla01
472,Chris Murray,23,TOT,RW,53,5,4,9,3,118,0.4,5,0,0,2,4,0,0,51,9.8,,,murrach01
472,Chris Murray,23,OTT,RW,46,5,3,8,1,96,0.4,5,0,0,2,3,0,0,48,10.4,,,murrach01
472,Chris Murray,23,CAR,RW,7,0,1,1,2,22,0,0,0,0,0,1,0,0,3,0,,,murrach01
473,Glen Murray,25,LAK,RW,81,29,31,60,6,54,7.2,19,7,3,7,23,8,0,193,15,,,murragl01
474,Marty Murray,22,CGY,C,2,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,,,murrama01
475,Rem Murray,25,EDM,C,61,9,9,18,-9,39,1,5,2,2,0,6,3,0,59,15.3,,,murrare01
476,Dana Murzyn,31,VAN,D,31,5,2,7,-3,42,1.4,5,0,0,2,2,0,0,29,17.2,,,murzyda01
477,Frantisek Musil,33,EDM,D,17,1,2,3,1,8,1,0,0,1,1,2,0,0,8,12.5,,,musilfr01
478,Brantt Myhres,23,PHI,RW,23,0,0,0,-1,169,-0.6,0,0,0,0,0,0,0,0,,,,myhrebr01
479,Dmitri Nabokov,21,CHI,C,25,7,4,11,-1,10,1.2,4,3,0,2,2,2,0,34,20.6,,,nabokdm01
480,Evgeny Namestnikov,26,NYI,D,6,0,1,1,-1,4,0.2,0,0,0,0,0,1,0,2,0,,,namesjo01
481,Markus Näslund,24,VAN,LW,76,14,20,34,5,56,3.2,11,2,1,0,17,3,0,106,13.2,,,nasluma02
482,Andrei Nazarov,23,TOT,RW,54,2,2,4,-13,170,-1.2,2,0,0,0,2,0,0,50,4,,,nazaran01
482,Andrei Nazarov,23,SJS,RW,40,1,1,2,-4,112,-0.8,1,0,0,0,1,0,0,31,3.2,,,nazaran01
482,Andrei Nazarov,23,TBL,RW,14,1,1,2,-9,58,-0.3,1,0,0,0,1,0,0,19,5.3,,,nazaran01
483,Rumun Ndur,22,BUF,D,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,,,ndurru01
484,Stan Neckar,22,OTT,D,60,2,2,4,-14,31,1.8,2,0,0,0,2,0,0,43,4.7,,,neckast01
485,Sergei Nemchinov,34,NYI,C,74,10,19,29,3,24,2.5,7,2,1,1,18,1,0,94,10.6,,,nemchse01
486,David Nemirovsky,21,FLA,RW,41,9,12,21,-3,8,2,7,2,0,1,7,5,0,62,14.5,,,nemirda01
487,Scott Nichol,23,BUF,C,3,0,0,0,0,4,-0.1,0,0,0,0,0,0,0,5,0,,,nichosc01
488,Bernie Nicholls,36,SJS,C,60,6,22,28,-4,26,1.9,3,3,0,0,16,6,0,81,7.4,,,nichobe01
489,Barry Nieckar,30,MDA,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,nieckba01
490,Rob Niedermayer,23,FLA,C,33,8,7,15,-9,41,1.2,3,5,0,2,6,1,0,64,12.5,,,niedero01
491,Scott Niedermayer*,24,NJD,D,81,14,43,57,5,27,10.8,3,11,0,1,25,18,0,175,8,,,niedesc01
492,Jeff Nielsen,26,MDA,RW,32,4,5,9,-1,16,0.5,4,0,0,0,5,0,0,36,11.1,,,nielsje01
493,Kirk Nielsen,24,BOS,RW,6,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,1,0,,,nielski01
494,Joe Nieuwendyk*,31,DAL,C,73,39,30,69,16,30,10,25,14,0,11,15,15,0,203,19.2,,,nieuwjo01
495,Janne Niinimaa,22,TOT,D,77,4,39,43,13,62,8.2,1,3,0,1,17,21,1,134,3,,,niinija01
495,Janne Niinimaa,22,PHI,D,66,3,31,34,6,56,6.2,1,2,0,1,14,17,0,115,2.6,,,niinija01
495,Janne Niinimaa,22,EDM,D,11,1,8,9,7,6,1.9,0,1,0,0,3,4,1,19,5.3,,,niinija01
496,Andrei Nikolishin,24,WSH,C,38,6,10,16,1,14,1.4,5,1,0,1,8,2,0,40,15,,,nikolan01
497,Owen Nolan,25,SJS,RW,75,14,27,41,-2,144,3.8,10,3,1,1,13,10,4,192,7.3,,,nolanow01
498,Brian Noonan,32,VAN,RW,82,10,15,25,-19,62,0.7,9,1,0,2,15,0,0,87,11.5,,,noonabr01
499,Mattias Norström,26,LAK,D,73,1,12,13,14,90,3.9,1,0,0,0,8,4,0,61,1.6,,,norstma01
500,Jeff Norton,32,TOT,D,56,4,13,17,-32,44,1.2,0,4,0,0,10,3,0,61,6.6,,,nortoje01
500,Jeff Norton,32,TBL,D,37,4,6,10,-25,26,0.6,0,4,0,0,5,1,0,41,9.8,,,nortoje01
500,Jeff Norton,32,FLA,D,19,0,7,7,-7,18,0.6,0,0,0,0,5,2,0,20,0,,,nortoje01
501,Teppo Numminen,29,PHX,D,82,11,40,51,25,30,10.2,5,6,0,2,22,16,2,126,8.7,,,nummite01
502,Michael Nylander,25,CGY,C,65,13,23,36,10,24,3.8,13,0,0,2,17,6,0,117,11.1,,,nylanmi01
503,Sean O'Donnell,26,LAK,D,80,2,15,17,7,179,4,2,0,0,1,10,3,2,71,2.8,,,odonnse01
504,Jeff O'Neill,21,CAR,C,74,19,20,39,-8,67,3.9,11,7,1,4,15,4,1,114,16.7,,,oneilje01
505,Chris O'Sullivan,23,CGY,D,12,0,2,2,4,10,0.7,0,0,0,0,1,1,0,12,0,,,osullch01
506,Adam Oates*,35,WSH,C,82,18,58,76,6,36,7.9,13,3,2,3,31,23,4,121,14.9,,,oatesad01
507,Lyle Odelein,29,NJD,D,79,4,19,23,11,171,6.7,3,1,0,0,12,6,1,76,5.3,,,odelely01
508,Jeff Odgers,28,COL,RW,68,5,8,13,5,213,0.3,5,0,0,0,8,0,0,47,10.6,,,odgerje01
509,Gino Odjick,27,TOT,LW,48,3,2,5,-2,212,-0.5,3,0,0,1,2,0,0,52,5.8,,,odjicgi01
509,Gino Odjick,27,VAN,LW,35,3,2,5,-3,181,-0.2,3,0,0,1,2,0,0,36,8.3,,,odjicgi01
509,Gino Odjick,27,NYI,LW,13,0,0,0,1,31,-0.3,0,0,0,0,0,0,0,16,0,,,odjicgi01
510,Mattias Öhlund,21,VAN,D,77,7,23,30,3,76,5.1,6,1,0,0,11,8,4,172,4.1,,,ohlunma01
511,Fredrik Olausson,31,PIT,D,76,6,27,33,13,42,7.4,4,2,0,1,12,14,1,89,6.7,,,olausfr01
512,Ed Olczyk,31,PIT,LW,56,11,11,22,-9,35,1.6,5,5,1,1,7,2,2,123,8.9,,,olczyed01
513,Krzysztof Oliwa,24,NJD,RW,73,2,3,5,3,295,-0.9,2,0,0,2,3,0,0,53,3.8,,,oliwakr01
514,Vladimir Orszagh,20,NYI,RW,11,0,1,1,-3,2,-0.3,0,0,0,0,1,0,0,9,0,,,orszavl01
515,Joel Otto,36,PHI,C,68,3,4,7,-2,78,-0.8,3,0,0,0,3,0,1,53,5.7,,,ottojo01
516,Sandis Ozolinsh,25,COL,D,66,13,38,51,-12,65,7.3,4,9,0,2,12,26,0,135,9.6,,,ozolisa01
517,Ziggy Pálffy,25,NYI,RW,82,45,42,87,-2,34,12.1,26,17,2,5,22,18,2,277,16.2,,,palffzi01
518,Jay Pandolfo,23,NJD,LW,23,1,3,4,-4,4,-0.2,1,0,0,0,3,0,0,23,4.3,,,pandoja01
519,Richard Park,21,MDA,C,15,0,2,2,-3,8,-0.3,0,0,0,0,2,0,0,14,0,,,parkri01
520,James Patrick,34,CGY,D,60,6,11,17,-2,26,3.2,5,1,0,1,6,3,2,57,10.5,,,patrija01
521,Pat Peake,24,WSH,RW,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,,peakepa01
522,Michael Peca,23,BUF,C,61,18,22,40,12,57,4.9,7,6,5,1,11,7,4,132,13.6,,,pecami01
523,Denis Pederson,22,NJD,C,80,15,13,28,-6,97,2.3,8,7,0,1,9,4,0,135,11.1,,,pederde01
524,Scott Pellerin,28,STL,LW,80,8,21,29,14,62,2.1,6,1,1,0,19,0,2,96,8.3,,,pellesc01
525,Mike Peluso,32,CGY,LW,23,0,0,0,-6,113,-0.9,0,0,0,0,0,0,0,8,0,,,pelusmi01
526,Yanic Perreault,26,LAK,C,79,28,20,48,6,32,5.9,23,3,2,3,17,3,0,206,13.6,,,perreya01
527,Ricard Persson,28,STL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,perssri01
528,Brent Peterson,25,TBL,LW,19,5,0,5,-2,2,0.6,5,0,0,0,0,0,0,15,33.3,,,peterbr02
529,Michel Petit,33,PHX,D,32,4,2,6,-4,77,1.4,3,1,0,0,1,1,0,34,11.8,,,petitmi01
530,Chris Phillips,19,OTT,D,72,5,11,16,2,38,5.1,3,2,0,2,5,6,0,107,4.7,,,phillch02
531,Michel Picard,28,STL,LW,16,1,8,9,3,29,0.7,1,0,0,0,8,0,0,19,5.3,,,picarmi01
532,Rich Pilon,29,NYI,D,76,0,7,7,1,291,3.1,0,0,0,0,7,0,0,37,0,,,pilonri01
533,Lance Pitlick,30,OTT,D,69,2,7,9,8,50,4.4,2,0,0,0,7,0,0,66,3,,,pitlila01
534,Michal Pivonka,32,WSH,LW,33,3,6,9,5,20,0.6,3,0,0,1,5,1,0,38,7.9,,,pivonmi01
