Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
370,Jeff Madill,25,NJD,RW,14,4,0,4,-1,46,0.2,4,0,0,0,0,0,0,24,16.7,,,madilje01
371,Kevin Maguire,28,TOR,RW,63,9,5,14,-10,180,0.1,8,1,0,0,5,0,0,52,17.3,,,maguike01
372,Bruce Major,24,QUE,C,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,,,majorbr01
373,Sergei Makarov*,32,CGY,RW,78,30,49,79,15,44,6.7,21,9,0,5,34,15,0,93,32.3,,,makarse01
374,Mikko Makela,25,BUF,LW,60,15,7,22,-2,25,1.4,11,2,2,1,7,0,0,62,24.2,,,makelmi01
375,David Maley,27,NJD,LW,64,8,14,22,9,151,1,7,1,0,3,12,1,1,67,11.9,,,maleyda01
376,Troy Mallette,20,NYR,LW,71,12,10,22,-8,252,0.6,12,0,0,2,9,1,0,91,13.2,,,malletr01
377,Don Maloney,32,NYI,LW,12,0,5,5,-3,6,0,0,0,0,0,5,0,0,10,0,,,malondo01
378,Steve Maltais,22,WSH,LW,7,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,3,0,,,maltast01
379,Dave Manson,24,CHI,D,75,14,15,29,20,191,7.4,7,6,1,2,10,4,1,154,9.1,,,mansoda01
380,Moe Mantha,30,WIN,D,57,9,15,24,-20,33,3.4,4,4,1,2,11,4,0,102,8.8,,,manthmo01
381,Bryan Marchment,21,WIN,D,28,2,2,4,-5,91,1.2,2,0,0,0,1,1,0,24,8.3,,,marchbr02
382,Dave Marcinyshyn,23,NJD,D,9,0,1,1,-1,21,0.3,0,0,0,0,1,0,0,4,0,,,marcida01
383,Nevin Markwart,26,BOS,LW,23,3,3,6,0,36,0.1,3,0,0,0,2,0,1,13,23.1,,,markwne01
384,Daniel Marois,22,TOR,RW,78,21,9,30,-16,112,1.8,15,6,0,1,5,4,0,152,13.8,,,maroida01
385,Mario Marois,33,STL,D,64,2,14,16,17,81,4,2,0,0,0,11,2,1,59,3.4,,,maroima01
386,Brad Marsh,32,TOT,D,42,1,3,4,-9,31,0.9,1,0,0,0,1,0,2,34,2.9,,,marshbr01
386,Brad Marsh,32,TOR,D,22,0,0,0,-6,15,0.3,0,0,0,0,0,0,0,18,0,,,marshbr01
386,Brad Marsh,32,DET,D,20,1,3,4,-3,16,0.6,1,0,0,0,1,0,2,16,6.3,,,marshbr01
387,Stephane Matteau,21,CGY,RW,78,15,19,34,17,93,2,14,0,1,1,15,0,4,114,13.2,,,mattest01
388,Alan May,26,WSH,RW,67,4,6,10,-10,264,-0.6,4,0,0,0,6,0,0,66,6.1,,,mayal01
389,Jay Mazur,26,VAN,C,36,11,7,18,3,14,1.6,9,1,1,2,7,0,0,59,18.6,,,mazurja01
390,Andrew McBain,26,VAN,RW,13,0,5,5,-3,32,0,0,0,0,0,3,2,0,8,0,,,mcbaian01
391,Wayne McBean,21,NYI,D,52,5,14,19,-21,47,2.4,3,2,0,0,7,6,1,93,5.4,,,mcbeawa01
392,Kevin McClelland,28,DET,RW,3,0,0,0,-4,7,-0.2,0,0,0,0,0,0,0,1,0,,,mccleke01
393,Brad McCrimmon,31,DET,D,64,0,13,13,7,81,2.7,0,0,0,0,11,0,2,43,0,,,mccribr01
394,Hubie McDonough,27,NYI,C,52,6,6,12,-14,10,-0.1,5,0,1,0,6,0,0,47,12.8,,,mcdonhu01
395,Bill McDougall,24,DET,C,2,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,,,mcdoubi01
396,Bob McGill,28,CHI,D,77,4,5,9,8,151,4.4,4,0,0,0,4,0,1,69,5.8,,,mcgilbo01
397,Mike McHugh,25,MNS,LW,6,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0,,,mchugmi01
398,John McIntyre,21,TOT,C,69,8,8,16,6,140,0.1,7,0,1,0,8,0,0,33,24.2,,,mcintjo01
398,John McIntyre,21,LAK,C,56,8,5,13,6,115,0.1,7,0,1,0,5,0,0,26,30.8,,,mcintjo01
398,John McIntyre,21,TOR,C,13,0,3,3,0,25,-0.1,0,0,0,0,3,0,0,7,0,,,mcintjo01
399,Randy McKay,24,DET,RW,47,1,7,8,-15,183,-1,1,0,0,0,7,0,0,22,4.5,,,mckayra02
400,Tony McKegney,32,TOT,LW,59,17,17,34,-27,48,1.8,10,7,0,2,10,7,0,121,14,,,mckegto01
400,Tony McKegney,32,QUE,LW,50,17,16,33,-25,44,2,10,7,0,2,9,7,0,111,15.3,,,mckegto01
400,Tony McKegney,32,CHI,LW,9,0,1,1,-2,4,-0.2,0,0,0,0,1,0,0,10,0,,,mckegto01
401,Jim McKenzie,21,HAR,LW,41,4,3,7,-7,108,-0.2,4,0,0,0,3,0,0,16,25,,,mckenji02
402,Dave McLlwain,24,WIN,C,60,14,11,25,-13,46,1.4,10,2,2,2,11,0,0,104,13.5,,,mcllwda01
403,Mike McNeill,24,TOT,C,37,4,7,11,4,10,0.4,2,1,1,0,7,0,0,31,12.9,,,mcneimi01
403,Mike McNeill,24,CHI,C,23,2,2,4,-1,6,-0.1,1,0,1,0,2,0,0,20,10,,,mcneimi01
403,Mike McNeill,24,QUE,C,14,2,5,7,5,4,0.5,1,1,0,0,5,0,0,11,18.2,,,mcneimi01
404,Mike McPhee,30,MTL,LW,64,22,21,43,6,56,3.8,20,2,0,4,16,4,1,123,17.9,,,mcphemi01
405,Basil McRae,30,MNS,LW,40,1,3,4,-8,224,-0.8,1,0,0,0,3,0,0,44,2.3,,,mcraeba01
406,Ken McRae,22,QUE,C,12,0,0,0,-7,36,-0.5,0,0,0,0,0,0,0,6,0,,,mcraeke01
407,Brian McReynolds,26,NYR,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,,,mcreybr01
408,Marty McSorley,27,LAK,D,61,7,32,39,48,221,7.5,5,1,1,1,25,6,1,100,7,,,mcsorma01
409,Rick Meagher,37,STL,C,24,3,1,4,0,6,-0.1,3,0,0,0,1,0,0,21,14.3,,,meaghri01
410,Scott Mellanby,24,PHI,RW,74,20,21,41,8,155,3.2,15,5,0,6,19,2,0,165,12.1,,,mellasc01
411,Mark Messier*,30,EDM,C,53,12,52,64,15,34,5,8,3,1,2,34,18,0,109,11,,,messima01
412,Mitch Messier,25,MNS,C,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,,,messimi01
413,Max Middendorf,23,EDM,RW,3,1,0,1,0,2,0.1,1,0,0,0,0,0,0,1,100,,,middema01
414,Mike Millar,25,TOR,RW,7,2,2,4,-1,2,0.3,2,0,0,0,2,0,0,11,18.2,,,millami01
415,Corey Millen,26,NYR,C,4,3,1,4,1,0,0.5,1,2,0,0,1,0,0,8,37.5,,,milleco01
416,Brad Miller,21,BUF,D,13,0,0,0,-1,67,0.3,0,0,0,0,0,0,0,4,0,,,millebr01
417,Jason Miller,19,NJD,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,milleja03
418,Jay Miller,30,LAK,LW,66,8,12,20,9,259,0.5,7,1,0,0,10,2,0,35,22.9,,,milleja02
419,Kelly Miller,27,WSH,LW,80,24,26,50,10,29,4.3,18,4,2,3,15,6,5,155,15.5,,,milleke01
420,Kevin Miller,25,TOT,RW,74,22,29,51,-3,67,3.8,18,1,3,3,24,4,1,136,16.2,,,milleke02
420,Kevin Miller,25,NYR,RW,63,17,27,44,1,63,3.2,14,1,2,3,23,3,1,113,15,,,milleke02
420,Kevin Miller,25,DET,RW,11,5,2,7,-4,4,0.5,4,0,1,0,1,1,0,23,21.7,,,milleke02
421,Kip Miller,21,QUE,C,13,4,3,7,-1,7,0.5,4,0,0,0,3,0,0,16,25,,,milleki01
422,Mike Modano*,20,MNS,RW,79,28,36,64,2,61,5.5,19,9,0,2,21,15,0,232,12.1,,,modanmi01
423,Alexander Mogilny,21,BUF,RW,62,30,34,64,14,16,6.5,24,3,3,5,27,5,2,201,14.9,,,mogilal01
424,Randy Moller,27,NYR,D,61,4,19,23,13,161,4.5,3,1,0,0,9,10,0,75,5.3,,,mollera01
425,Sergio Momesso,25,TOT,RW,70,16,20,36,13,174,2.6,13,3,0,3,19,1,0,119,13.4,,,momesse01
425,Sergio Momesso,25,STL,RW,59,10,18,28,12,131,1.7,10,0,0,1,17,1,0,86,11.6,,,momesse01
425,Sergio Momesso,25,VAN,RW,11,6,2,8,1,43,0.9,3,3,0,2,2,0,0,33,18.2,,,momesse01
426,Michel Mongeau,25,STL,C,7,1,1,2,1,0,0.1,0,1,0,0,1,0,0,13,7.7,,,mongemi01
427,Stephane Morin,21,QUE,C,48,13,27,40,6,30,3.2,9,3,1,2,22,4,1,63,20.6,,,morinst01
428,Jon Morris,24,NJD,C,53,9,19,28,9,27,1.8,8,1,0,1,18,1,0,44,20.5,,,morrijo02
429,Brian Mullen,28,NYR,LW,79,19,43,62,12,44,4.7,15,4,0,3,31,11,1,188,10.1,,,mullebr01
430,Joe Mullen*,33,PIT,RW,47,17,22,39,9,6,3.2,9,8,0,2,15,7,0,85,20,,,mullejo01
431,Kirk Muller,24,NJD,LW,80,19,51,70,1,76,4.9,12,7,0,3,27,19,5,221,8.6,,,mulleki01
432,Craig Muni,28,EDM,D,76,1,9,10,10,77,3.3,1,0,0,0,7,1,1,47,2.1,,,municr01
433,Gord Murphy,23,PHI,D,80,11,31,42,-7,58,6.6,5,6,0,2,8,23,0,203,5.4,,,murphgo01
434,Joe Murphy,23,EDM,RW,80,27,35,62,2,35,4.9,22,4,1,4,21,12,2,141,19.1,,,murphjo01
435,Larry Murphy*,29,TOT,D,75,9,34,43,-6,68,5.3,6,3,0,2,15,19,0,188,4.8,,,murphla01
435,Larry Murphy*,29,PIT,D,44,5,23,28,2,30,3.2,3,2,0,0,11,12,0,85,5.9,,,murphla01
435,Larry Murphy*,29,MNS,D,31,4,11,15,-8,38,2.1,3,1,0,2,4,7,0,103,3.9,,,murphla01
436,Rob Murphy,21,VAN,LW,42,5,1,6,-11,90,-0.4,5,0,0,0,1,0,0,19,26.3,,,murphro02
437,Pat Murray,21,PHI,LW,16,2,1,3,-5,15,-0.1,1,1,0,0,1,0,0,16,12.5,,,murrapa01
438,Rob Murray,23,WSH,C,17,0,3,3,0,19,-0.1,0,0,0,0,3,0,0,8,0,,,murraro01
439,Troy Murray,28,CHI,C,75,14,23,37,13,74,2.6,10,4,0,2,13,10,0,130,10.8,,,murratr01
440,Dana Murzyn,24,TOT,D,29,1,2,3,-7,38,0.6,1,0,0,0,2,0,0,40,2.5,,,murzyda01
440,Dana Murzyn,24,CGY,D,19,0,2,2,-4,30,0.3,0,0,0,0,2,0,0,25,0,,,murzyda01
440,Dana Murzyn,24,VAN,D,10,1,0,1,-3,8,0.3,1,0,0,0,0,0,0,15,6.7,,,murzyda01
441,Frantisek Musil,26,TOT,D,75,7,16,23,12,183,4.5,5,2,0,1,13,3,0,73,9.6,,,musilfr01
441,Frantisek Musil,26,CGY,D,67,7,14,21,12,160,4.1,5,2,0,1,12,2,0,68,10.3,,,musilfr01
441,Frantisek Musil,26,MNS,D,8,0,2,2,0,23,0.4,0,0,0,0,1,1,0,5,0,,,musilfr01
442,Ric Nattress,28,CGY,D,58,5,13,18,-1,63,2.8,5,0,0,1,13,0,0,81,6.2,,,nattrri01
443,Petr Nedved,19,VAN,C,61,10,6,16,-21,20,0.1,9,1,0,0,4,2,0,97,10.3,,,nedvepe01
444,Cam Neely*,25,BOS,RW,69,51,40,91,26,98,10.4,32,18,1,8,29,10,1,262,19.5,,,neelyca01
445,Bernie Nicholls,29,NYR,C,71,25,48,73,5,96,6.1,17,8,0,2,26,22,0,163,15.3,,,nichobe01
446,Joe Nieuwendyk*,24,CGY,C,79,45,40,85,19,36,8.4,19,22,4,1,26,14,0,222,20.3,,,nieuwjo01
447,Chris Nilan,32,BOS,RW,41,6,9,15,4,277,0.7,6,0,0,2,9,0,0,41,14.6,,,nilanch01
448,Owen Nolan,18,QUE,RW,59,3,10,13,-19,109,-0.8,3,0,0,0,10,0,0,54,5.6,,,nolanow01
449,Brian Noonan,25,CHI,RW,7,0,4,4,-1,2,0.1,0,0,0,0,3,1,0,12,0,,,noonabr01
450,Robert Nordmark,28,VAN,D,45,2,6,8,-10,63,1.6,1,1,0,0,4,2,0,65,3.1,,,nordmro01
451,Jeff Norton,25,NYI,D,44,3,25,28,-13,16,3.2,0,2,1,0,9,16,0,87,3.4,,,nortoje01
452,Lee Norwood,30,TOT,D,49,6,9,15,5,137,3.1,4,2,0,0,7,2,0,63,9.5,,,norwole01
452,Lee Norwood,30,NJD,D,28,3,2,5,-1,87,1.4,2,1,0,0,2,0,0,27,11.1,,,norwole01
452,Lee Norwood,30,DET,D,21,3,7,10,6,50,1.8,2,1,0,0,5,2,0,36,8.3,,,norwole01
453,Teppo Numminen,22,WIN,D,80,8,25,33,-15,28,5.1,5,3,0,0,16,9,0,151,5.3,,,nummite01
454,Gary Nylund,27,NYI,D,72,2,21,23,-8,105,4,2,0,0,0,12,7,2,102,2,,,nylunga01
455,Myles O'Connor,23,NJD,D,22,3,1,4,3,41,1.3,3,0,0,0,1,0,0,14,21.4,,,oconnmy01
456,Adam Oates*,28,STL,C,61,25,90,115,15,29,9.6,21,3,1,3,52,38,0,139,18,,,oatesad01
457,Lyle Odelein,22,MTL,D,52,0,2,2,7,259,2.3,0,0,0,0,2,0,0,25,0,,,odelely01
458,Gino Odjick,20,VAN,LW,45,7,1,8,-6,296,0,7,0,0,0,1,0,0,39,17.9,,,odjicgi01
459,John Ogrodnick,31,NYR,LW,79,31,23,54,15,10,5.2,19,12,0,4,19,4,0,250,12.4,,,ogrodjo01
460,Fredrik Olausson,24,WIN,D,71,12,29,41,-22,24,5.3,7,5,0,0,12,16,1,168,7.1,,,olausfr01
461,Ed Olczyk,24,TOT,C,79,30,41,71,-27,82,5.4,16,14,0,2,27,13,1,226,13.3,,,olczyed01
461,Ed Olczyk,24,WIN,C,61,26,31,57,-20,69,4.5,12,14,0,2,23,8,0,181,14.4,,,olczyed01
461,Ed Olczyk,24,TOR,C,18,4,10,14,-7,13,0.8,4,0,0,0,4,5,1,45,8.9,,,olczyed01
462,Mark Osborne,29,TOT,LW,55,11,11,22,-11,63,1,9,1,1,2,11,0,0,87,12.6,,,osborma01
462,Mark Osborne,29,WIN,LW,37,8,8,16,-1,59,1,8,0,0,2,8,0,0,55,14.5,,,osborma01
462,Mark Osborne,29,TOR,LW,18,3,3,6,-10,4,0,1,1,1,0,3,0,0,32,9.4,,,osborma01
463,Joel Otto,29,CGY,C,76,19,20,39,-4,183,2.2,11,7,1,4,16,4,0,109,17.4,,,ottojo01
464,Jim Paek,23,PIT,D,3,0,0,0,2,9,0.2,0,0,0,0,0,0,0,0,,,,paekji01
465,Jeff Parker,26,HAR,RW,4,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,4,0,,,parkeje01
466,Greg Parks,23,NYI,C,20,1,2,3,0,4,-0.1,1,0,0,0,2,0,0,10,10,,,parksgr01
467,Greg Paslawski,29,TOT,RW,55,11,11,22,-6,14,1.2,10,1,0,2,8,3,0,75,14.7,,,paslagr01
467,Greg Paslawski,29,WIN,RW,43,9,10,19,-6,10,1.1,8,1,0,1,7,3,0,66,13.6,,,paslagr01
467,Greg Paslawski,29,BUF,RW,12,2,1,3,0,4,0.1,2,0,0,1,1,0,0,9,22.2,,,paslagr01
468,James Patrick,27,NYR,D,74,10,49,59,-5,58,7.2,4,6,0,2,17,31,1,138,7.2,,,patrija01
469,Kent Paynter,25,WSH,D,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,,,,payntke01
470,Scott Pearson,21,TOT,LW,47,11,4,15,-9,106,0.7,11,0,0,0,3,1,0,74,14.9,,,pearssc01
470,Scott Pearson,21,QUE,LW,35,11,4,15,-4,86,1.1,11,0,0,0,3,1,0,61,18,,,pearssc01
470,Scott Pearson,21,TOR,LW,12,0,0,0,-5,20,-0.4,0,0,0,0,0,0,0,13,0,,,pearssc01
471,Allen Pedersen,26,BOS,D,57,2,6,8,15,107,3.2,2,0,0,0,6,0,0,34,5.9,,,pederal01
472,Barry Pederson,29,PIT,C,46,6,8,14,2,21,0.2,5,1,0,1,8,0,0,26,23.1,,,pederba01
473,Mark Pederson,23,TOT,LW,59,10,16,26,-5,23,1.3,5,5,0,2,10,6,0,76,13.2,,,pederma01
473,Mark Pederson,23,MTL,LW,47,8,15,23,3,18,1.4,4,4,0,2,9,6,0,62,12.9,,,pederma01
473,Mark Pederson,23,PHI,LW,12,2,1,3,-8,5,-0.1,1,1,0,0,1,0,0,14,14.3,,,pederma01
474,Mike Peluso,25,CHI,LW,53,6,1,7,-3,320,-0.4,4,2,0,0,1,0,0,29,20.7,,,pelusmi01
475,Michel Petit,26,TOT,D,73,13,26,39,-34,179,4,6,6,1,2,11,15,0,134,9.7,,,petitmi01
475,Michel Petit,26,TOR,D,54,9,19,28,-19,132,3.3,5,3,1,2,9,10,0,95,9.5,,,petitmi01
475,Michel Petit,26,QUE,D,19,4,7,11,-15,47,0.7,1,3,0,0,2,5,0,39,10.3,,,petitmi01
476,Michel Picard,21,HAR,LW,5,1,0,1,-2,2,0,1,0,0,0,0,0,0,7,14.3,,,picarmi01
477,Rich Pilon,22,NYI,D,60,1,4,5,-12,126,1.8,1,0,0,0,4,0,0,33,3,,,pilonri01
478,Michal Pivonka,25,WSH,C,79,20,50,70,3,34,5.4,14,6,0,4,31,16,3,172,11.6,,,pivonmi01
479,Adrien Plavsic,21,VAN,D,48,2,10,12,-23,62,1.3,2,0,0,0,4,6,0,69,2.9,,,plavsad01
480,Walt Poddubny,30,NJD,LW,14,4,6,10,8,10,1,4,0,0,0,5,1,0,22,18.2,,,podduwa01
481,Rudy Poeschek,24,WIN,D,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,poescru01
482,Marc Potvin,24,DET,RW,9,0,0,0,-4,55,-0.4,0,0,0,0,0,0,0,13,0,,,potvima01
483,Dave Poulin,32,BOS,C,31,8,12,20,5,25,1.6,6,0,2,0,11,0,1,60,13.3,,,poulida02
484,Wayne Presley,25,CHI,RW,71,15,19,34,11,122,2.5,14,1,0,3,12,7,0,141,10.6,,,preslwa01
485,Sergei Priakin,27,CGY,RW,24,1,6,7,-3,0,-0.2,1,0,0,0,6,0,0,26,3.8,,,priakse01
486,Ken Priestlay,23,PIT,C,2,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,,,prieske01
487,Keith Primeau,19,DET,C,58,3,12,15,-12,106,-0.5,3,0,0,1,11,1,0,33,9.1,,,primeke02
488,Bob Probert,25,DET,LW,55,16,23,39,-3,315,2.7,12,4,0,3,17,6,0,88,18.2,,,probebo01
489,Brian Propp,31,MNS,LW,79,26,47,73,7,58,6.2,17,9,0,1,20,24,3,171,15.2,,,proppbr01
490,John Purves,22,WSH,RW,7,1,0,1,-3,0,-0.1,1,0,0,1,0,0,0,8,12.5,,,purvejo01
491,Joel Quenneville,32,WSH,D,9,1,0,1,-8,0,0.1,1,0,0,0,0,0,0,3,33.3,,,quennjo01
492,Dan Quinn,25,TOT,C,78,22,38,60,-33,66,3.7,10,12,0,5,21,17,0,183,12,,,quinnda01
492,Dan Quinn,25,VAN,C,64,18,31,49,-28,46,3.1,10,8,0,3,17,14,0,157,11.5,,,quinnda01
492,Dan Quinn,25,STL,C,14,4,7,11,-5,20,0.6,0,4,0,2,4,3,0,26,15.4,,,quinnda01
493,Ken Quinney,25,QUE,RW,19,3,4,7,-2,2,0.3,2,1,0,0,3,1,0,19,15.8,,,quinnke01
494,Stephane Quintal,22,BOS,D,45,2,6,8,2,89,2.1,1,1,0,0,4,1,1,54,3.7,,,quintst01
495,Yves Racine,21,DET,D,62,7,40,47,1,33,5.5,5,2,0,1,20,19,1,131,5.3,,,racinyv01
496,Herb Raglan,23,TOT,LW,47,4,6,10,5,82,0,4,0,0,1,6,0,0,48,8.3,,,raglahe01
496,Herb Raglan,23,STL,LW,32,3,3,6,4,52,0,3,0,0,1,3,0,0,29,10.3,,,raglahe01
496,Herb Raglan,23,QUE,LW,15,1,3,4,1,30,0.1,1,0,0,0,3,0,0,19,5.3,,,raglahe01
497,Rob Ramage,32,TOR,D,80,10,25,35,2,173,5.9,5,5,0,2,12,11,2,169,5.9,,,ramagro01
498,Mike Ramsey,30,BUF,D,71,6,14,20,14,46,4.8,6,0,0,1,13,0,1,87,6.9,,,ramsemi01
499,Paul Ranheim,25,CGY,LW,39,14,16,30,20,4,2.9,12,2,0,2,12,3,1,108,13,,,ranhepa01
500,Rob Ray,22,BUF,LW,66,8,8,16,-11,350,0,8,0,0,1,7,1,0,54,14.8,,,rayro01
501,Mark Recchi*,22,PIT,RW,78,40,73,113,0,48,9.5,28,12,0,9,44,28,1,184,21.7,,,recchma01
502,Joe Reekie,25,NYI,D,66,3,16,19,17,96,5,3,0,0,2,12,0,4,70,4.3,,,reekijo01
503,Robert Reichel,19,CGY,LW,66,19,22,41,17,22,3.3,16,3,0,3,15,7,0,131,14.5,,,reichro01
504,Dave Reid,26,TOR,LW,69,15,13,28,-10,18,1.5,6,1,8,0,9,2,2,110,13.6,,,reidda02
505,Mike Ricci,19,PHI,C,68,21,20,41,-8,64,3,12,9,0,4,14,6,0,121,17.4,,,riccimi01
506,Steven Rice,19,NYR,RW,11,1,1,2,2,4,0,1,0,0,0,1,0,0,12,8.3,,,ricest01
507,Todd Richards,24,HAR,D,2,0,4,4,-4,2,0.2,0,0,0,0,0,4,0,4,0,,,richato01
508,Luke Richardson,21,TOR,D,78,1,9,10,-28,238,1.4,1,0,0,0,7,0,2,68,1.5,,,richalu01
509,Stephane Richer,24,MTL,RW,75,31,30,61,0,53,5.5,22,9,0,4,19,10,1,221,14,,,richest02
510,Mike Ridley,27,WSH,C,79,23,48,71,9,26,5.9,12,6,5,4,35,10,3,155,14.8,,,ridlemi01
511,Mario Roberge,27,MTL,LW,5,0,0,0,-2,21,-0.2,0,0,0,0,0,0,0,2,0,,,roberma01
512,Serge Roberge,25,QUE,RW,9,0,0,0,0,24,-0.2,0,0,0,0,0,0,0,0,,,,roberse01
513,Gary Roberts,24,CGY,LW,80,22,31,53,15,252,4,22,0,0,3,30,1,0,132,16.7,,,roberga01
514,Gordie Roberts,33,TOT,D,64,3,13,16,17,78,3.3,3,0,0,0,13,0,0,24,12.5,,,robergo02
514,Gordie Roberts,33,PIT,D,61,3,12,15,18,70,3.2,3,0,0,0,12,0,0,22,13.6,,,robergo02
514,Gordie Roberts,33,STL,D,3,0,1,1,-1,8,0.1,0,0,0,0,1,0,0,2,0,,,robergo02
515,Larry Robinson*,39,LAK,D,62,1,22,23,22,16,4.3,1,0,0,0,16,5,1,70,1.4,,,robinla01
516,Luc Robitaille*,24,LAK,LW,76,45,46,91,28,68,9.2,34,11,0,5,34,12,0,229,19.7,,,robitlu01
517,Normand Rochefort,30,NYR,D,44,3,7,10,10,35,2.8,3,0,0,0,6,0,1,34,8.8,,,rocheno01
518,Jeremy Roenick,21,CHI,C,79,41,53,94,38,80,9.9,22,15,4,10,29,23,1,194,21.1,,,roenije01
519,Cliff Ronning,25,TOT,C,59,20,24,44,0,10,3.5,13,7,0,2,13,11,0,113,17.7,,,ronnicl01
519,Cliff Ronning,25,STL,C,48,14,18,32,2,10,2.3,9,5,0,2,10,8,0,81,17.3,,,ronnicl01
519,Cliff Ronning,25,VAN,C,11,6,6,12,-2,0,1.1,4,2,0,0,3,3,0,32,18.8,,,ronnicl01
520,Bob Rouse,26,TOT,D,60,7,19,26,-18,75,3.8,5,2,0,0,15,4,0,65,10.8,,,rousebo01
520,Bob Rouse,26,WSH,D,47,5,15,20,-7,65,3.5,4,1,0,0,13,2,0,50,10,,,rousebo01
520,Bob Rouse,26,TOR,D,13,2,4,6,-11,10,0.4,1,1,0,0,2,2,0,15,13.3,,,rousebo01
521,Lindy Ruff,30,NYR,D,14,0,1,1,-2,27,0.3,0,0,0,0,1,0,0,10,0,,,ruffli01
522,Darren Rumble,22,PHI,D,3,1,0,1,1,0,0.3,1,0,0,0,0,0,0,2,50,,,rumblda01
523,Cam Russell,22,CHI,D,3,0,0,0,1,5,0.2,0,0,0,0,0,0,0,0,,,,russeca01
524,Christian Ruuttu,26,BUF,C,77,16,34,50,-6,96,3.2,11,2,3,1,20,13,1,155,10.3,,,ruuttch01
525,Vladimir Ruzicka,27,BOS,C,29,8,8,16,1,19,1.2,4,4,0,0,5,3,0,51,15.7,,,ruzicvl01
526,Ken Sabourin,24,TOT,D,44,2,7,9,15,117,3.2,2,0,0,0,7,0,0,23,8.7,,,sabouke01
526,Ken Sabourin,24,WSH,D,28,1,4,5,6,81,2,1,0,0,0,4,0,0,14,7.1,,,sabouke01
526,Ken Sabourin,24,CGY,D,16,1,3,4,9,36,1.2,1,0,0,0,3,0,0,9,11.1,,,sabouke01
527,Joe Sacco,21,TOR,LW,20,0,5,5,-5,2,-0.2,0,0,0,0,2,3,0,20,0,,,saccojo01
528,Joe Sakic*,21,QUE,C,80,48,61,109,-26,24,9.8,33,12,3,7,38,22,1,245,19.6,,,sakicjo01
529,Kjell Samuelsson,32,PHI,D,78,9,19,28,4,82,5.9,8,1,0,3,15,4,0,101,8.9,,,samuekj01
530,Ulf Samuelsson,26,TOT,D,76,4,22,26,17,211,6,4,0,0,0,20,0,2,125,3.2,,,samueul01
530,Ulf Samuelsson,26,HAR,D,62,3,18,21,13,174,5.1,3,0,0,0,17,0,1,110,2.7,,,samueul01
530,Ulf Samuelsson,26,PIT,D,14,1,4,5,4,37,0.9,1,0,0,0,3,0,1,15,6.7,,,samueul01
531,Scott Sandelin,26,PHI,D,15,0,3,3,-3,0,0.6,0,0,0,0,2,1,0,4,0,,,sandesc01
532,Geoff Sanderson,18,HAR,C,2,1,0,1,-2,0,0.1,1,0,0,0,0,0,0,2,50,,,sandege01
533,Jim Sandlak,24,VAN,RW,59,7,6,13,-20,125,-0.3,3,4,0,0,5,1,0,88,8,,,sandlji01
534,Tomas Sandström,26,LAK,RW,68,45,44,89,27,106,9.2,29,16,0,6,32,12,0,221,20.4,,,sandsto01
535,Everett Sanipass,22,QUE,LW,29,5,5,10,-15,41,0,4,1,0,0,4,0,1,38,13.2,,,sanipev01
536,Joel Savage,21,BUF,RW,3,0,1,1,-2,0,-0.1,0,0,0,0,1,0,0,2,0,,,savagjo01
537,Reggie Savage,20,WSH,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,,,savagre01
538,Denis Savard*,29,MTL,C,70,28,31,59,-1,52,5.2,19,7,2,0,19,12,0,187,15,,,savarde01
539,Mathieu Schneider,21,MTL,D,69,10,20,30,7,63,5.9,5,5,0,3,8,12,0,164,6.1,,,schnema01
540,Scott Scissons,19,NYI,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,scisssc01
541,Steve Seftel,22,WSH,LW,4,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0,,,seftest01
542,Jiri Sejba,28,BUF,LW,11,0,2,2,-5,8,-0.3,0,0,0,0,2,0,0,10,0,,,sejbaji01
543,Anatoli Semenov,28,EDM,C,57,15,16,31,17,26,2.6,11,3,1,1,11,2,3,101,14.9,,,semenan01
544,Jeff Serowik,24,TOR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,serowje01
545,Brendan Shanahan*,22,NJD,LW,75,29,37,66,4,141,5.6,22,7,0,2,25,12,0,195,14.9,,,shanabr01
546,Daniel Shank,23,DET,RW,7,0,1,1,0,14,-0.1,0,0,0,0,1,0,0,4,0,,,shankda01
547,Darrin Shannon,21,BUF,LW,34,8,6,14,-11,12,0.6,7,1,0,0,5,0,1,56,14.3,,,shannda02
