Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Adam Henrique,C,henriad01,1,340,27.0,79.2,23.6,21.4,45.0,-1.4,25.4,5.279999999999999,16.2,6.4,1.0,4.4,15.4,5.0,1.0,146.6,16.06
Tomas Hertl,C,hertlto01,1,341,24.0,66.8,20.8,24.0,44.8,-1.4,23.0,4.84,15.4,4.6,0.8,3.6,19.4,4.0,0.6,154.0,13.319999999999999
Joshua Ho-Sang,C,hosanjo01,0,342,22.0,17.666666666666668,2.3333333333333335,5.666666666666667,8.0,-1.3333333333333333,6.666666666666667,0.5666666666666667,2.0,0.3333333333333333,0.0,0.0,5.0,0.6666666666666666,0.0,16.666666666666668,13.1
Chris Higgins,LW,higgich01,0,343,32.0,33.0,3.0,1.0,4.0,-14.0,4.0,-0.5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,51.0,5.9
Vinnie Hinostroza,C,hinosvi01,0,344,23.0,49.2,6.8,13.2,20.0,0.0,12.2,1.8200000000000003,6.0,0.8,0.0,1.2,11.6,1.4,0.2,90.4,6.0600000000000005
Cody Hodgson,C,hodgsco01,0,346,25.0,39.0,3.0,5.0,8.0,2.0,6.0,0.6,3.0,0.0,0.0,2.0,4.0,1.0,0.0,65.0,4.6
Barrett Hayton,C,haytoba01,0,346,19.0,20.0,1.0,3.0,4.0,2.0,14.0,0.3,1.0,0.0,0.0,1.0,3.0,0.0,0.0,27.0,3.7
Mike Hoffman,C,hoffmmi02,1,347,28.0,77.0,28.4,32.6,61.0,-6.2,31.8,6.9,16.8,11.6,0.0,5.0,21.0,11.6,0.0,238.0,12.0
Jayce Hawryluk,C,hawryja01,0,348,23.5,34.0,5.0,6.0,11.0,-3.5,16.0,0.95,5.0,0.0,0.0,0.0,5.5,0.5,0.0,30.5,15.75
Peter Holland,C,hollape01,0,349,26.0,45.333333333333336,5.0,9.333333333333334,14.333333333333334,-14.0,19.0,0.5666666666666668,3.0,2.0,0.0,0.3333333333333333,7.0,2.0,0.3333333333333333,82.33333333333333,5.366666666666667
Shawn Horcoff,C,horcosh01,0,352,37.0,59.0,6.0,9.0,15.0,1.0,34.0,1.3,5.0,0.0,1.0,2.0,8.0,0.0,1.0,73.0,8.2
Patric Hornqvist,RW,hornqpa01,1,353,31.0,68.6,21.4,21.2,42.6,7.8,36.8,5.0600000000000005,12.8,8.6,0.0,2.8,15.2,6.0,0.0,218.4,9.78
Bo Horvat,C,horvabo01,1,354,22.0,75.6,21.4,28.6,50.0,-11.4,21.8,4.86,13.2,7.2,1.0,2.6,21.8,6.6,0.2,175.2,12.24
Marián Hossa*,RW,hossama01,1,355,37.5,68.5,19.5,19.5,39.0,8.5,16.0,4.75,14.0,3.5,2.0,4.5,12.5,6.5,0.5,179.0,11.2
Quinton Howden,C,howdequ01,0,356,24.5,31.5,3.0,2.5,5.5,0.0,9.0,0.4,3.0,0.0,0.0,0.0,2.5,0.0,0.0,29.5,5.55
Jonathan Huberdeau,LW,huberjo01,1,358,24.0,68.0,22.0,42.8,64.8,0.8,31.6,6.9,15.8,6.0,0.2,3.2,28.4,14.4,0.0,168.4,12.940000000000001
Jiri Hudler,RW,hudleji01,0,359,32.5,52.0,9.5,19.0,28.5,-2.0,15.5,2.75,7.5,2.0,0.0,1.0,15.5,3.5,0.0,68.0,12.899999999999999
Charles Hudon,LW,hudonch01,0,360,23.0,25.0,2.8,5.4,8.2,-5.4,11.2,0.44000000000000006,2.2,0.6,0.0,0.4,4.0,1.2,0.2,51.4,3.22
Matthew Highmore,LW,highmma01,0,361,22.0,24.5,2.0,2.0,4.0,-2.5,3.0,0.1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,6.550000000000001
Roope Hintz,LW,hintzro01,1,363,22.5,59.0,14.0,13.5,27.5,-4.0,20.0,2.9000000000000004,10.0,3.0,1.0,4.0,6.5,7.0,0.0,109.5,12.45
Mark Jankowski,C,jankoma01,0,363,23.5,52.0,9.0,7.0,16.0,-3.25,14.75,1.3,6.75,0.5,1.75,1.0,6.0,0.25,0.75,63.75,13.9
Zach Hyman,C,hymanza01,1,364,25.0,60.4,14.2,16.2,30.4,10.6,34.6,3.1,12.2,0.6,1.4,2.0,15.4,0.6,0.2,118.2,12.34
Nico Hischier,C,hischni01,1,364,20.0,69.66666666666667,17.0,28.0,45.0,-2.0,20.666666666666668,4.533333333333333,14.666666666666666,2.0,0.3333333333333333,2.0,20.666666666666668,7.0,0.3333333333333333,154.33333333333334,11.033333333333333
Taro Hirose,LW,hirosta01,0,364,22.5,18.0,1.5,5.5,7.0,-6.0,4.0,0.25,1.5,0.0,0.0,0.5,2.5,3.0,0.0,18.0,8.1
Jarome Iginla*,RW,iginlja01,1,365,38.5,81.0,18.0,19.0,37.0,-26.0,55.5,3.0999999999999996,8.0,10.0,0.0,3.5,14.0,5.0,0.0,167.5,10.649999999999999
Jaromír Jágr,RW,jagrja01,1,369,44.0,61.0,14.666666666666666,25.0,39.666666666666664,10.333333333333334,38.0,4.8999999999999995,10.333333333333334,4.333333333333333,0.0,2.0,21.0,4.0,0.0,118.66666666666667,10.266666666666667
Mattias Janmark,C,janmama02,0,370,25.25,74.25,11.5,15.75,27.25,-2.5,19.0,2.275,9.25,1.25,1.0,1.75,13.5,1.75,0.5,108.75,10.15
Calle Jarnkrok,C,jarnkca01,1,371,26.0,74.6,14.4,16.8,31.2,7.4,15.4,3.1,11.2,1.8,1.4,2.0,13.6,2.8,0.4,121.2,11.92
Dmitrij Jaskin,RW,jaskidm01,0,372,23.5,57.25,3.25,9.0,12.25,2.25,16.0,0.65,3.25,0.0,0.0,0.25,8.75,0.25,0.0,79.75,3.775
Jack Hughes,C,hugheja03,0,373,18.0,61.0,7.0,14.0,21.0,-26.0,10.0,0.4,3.0,4.0,0.0,2.0,9.0,5.0,0.0,123.0,5.7
Boone Jenner,C,jennebo01,1,374,24.0,77.2,17.6,17.8,35.4,-1.6,49.2,3.5,14.0,2.8,0.8,2.6,15.4,2.2,0.2,194.4,8.86
Brett Howden,C,howdebr01,0,375,20.5,68.0,7.5,13.5,21.0,-13.5,21.0,0.6499999999999999,7.0,0.5,0.0,1.5,11.0,1.5,1.0,69.0,11.1
Ryan Johansen,C,johanry01,1,375,25.0,77.8,14.2,40.8,55.0,4.4,57.2,5.1,11.2,2.4,0.6,3.2,25.6,14.6,0.6,141.0,10.5
Marcus Johansson,C,johanma03,1,376,27.0,60.6,13.6,22.0,35.6,-0.4,13.6,3.62,10.6,3.0,0.0,2.8,14.8,7.2,0.0,101.0,13.0
Dryden Hunt,LW,huntdr01,0,380,23.0,21.0,1.0,4.0,5.0,-1.6666666666666667,11.333333333333334,0.13333333333333333,1.0,0.0,0.0,0.0,4.0,0.0,0.0,32.666666666666664,1.9000000000000001
Tyler Johnson,C,johnsty01,1,380,27.0,72.2,19.4,22.8,42.2,5.2,23.2,4.4799999999999995,15.8,3.0,0.6,3.8,14.2,8.6,0.0,151.8,12.9
Ross Johnston,LW,johnsro02,0,381,23.25,18.5,1.75,1.75,3.5,1.0,41.75,0.3,1.75,0.0,0.0,0.0,1.75,0.0,0.0,11.75,14.300000000000002
Tyson Jost,C,jostty01,0,383,19.5,52.0,8.0,10.0,18.0,-1.5,15.5,1.4,5.5,2.5,0.0,1.0,8.0,2.0,0.0,87.75,9.575
Jussi Jokinen,C,jokinju01,1,383,33.0,70.0,11.333333333333334,23.666666666666668,35.0,4.0,31.0,3.466666666666667,7.666666666666667,3.0,0.6666666666666666,1.3333333333333333,17.333333333333332,6.0,0.3333333333333333,114.66666666666667,9.3
David Jones,RW,jonesda01,0,385,31.0,75.0,11.0,7.0,18.0,-7.0,10.0,1.3,10.0,1.0,0.0,2.0,7.0,0.0,0.0,84.0,13.1
Alex Iafallo,C,iafalal01,1,385,25.0,75.66666666666667,13.666666666666666,20.0,33.666666666666664,-2.0,16.0,2.8666666666666667,11.0,2.6666666666666665,0.0,2.0,17.0,3.0,0.0,139.66666666666666,9.700000000000001
Vladislav Kamenev,LW,kamenvl01,0,387,21.5,16.5,0.75,2.5,3.25,-1.75,5.0,0.075,0.25,0.25,0.25,0.25,2.0,0.5,0.0,14.0,3.05
Josh Jooris,C,joorijo01,0,387,26.0,51.0,3.6666666666666665,6.666666666666667,10.333333333333334,-3.3333333333333335,23.666666666666668,0.3666666666666667,3.6666666666666665,0.0,0.0,0.0,5.666666666666667,0.0,1.0,68.33333333333333,5.433333333333334
Jacob Josefson,C,josefja01,0,389,25.0,45.0,2.3333333333333335,7.0,9.333333333333334,-8.666666666666666,14.0,0.16666666666666666,1.3333333333333333,1.0,0.0,0.6666666666666666,3.6666666666666665,3.0,0.3333333333333333,55.0,4.233333333333333
Tomas Jurco,RW,jurcoto01,0,391,24.75,28.5,2.75,2.0,4.75,-4.0,9.0,0.15,2.75,0.0,0.0,0.25,2.0,0.0,0.0,32.25,6.45
Nazem Kadri,C,kadrina01,1,392,27.0,72.4,23.2,25.0,48.2,-3.0,70.0,5.24,16.0,7.2,0.0,3.4,17.4,7.6,0.0,204.8,11.66
Sergey Kalinin,C,kalinse01,0,393,24.5,60.5,5.0,4.5,9.5,-11.5,24.0,0.10000000000000003,3.5,1.5,0.0,1.0,4.5,0.0,0.0,54.0,8.35
Evander Kane,LW,kaneev01,1,395,26.0,70.4,26.6,20.4,47.0,-11.2,112.2,5.18,19.6,5.4,1.6,3.4,15.2,5.0,0.2,264.4,10.16
Ondrej Kase,RW,kaseon01,0,396,22.5,51.0,10.75,13.5,24.25,2.5,12.0,2.575,10.0,0.5,0.25,2.25,11.75,1.75,0.0,115.25,9.2
Patrick Kane,RW,kanepa01,1,396,29.0,79.4,36.8,56.2,93.0,3.6,31.2,10.86,27.6,9.2,0.0,5.4,38.4,17.8,0.0,296.0,12.4
Kasperi Kapanen,RW,kapanka01,0,397,21.0,40.4,8.2,9.8,18.0,1.2,11.0,1.58,7.0,0.2,1.0,1.2,8.8,1.0,0.0,75.0,8.8
Melker Karlsson,C,karlsme01,0,399,27.0,68.6,9.4,8.2,17.6,-0.2,22.0,1.4600000000000002,8.8,0.0,0.6,1.0,8.2,0.0,0.0,76.0,12.379999999999999
William Karlsson,C,karlswi01,1,400,25.0,77.8,19.4,25.6,45.0,12.4,12.0,5.0,14.4,3.6,1.4,3.2,19.8,4.2,1.6,139.0,12.620000000000001
Clayton Keller,C,kellecl01,1,400,19.5,59.25,13.5,26.0,39.5,-9.25,19.0,3.6750000000000003,11.25,2.25,0.0,2.5,14.25,11.5,0.25,149.0,9.0
Zack Kassian,RW,kassiza01,0,401,27.0,65.4,9.4,12.8,22.2,-3.4,95.6,1.7399999999999998,9.2,0.0,0.2,0.8,12.2,0.2,0.4,89.6,10.059999999999999
Andreas Johnsson,LW,johnsan01,0,402,24.0,41.666666666666664,10.0,12.333333333333334,22.333333333333332,4.0,15.333333333333334,2.266666666666667,7.666666666666667,2.3333333333333335,0.0,1.3333333333333333,10.666666666666666,1.6666666666666667,0.0,75.66666666666667,12.066666666666668
Adrian Kempe,LW,kempead01,0,402,21.5,64.0,10.25,15.5,25.75,-3.0,33.5,2.25,9.0,0.75,0.5,2.0,10.25,4.5,0.75,104.25,9.325
Chris Kelly,C,kellych01,0,404,36.0,35.0,2.3333333333333335,3.0,5.333333333333333,-4.333333333333333,8.333333333333334,-9.25185853854297e-18,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,3.0,0.0,0.0,32.666666666666664,10.299999999999999
Joonas Kemppainen,C,kemppjo01,0,405,27.0,44.0,2.0,3.0,5.0,-6.0,4.0,-0.4,1.0,0.0,1.0,0.0,3.0,0.0,0.0,35.0,5.7
Tyler Kennedy,C,kennety01,0,407,29.0,50.0,3.0,13.0,16.0,-14.0,14.0,0.7,2.0,1.0,0.0,0.0,8.0,5.0,0.0,72.0,4.2
Max Jones,LW,jonesma03,0,408,20.5,44.5,5.0,3.5,8.5,-3.5,25.0,0.3,4.5,0.0,0.5,0.5,2.5,1.0,0.0,80.0,5.6
Kaapo Kakko,RW,kakkoka01,0,408,18.0,66.0,10.0,13.0,23.0,-26.0,14.0,0.5,8.0,2.0,0.0,3.0,2.0,11.0,0.0,109.0,9.2
Tanner Kero,RW,kerota01,0,409,24.0,24.0,2.6666666666666665,4.666666666666667,7.333333333333333,4.666666666666667,3.3333333333333335,0.7333333333333333,2.6666666666666665,0.0,0.0,0.0,4.666666666666667,0.0,0.0,31.0,9.366666666666667
Ryan Kesler,C,keslery01,1,410,32.5,66.25,14.0,19.25,33.25,-2.5,62.75,3.225,9.75,4.0,0.25,2.25,13.25,6.0,0.0,128.5,10.175
Mathieu Joseph,RW,josepma01,0,410,21.5,53.5,8.5,8.0,16.5,1.5,21.0,1.35,8.5,0.0,0.0,0.5,6.5,0.0,1.5,65.0,12.55
Phil Kessel,RW,kesseph01,1,411,30.0,79.6,24.8,43.4,68.2,-6.4,24.8,7.0200000000000005,15.8,9.0,0.0,5.4,24.0,19.4,0.0,226.4,10.86
Jujhar Khaira,LW,khairju01,0,412,23.0,43.6,4.2,6.2,10.4,-7.8,28.6,0.32,3.8,0.0,0.4,0.8,5.6,0.2,0.4,46.0,7.7
Alex Killorn,C,killoal01,1,414,28.0,78.8,18.4,24.0,42.4,13.6,44.0,4.5200000000000005,14.2,3.8,0.4,3.4,18.6,4.8,0.6,153.8,12.26
David Kampf,C,kampfda01,0,414,24.0,59.666666666666664,5.333333333333333,10.0,15.333333333333334,-8.666666666666666,11.333333333333334,0.3,5.0,0.0,0.3333333333333333,0.6666666666666666,10.0,0.0,0.0,69.33333333333333,7.733333333333333
Dominik Kahun,C,kahundo01,1,415,23.5,69.0,12.5,21.5,34.0,9.0,7.0,3.25,11.5,1.0,0.0,2.0,20.5,1.0,0.0,112.0,11.65
Dwight King,LW,kingdw01,0,416,26.5,63.5,8.0,6.5,14.5,-4.0,18.0,0.9500000000000001,8.0,0.0,0.0,1.5,6.5,0.0,0.0,79.0,11.399999999999999
Travis Konecny,C,konectr01,1,418,20.5,74.75,20.75,25.5,46.25,2.5,40.75,5.0,17.5,3.25,0.0,3.0,19.25,6.25,0.0,158.25,13.025
Corban Knight,C,knighco01,0,421,26.5,21.5,1.5,4.0,5.5,-1.0,2.0,0.35000000000000003,1.5,0.0,0.0,0.0,4.0,0.0,0.0,13.0,12.45
Mikko Koivu,C,koivumi01,1,423,34.0,69.4,12.2,29.6,41.8,8.4,34.0,3.96,8.4,3.6,0.2,1.6,17.4,11.0,1.2,122.6,9.52
Joel Kellman,RW,kellmjo01,0,424,25.0,31.0,3.0,4.0,7.0,-1.0,4.0,0.5,3.0,0.0,0.0,1.0,3.0,0.0,1.0,31.0,9.7
Leo Komarov,C,komarle01,0,424,31.0,70.6,10.0,15.4,25.4,2.8,30.8,2.02,7.4,2.0,0.6,1.0,13.0,2.0,0.4,96.4,9.879999999999999
Anze Kopitar,C,kopitan01,1,425,30.0,78.0,23.0,45.0,68.0,6.2,22.0,7.359999999999999,17.2,5.0,0.8,4.4,28.2,15.8,1.0,163.6,13.86
Lauri Korpikoski,LW,korpila01,0,426,29.5,70.0,9.0,12.0,21.0,-6.0,10.0,1.55,7.5,1.0,0.5,1.0,9.5,2.0,0.5,98.0,9.4
Mario Kempe,C,kempema01,0,428,29.5,35.0,3.0,3.5,6.5,2.0,11.0,0.55,3.0,0.0,0.0,0.0,3.5,0.0,0.0,38.5,8.5
Chris Kreider,LW,kreidch01,1,429,26.0,70.8,23.4,22.6,46.0,6.2,55.0,5.5200000000000005,16.6,6.8,0.0,2.8,17.8,4.8,0.0,167.6,13.88
David Krejci,C,krejcda01,1,430,31.0,72.0,18.0,37.4,55.4,4.6,23.0,5.86,12.4,5.6,0.0,3.0,27.4,9.4,0.6,128.4,14.180000000000001
Alexander Kerfoot,C,kerfoal01,1,431,24.0,74.0,14.333333333333334,23.333333333333332,37.666666666666664,-6.0,32.666666666666664,3.233333333333333,11.0,3.3333333333333335,0.0,0.6666666666666666,14.666666666666666,8.666666666666666,0.0,95.0,15.533333333333333
Sean Kuraly,C,kuralse01,0,433,25.5,55.75,5.0,9.75,14.75,-0.5,28.5,0.825,5.0,0.0,0.0,1.0,9.0,0.25,0.5,93.5,4.2
Marcus Kruger,C,krugema01,0,433,26.5,58.25,2.5,7.25,9.75,-1.5,29.0,-0.02499999999999998,2.5,0.0,0.0,0.5,7.0,0.0,0.25,59.25,3.675
Nikita Kucherov,RW,kucheni01,1,434,24.0,76.2,36.6,56.2,92.8,17.4,42.0,11.58,26.0,10.6,0.0,6.4,33.6,22.6,0.0,238.0,15.419999999999998
Kevin Labanc,RW,labanke01,1,435,22.5,71.0,12.5,24.75,37.25,-7.75,32.0,3.125,10.25,2.25,0.0,3.0,15.0,9.75,0.0,133.0,9.9
Tom Kuhnhackl,RW,kuhnhto01,0,435,26.0,46.4,3.6,7.2,10.8,0.4,12.0,0.6599999999999999,3.0,0.0,0.6,0.6,6.2,0.2,0.8,44.4,9.0
Nikolai Kulemin,LW,kulemni01,0,438,30.0,55.333333333333336,7.333333333333333,8.666666666666666,16.0,5.333333333333333,13.333333333333334,1.4666666666666668,6.666666666666667,0.3333333333333333,0.3333333333333333,2.3333333333333335,8.0,0.3333333333333333,0.3333333333333333,57.666666666666664,13.433333333333332
Patrik Laine,RW,lainepa01,1,439,19.5,76.25,34.5,27.25,61.75,-0.25,28.5,7.575,21.5,13.0,0.0,4.25,19.25,8.0,0.0,229.0,15.125
Chris Kunitz,LW,kunitch01,0,440,37.5,72.25,11.0,16.0,27.0,7.5,33.75,2.475,10.25,0.5,0.25,1.75,13.5,2.5,0.0,102.25,11.35
Evgeny Kuznetsov,C,kuzneev01,1,441,25.0,76.4,21.2,47.4,68.6,10.6,43.2,7.4,15.2,5.8,0.2,3.8,33.8,13.6,0.0,174.4,12.32
Nick Lappin,RW,lappini01,0,442,25.0,20.0,1.6666666666666667,1.0,2.6666666666666665,-7.0,7.0,-0.13333333333333333,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7.1000000000000005
Andrew Ladd,LW,laddan01,0,443,32.0,51.8,12.8,10.8,23.6,-2.2,26.8,2.32,9.4,2.6,0.8,1.8,9.0,1.4,0.4,94.8,13.9
Brooks Laich,C,laichbr01,0,444,33.0,46.5,1.0,6.5,7.5,-9.0,12.0,-0.3,1.0,0.0,0.0,0.5,6.0,0.0,0.5,55.5,1.0
Anton Lander,C,landean01,0,445,24.5,41.5,1.0,2.5,3.5,-3.5,12.0,-0.4,1.0,0.0,0.0,0.0,2.5,0.0,0.0,33.0,5.1000000000000005
Gabriel Landeskog,LW,landega01,1,446,25.0,70.4,23.6,29.8,53.4,0.2,53.2,5.82,16.6,6.6,0.4,3.6,20.0,9.2,0.6,181.8,12.940000000000001
Dylan Larkin,C,larkidy01,1,447,21.0,77.8,21.4,31.8,53.2,-10.6,49.2,5.1,16.0,4.4,1.0,2.8,26.0,5.4,0.4,228.2,9.3
Dominik Kubalík,LW,kubaldo01,1,449,24.0,68.0,30.0,16.0,46.0,2.0,16.0,6.1,26.0,4.0,0.0,3.0,12.0,4.0,0.0,157.0,19.1
Jesperi Kotkaniemi,C,kotkaje01,0,449,18.5,57.5,8.5,12.5,21.0,-5.0,24.5,1.4000000000000001,7.5,1.0,0.0,1.0,10.0,2.5,0.0,94.5,9.55
Johan Larsson,LW,larssjo02,0,449,25.0,65.0,6.4,9.0,15.4,-8.2,31.8,0.6,5.6,0.4,0.4,1.4,8.2,0.6,0.2,73.8,9.0
Ilya Kovalchuk,LW,kovalil01,0,450,35.5,55.0,13.0,17.0,30.0,-15.0,14.0,2.45,10.0,3.0,0.0,2.0,13.0,4.0,0.0,128.0,10.0
Michael Latta,C,lattami01,0,450,24.0,43.0,3.0,4.0,7.0,0.0,50.0,0.5,3.0,0.0,0.0,0.0,4.0,0.0,0.0,29.0,10.3
Scott Laughton,C,laughsc01,0,451,23.0,57.0,8.4,11.6,20.0,-2.0,31.0,1.6,8.2,0.0,0.2,0.6,11.2,0.0,0.4,80.2,8.86
Curtis Lazar,C,lazarcu01,0,452,22.0,43.4,2.8,6.4,9.2,-4.2,10.8,0.27999999999999997,2.4,0.2,0.2,0.2,5.4,0.2,0.8,40.4,7.449999999999999
Artturi Lehkonen,LW,lehkoar01,1,453,22.5,72.75,13.5,13.25,26.75,0.0,21.0,2.375,11.5,1.25,0.75,2.75,12.5,0.75,0.0,159.5,8.575
Vincent Lecavalier,C,lecavvi01,0,453,35.0,49.0,10.0,8.0,18.0,0.0,22.0,2.1,4.0,6.0,0.0,0.0,7.0,1.0,0.0,67.0,14.9
Anders Lee,LW,leean01,1,455,27.0,78.6,27.4,21.4,48.8,2.0,51.2,5.86,18.8,8.6,0.0,4.4,15.4,6.0,0.0,196.2,13.84
David Legwand,C,legwada01,0,456,35.0,79.0,5.0,9.0,14.0,-4.0,14.0,0.9,4.0,0.0,1.0,0.0,7.0,1.0,1.0,61.0,8.2
Jori Lehtera,C,lehtejo01,0,457,29.5,58.0,5.0,11.75,16.75,-2.25,29.75,1.025,4.5,0.25,0.25,1.0,9.0,2.75,0.0,53.0,8.450000000000001
Luke Kunin,C,kuninlu01,0,458,21.0,43.666666666666664,7.666666666666667,9.666666666666666,17.333333333333332,-7.333333333333333,31.666666666666668,1.2,7.0,0.0,0.6666666666666666,0.6666666666666666,8.666666666666666,1.0,0.0,82.66666666666667,8.266666666666666
Karson Kuhlman,C,kuhlmka01,0,458,23.5,18.0,2.0,3.5,5.5,4.0,7.5,0.55,1.5,0.5,0.0,0.5,3.5,0.0,0.0,30.0,11.1
Taylor Leier,LW,leierta01,0,458,22.0,18.333333333333332,0.6666666666666666,1.6666666666666667,2.3333333333333335,-2.6666666666666665,3.3333333333333335,-0.13333333333333333,0.6666666666666666,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,19.333333333333332,5.466666666666668
Brendan Leipsic,LW,leipsbr01,0,459,23.25,46.75,4.0,10.75,14.75,-4.0,13.25,0.8500000000000001,3.75,0.25,0.0,1.0,9.5,1.25,0.0,61.75,7.0249999999999995
Josh Leivo,LW,leivojo01,0,460,24.0,30.6,5.8,6.6,12.4,1.8,10.4,1.26,4.8,1.0,0.0,0.6,4.4,2.2,0.0,58.4,11.16
Mark Letestu,C,letesma01,0,465,32.0,49.8,7.0,9.6,16.6,-8.2,7.4,1.08,2.4,3.4,1.2,1.4,6.0,3.0,0.6,68.8,6.140000000000001
Trevor Lewis,C,lewistr01,0,466,31.0,65.0,8.6,9.4,18.0,-7.6,20.0,1.1400000000000001,7.6,0.4,0.6,1.8,8.6,0.8,0.0,125.0,6.6800000000000015
Sam Lafferty,C,laffesa01,0,466,24.0,50.0,6.0,7.0,13.0,5.0,23.0,1.3,6.0,0.0,0.0,1.0,7.0,0.0,0.0,56.0,10.7
Oscar Lindberg,C,lindbos02,0,468,25.5,62.75,9.75,10.0,19.75,1.75,29.25,1.925,9.5,0.25,0.0,0.75,9.0,1.0,0.0,93.0,10.425
Jordan Kyrou,C,kyroujo01,0,469,20.5,22.0,2.5,3.5,6.0,0.0,6.0,0.5,2.5,0.0,0.0,0.0,3.0,0.5,0.0,27.5,8.3
Elias Lindholm,C,lindhel01,1,472,23.0,77.2,18.8,33.2,52.0,-2.2,20.0,4.959999999999999,13.0,5.4,0.4,3.8,20.8,10.8,1.6,166.2,11.22
Roman Lyubimov,LW,lyubiro01,0,474,25.0,47.0,4.0,2.0,6.0,-2.0,8.0,0.3,4.0,0.0,0.0,1.0,2.0,0.0,0.0,41.0,9.8
Bryan Little,RW,littlbr01,1,475,30.0,57.4,14.2,21.4,35.6,-5.2,17.2,3.34,11.0,2.8,0.4,2.6,15.2,5.8,0.4,102.8,14.14
Juho Lammikko,RW,lammiju01,0,476,23.0,40.0,0.0,6.0,6.0,-7.0,6.0,-0.4,0.0,0.0,0.0,0.0,5.0,0.0,1.0,39.0,0.0
Adam Lowry,LW,lowryad01,0,478,24.0,65.6,9.2,10.8,20.0,0.6,33.8,1.3599999999999999,7.6,1.2,0.4,1.6,9.0,1.0,0.8,87.6,10.120000000000001
Milan Lucic,LW,lucicmi01,1,479,29.0,78.4,13.4,22.4,35.8,-0.8,70.8,3.28,8.6,4.8,0.0,2.0,16.8,5.6,0.0,120.6,10.74
Denis Malgin,C,malgide01,0,480,21.5,48.0,7.0,8.0,15.0,-5.0,10.5,1.075,6.0,1.0,0.0,1.0,6.25,1.5,0.25,65.5,10.375
Joffrey Lupul,LW,lupuljo01,0,480,32.0,46.0,11.0,3.0,14.0,-10.0,12.0,1.3,9.0,2.0,0.0,2.0,1.0,2.0,0.0,102.0,10.8
Brendan Lemieux,LW,lemiebr01,0,483,22.0,43.666666666666664,6.333333333333333,5.666666666666667,12.0,-2.0,80.0,0.9333333333333335,5.333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.333333333333333,1.0,0.3333333333333333,53.0,13.866666666666665
Derek MacKenzie,C,mackede01,0,484,35.5,55.5,3.75,7.0,10.75,-2.25,29.25,0.375,3.0,0.0,0.75,1.0,5.25,0.0,1.75,64.0,5.8999999999999995
Nathan MacKinnon,C,mackina01,1,485,22.0,75.8,30.4,48.4,78.8,5.2,27.4,9.059999999999999,21.0,9.0,0.4,6.4,31.0,17.0,0.4,292.6,10.18
Evgeni Malkin,C,malkiev01,1,486,31.0,64.0,29.6,45.2,74.8,3.4,75.2,8.92,19.2,10.4,0.0,5.8,28.0,17.2,0.0,190.0,15.48
Vinni Lettieri,C,lettivi01,0,487,22.5,23.0,1.0,3.0,4.0,-9.5,7.0,-0.25,0.5,0.5,0.0,0.0,2.0,1.0,0.0,34.0,3.05
Brad Malone,C,malonbr01,0,487,27.666666666666668,26.666666666666668,0.6666666666666666,1.3333333333333333,2.0,-3.6666666666666665,28.333333333333332,-0.19999999999999998,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,17.666666666666668,2.1666666666666665
Anthony Mantha,RW,manthan01,1,490,23.0,52.0,16.8,17.8,34.6,-2.4,34.2,3.8600000000000003,11.8,5.0,0.0,2.0,15.0,2.8,0.0,135.2,12.16
Oskar Lindblom,LW,lindbos01,0,491,22.0,44.666666666666664,10.0,9.0,19.0,-0.3333333333333333,10.666666666666666,1.7666666666666668,8.333333333333334,1.6666666666666667,0.0,1.0,8.0,1.0,0.0,90.0,10.466666666666667
Brad Marchand,LW,marchbr03,1,491,29.0,74.8,34.8,48.8,83.6,20.8,82.4,11.02,24.8,7.6,2.4,7.2,30.4,15.8,2.6,214.8,16.3
Jakob Lilja,RW,liljaja01,0,491,26.0,37.0,2.0,3.0,5.0,5.0,2.0,0.4,2.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,8.7
Mitch Marner,RW,marnemi01,1,492,20.5,75.0,20.75,52.0,72.75,6.75,25.5,7.4,15.25,5.25,0.25,3.5,33.25,18.0,0.75,189.25,10.925
Jonathan Marchessault,C,audymjo01,1,493,27.0,69.0,22.2,27.8,50.0,2.6,35.0,5.819999999999999,16.4,5.8,0.0,4.4,19.8,8.0,0.0,211.0,10.52
Patrick Marleau,C,marlepa01,1,496,38.0,78.8,21.2,18.8,40.0,-5.6,19.2,4.0200000000000005,15.4,5.6,0.2,4.4,12.2,6.6,0.0,177.4,11.68
Pat Maroon,LW,maroopa01,1,497,29.0,73.0,15.0,17.6,32.6,1.6,78.2,3.4,12.6,2.4,0.0,2.8,13.0,4.6,0.0,124.2,11.72
Matt Martin,LW,martima02,0,498,28.0,66.8,5.8,6.6,12.4,1.2,77.0,0.86,5.8,0.0,0.0,0.8,6.6,0.0,0.0,61.8,9.12
