Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Doug Lidster,D,lidstdo01,0,346,31.0,65.8,5.2,20.8,26.0,-3.2,44.2,4.16,3.0,2.2,0.0,0.6,12.6,7.2,1.0,98.0,4.8
Kevin Lowe*,D,loweke01,0,353,32.0,65.2,4.0,14.6,18.6,1.4,97.6,3.5200000000000005,3.4,0.4,0.2,0.2,11.8,1.0,1.8,52.0,7.459999999999999
Scott Lachance,D,lachasc01,0,353,20.0,55.333333333333336,3.6666666666666665,10.666666666666666,14.333333333333334,2.3333333333333335,48.666666666666664,2.9333333333333336,3.3333333333333335,0.0,0.3333333333333333,1.0,7.0,2.3333333333333335,1.3333333333333333,47.0,7.133333333333333
Craig Ludwig,D,ludwicr01,0,355,30.0,76.6,1.2,11.0,12.2,0.0,103.0,3.5799999999999996,1.0,0.2,0.0,0.0,10.6,0.0,0.4,55.4,2.2199999999999998
Vlastimil Kroupa,D,kroupvl01,0,357,18.0,27.0,1.0,3.0,4.0,-6.0,20.0,0.9,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,6.3
Jyrki Lumme,D,lummejy01,1,357,25.0,75.4,8.4,32.6,41.0,12.0,55.6,6.76,5.6,1.6,1.2,1.2,18.4,13.0,1.2,131.2,6.56
Daniel Laperriere,D,laperda01,0,358,23.5,12.5,0.5,2.0,2.5,-2.0,4.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,13.5,2.5
Al MacInnis*,D,macinal01,1,359,28.0,70.8,23.0,58.2,81.2,25.0,82.2,11.22,10.4,12.2,0.4,2.6,19.6,36.8,1.8,287.6,7.8199999999999985
Norm Maciver,D,macivno01,0,360,27.0,42.4,5.6,21.0,26.6,-10.4,32.4,3.04,3.4,2.0,0.2,1.0,10.0,10.8,0.2,73.2,7.324999999999999
Chris Luongo,D,luongch01,0,360,24.666666666666668,32.333333333333336,1.3333333333333333,4.333333333333333,5.666666666666667,-16.0,28.333333333333332,0.7000000000000001,1.0,0.3333333333333333,0.0,0.0,3.0,1.0,0.3333333333333333,32.0,3.4
Jamie Macoun,D,macouja01,0,365,30.0,78.4,5.4,21.8,27.2,14.2,79.0,5.68,3.6,1.6,0.2,0.6,17.6,4.0,0.2,120.4,4.5200000000000005
Pat MacLeod,D,maclepa02,0,367,22.0,17.0,1.6666666666666667,4.333333333333333,6.0,-16.666666666666668,4.666666666666667,0.16666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,3.3333333333333335,0.0,32.666666666666664,2.1666666666666665
Dave Manson,D,mansoda01,1,374,25.0,73.2,10.6,23.4,34.0,-1.8,222.6,5.380000000000001,5.4,4.8,0.4,1.2,12.2,10.4,0.8,182.0,5.74
Moe Mantha,D,manthmo01,0,375,30.0,49.0,3.6666666666666665,15.0,18.666666666666668,-4.0,23.0,3.1,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,12.666666666666666,2.3333333333333335,0.0,77.66666666666667,3.5333333333333337
Bryan Marchment,D,marchbr02,0,376,22.0,45.2,3.2,8.0,11.2,-1.6,153.2,2.82,2.4,0.6,0.2,0.4,6.8,1.2,0.0,50.2,5.68
Mario Marois,D,maroima01,0,379,33.0,60.666666666666664,2.0,11.0,13.0,-13.0,85.66666666666667,2.2,1.0,0.6666666666666666,0.3333333333333333,0.0,8.333333333333334,2.3333333333333335,0.3333333333333333,70.0,2.8333333333333335
Hank Lammens,D,lammeha01,0,380,27.0,27.0,1.0,2.0,3.0,-20.0,22.0,-0.3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,16.7
Brad Marsh,D,marshbr01,0,380,32.5,58.75,1.25,5.75,7.0,-4.0,52.25,1.7,1.25,0.0,0.0,0.25,5.0,0.0,0.75,37.0,3.8000000000000003
Wayne McBean,D,mcbeawa01,0,387,21.75,33.0,2.5,8.0,10.5,-11.25,26.75,1.25,1.25,1.0,0.25,0.25,6.25,1.5,0.25,65.25,2.975
Nicklas Lidström*,D,lidstni01,1,388,22.0,82.66666666666667,9.333333333333334,43.0,52.333333333333336,28.666666666666668,25.333333333333332,8.266666666666666,5.333333333333333,4.0,0.0,2.0,21.666666666666668,19.0,2.3333333333333335,174.66666666666666,5.333333333333333
Brad McCrimmon,D,mccribr01,0,389,32.0,69.4,2.6,13.8,16.4,15.6,84.0,4.12,1.8,0.6,0.2,0.2,10.4,2.8,0.6,65.2,3.2
Paul Laus,D,lauspa01,0,390,23.0,39.0,2.0,0.0,2.0,9.0,109.0,2.3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,13.3
Chris Lipuma,D,lipumch01,0,390,21.5,21.0,0.0,4.5,4.5,1.0,55.5,1.2,0.0,0.0,0.0,0.0,4.5,0.0,0.0,18.5,0.0
Bob McGill,D,mcgilbo01,0,391,29.0,54.4,2.0,3.8,5.8,-7.6,105.2,1.9,1.6,0.0,0.4,0.2,3.6,0.0,0.2,41.2,5.38
Marty McSorley,D,mcsorma01,1,404,28.0,70.6,10.2,25.0,35.2,5.2,280.8,5.04,7.2,1.8,1.2,0.4,15.8,8.0,1.2,140.6,7.340000000000001
Don McSween,D,mcswedo01,0,405,27.0,18.0,1.5,4.5,6.0,0.5,22.5,1.35,1.0,0.5,0.0,1.0,3.5,1.0,0.0,23.5,3.5
Larry Melnyk,D,melnyla01,0,408,29.0,67.0,0.0,2.0,2.0,-27.0,91.0,0.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0
Vladimir Malakhov,D,malakvl01,1,411,24.5,70.0,12.0,42.5,54.5,21.5,69.5,8.5,6.5,5.5,0.0,1.0,23.5,19.0,0.0,206.5,6.1
Brad Miller,D,millebr01,0,416,22.0,15.0,0.2,1.0,1.2,-2.4,63.0,0.36,0.2,0.0,0.0,0.0,1.0,0.0,0.0,7.6,0.825
John Mokosak,D,mokosjo01,0,422,26.0,33.0,0.0,1.0,1.0,-9.0,82.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0
Richard Matvichuk,D,matviri01,0,422,19.5,39.0,1.0,3.0,4.0,-3.5,24.0,1.55,0.5,0.5,0.0,0.0,2.5,0.5,0.0,34.5,1.95
Randy Moller,D,mollera01,0,423,28.0,58.0,2.4,11.6,14.0,-0.2,134.8,3.16,2.2,0.2,0.0,0.2,9.0,2.2,0.4,57.4,4.5600000000000005
Jay More,D,moreja01,0,427,23.25,43.25,2.5,6.25,8.75,-17.75,85.75,1.1749999999999998,2.0,0.25,0.25,0.25,4.75,1.25,0.25,52.25,3.5
Craig Muni,D,municr01,0,434,29.0,72.8,2.0,9.8,11.8,12.0,66.6,3.88,1.4,0.0,0.6,0.4,8.2,0.2,1.4,46.4,4.74
Gord Murphy,D,murphgo01,1,435,24.0,72.2,9.8,22.6,32.4,-8.0,74.0,5.220000000000001,5.4,4.4,0.0,1.4,10.2,12.4,0.0,147.0,6.7
Larry Murphy*,D,murphla01,1,437,30.0,79.2,15.8,53.4,69.2,13.8,55.4,9.120000000000001,9.6,5.4,0.8,2.4,26.6,26.6,0.2,206.6,7.5200000000000005
Ryan McGill,D,mcgilry01,0,438,23.0,43.666666666666664,1.3333333333333333,5.0,6.333333333333333,1.6666666666666667,123.33333333333333,1.5666666666666667,1.3333333333333333,0.0,0.0,0.0,4.666666666666667,0.0,0.3333333333333333,45.333333333333336,2.1
Stewart Malgunas,D,malgust01,0,439,23.0,67.0,1.0,3.0,4.0,2.0,86.0,1.8,1.0,0.0,0.0,0.0,3.0,0.0,0.0,54.0,1.9
Bob Murray,D,murrabo02,0,439,35.0,49.0,5.0,19.0,24.0,3.0,45.0,3.7,2.0,3.0,0.0,1.0,9.0,10.0,0.0,84.0,6.0
Dana Murzyn,D,murzyda01,0,442,25.0,67.2,4.4,10.2,14.6,13.0,126.0,3.9799999999999995,3.8,0.2,0.4,0.4,9.4,0.4,0.4,79.4,5.279999999999999
Frantisek Musil,D,musilfr01,0,443,27.0,72.8,4.0,10.0,14.0,18.0,115.2,4.2,3.2,0.6,0.2,0.6,8.6,1.0,0.4,74.8,5.24
Ric Nattress,D,nattrri01,0,446,28.5,51.25,3.75,14.0,17.75,3.25,45.25,3.075,3.75,0.0,0.0,1.5,13.5,0.5,0.0,67.25,5.75
Gordon Mark,D,markgo01,0,447,29.0,12.0,0.0,1.0,1.0,-2.0,43.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0
Matt Martin,D,martima01,0,449,22.0,12.0,0.0,1.0,1.0,0.0,6.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
Robert Nordmark,D,nordmro01,0,454,27.5,44.5,2.0,8.5,10.5,-13.0,48.5,1.65,1.0,1.0,0.0,0.0,3.0,5.5,0.0,75.5,2.7
Derek Mayer,D,mayerde01,0,455,26.0,17.0,2.0,2.0,4.0,-16.0,8.0,-0.1,1.0,1.0,0.0,0.0,0.0,2.0,0.0,29.0,6.9
Jeff Norton,D,nortoje01,0,455,26.0,52.4,5.4,32.6,38.0,-1.4,36.0,4.82,2.6,2.4,0.4,0.0,15.8,16.6,0.2,88.8,5.42
Lee Norwood,D,norwole01,0,456,31.0,42.2,4.0,8.4,12.4,6.2,84.2,2.7,2.8,1.2,0.0,0.4,5.2,2.4,0.8,44.2,7.380000000000001
Teppo Numminen,D,nummite01,1,457,23.0,72.4,7.2,27.8,35.0,-4.6,28.2,5.3,4.0,3.0,0.2,0.6,16.6,10.4,0.8,118.2,6.34
Gary Nylund,D,nylunga01,0,458,27.5,41.25,1.75,11.0,12.75,-1.25,75.5,2.275,1.25,0.5,0.0,0.0,7.5,2.75,0.75,47.75,3.375
Dmitri Mironov,D,mirondm01,0,459,27.0,47.333333333333336,5.666666666666667,17.0,22.666666666666668,0.0,39.333333333333336,4.0,3.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,8.666666666666666,8.333333333333334,0.0,86.33333333333333,9.033333333333333
Mike O'Connell,D,oconnmi01,0,459,34.0,66.0,4.0,14.0,18.0,-12.0,22.0,2.3,4.0,0.0,0.0,0.0,12.0,1.0,1.0,57.0,7.0
Lyle Odelein,D,odelely01,0,462,23.0,58.6,2.8,10.8,13.6,12.8,197.0,3.9799999999999995,1.6,1.2,0.0,0.4,8.0,2.6,0.2,52.8,2.8600000000000003
Jim Paek,D,paekji01,0,464,24.5,47.0,1.25,6.75,8.0,1.75,31.75,1.7249999999999999,1.25,0.0,0.0,0.0,6.25,0.0,0.5,31.25,3.733333333333333
Fredrik Olausson,D,olausfr01,1,465,25.0,73.2,13.6,36.4,50.0,-13.0,28.4,6.459999999999999,5.6,7.8,0.2,1.2,13.4,22.2,0.8,166.6,8.08
James Patrick,D,patrija01,1,472,28.0,71.0,10.6,39.0,49.6,5.8,52.6,7.140000000000001,4.6,5.8,0.2,1.0,16.2,21.8,1.0,122.4,8.620000000000001
Allen Pedersen,D,pederal01,0,476,27.0,44.0,0.8,2.6,3.4,1.6,51.4,1.8,0.8,0.0,0.0,0.0,2.4,0.2,0.0,20.0,3.06
Michel Petit,D,petitmi01,0,481,27.0,60.8,6.8,20.6,27.4,-17.4,144.4,3.28,3.2,3.4,0.2,0.6,12.4,8.0,0.2,112.2,5.74
Robert Picard,D,picarro02,0,482,32.0,44.0,0.0,8.0,8.0,-3.0,48.0,1.5,0.0,0.0,0.0,0.0,7.0,1.0,0.0,39.0,0.0
Rich Pilon,D,pilonri01,0,483,23.0,42.2,0.8,3.8,4.6,-3.8,115.8,1.3199999999999998,0.8,0.0,0.0,0.0,3.8,0.0,0.0,21.0,3.34
Adrien Plavsic,D,plavsad01,0,485,22.0,36.6,2.6,10.4,13.0,1.0,29.0,2.2199999999999998,1.2,1.4,0.0,0.6,5.6,4.6,0.2,41.4,8.239999999999998
Rudy Poeschek,D,poescru01,0,488,24.75,22.75,0.75,1.5,2.25,-0.75,48.75,0.925,0.75,0.0,0.0,0.25,1.5,0.0,0.0,12.0,2.1666666666666665
Scott Niedermayer*,D,niedesc01,0,489,19.0,55.0,7.0,22.0,29.0,14.333333333333334,30.333333333333332,5.1000000000000005,3.6666666666666665,3.3333333333333335,0.0,0.6666666666666666,14.0,7.666666666666667,0.3333333333333333,90.0,5.266666666666667
Petr Prajsler,D,prajspe01,0,490,25.0,18.5,1.5,3.5,5.0,-5.0,24.5,0.45,1.0,0.5,0.0,0.0,1.5,2.0,0.0,26.0,3.05
Boris Mironov,D,mironbo01,0,493,21.0,79.0,7.0,24.0,31.0,-33.0,110.0,3.1,2.0,5.0,0.0,0.0,9.0,15.0,0.0,145.0,4.8
Jaroslav Modrý,D,modryja01,0,496,22.0,41.0,2.0,15.0,17.0,10.0,18.0,3.1,0.0,2.0,0.0,0.0,13.0,2.0,0.0,35.0,5.7
Joel Quenneville,D,quennjo01,0,497,31.5,26.5,1.0,2.0,3.0,0.5,17.0,1.35,1.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,19.599999999999998
Stephane Quintal,D,quintst01,0,499,23.0,62.8,3.4,10.4,13.8,-10.2,87.8,2.7600000000000002,2.6,0.4,0.4,0.2,7.8,1.8,0.8,80.6,4.08
Yves Racine,D,racinyv01,1,500,22.0,59.6,6.2,29.0,35.2,-1.8,55.6,4.4,3.2,2.8,0.2,0.4,15.0,13.4,0.6,117.6,5.4399999999999995
Rob Ramage,D,ramagro01,0,502,33.0,57.8,5.4,17.2,22.6,-7.8,121.2,3.12,2.4,3.0,0.0,0.6,8.0,8.8,0.4,116.4,4.0200000000000005
Mike Ramsey,D,ramsemi01,0,503,31.0,64.0,3.6,12.2,15.8,11.2,42.0,3.88,3.4,0.2,0.0,0.8,10.8,1.0,0.4,59.8,6.38
Sandis Ozolinsh,D,ozolisa01,1,505,20.5,59.0,16.5,27.0,43.5,3.5,32.0,7.05,13.5,3.0,0.0,1.5,16.0,10.5,0.5,120.0,12.5
Joe Reekie,D,reekijo01,0,507,26.0,55.6,2.2,12.6,14.8,12.4,89.8,3.84,2.2,0.0,0.0,0.6,11.0,0.6,1.0,60.4,4.08
Mark Osiecki,D,osiecma01,0,508,23.5,46.5,1.5,5.5,7.0,-12.0,21.5,1.15,0.5,1.0,0.0,1.0,4.5,0.0,1.0,35.0,4.15
Paul Reinhart,D,reinhpa01,1,509,30.0,67.0,17.0,40.0,57.0,2.0,30.0,7.9,7.0,9.0,1.0,1.0,18.0,22.0,0.0,139.0,12.2
Luke Richardson,D,richalu01,0,513,22.0,74.2,2.4,11.6,14.0,-13.8,150.2,2.1399999999999997,2.0,0.0,0.4,0.0,9.0,1.6,1.0,80.6,2.98
Evgeny Namestnikov,D,namesjo01,0,516,22.0,17.0,0.0,5.0,5.0,-2.0,10.0,0.7,0.0,0.0,0.0,0.0,4.0,1.0,0.0,11.0,0.0
Tom Pederson,D,pederto01,0,517,23.5,59.0,6.5,16.0,22.5,-6.5,31.0,3.85,4.0,2.5,0.0,1.5,6.5,9.5,0.0,143.5,5.050000000000001
Gordie Roberts,D,robergo02,0,518,34.0,67.2,2.8,13.4,16.2,6.8,90.0,3.5599999999999996,2.6,0.2,0.0,0.4,12.0,1.0,0.4,33.6,8.52
Larry Robinson*,D,robinla01,0,520,39.0,60.666666666666664,3.6666666666666665,21.333333333333332,25.0,10.0,29.0,3.8666666666666667,3.3333333333333335,0.3333333333333333,0.0,0.3333333333333333,14.666666666666666,6.0,0.6666666666666666,65.33333333333333,5.566666666666667
Darren Rumble,D,rumblda01,0,522,23.666666666666668,47.333333333333336,3.3333333333333335,7.333333333333333,10.666666666666666,-24.333333333333332,59.0,1.0333333333333332,3.3333333333333335,0.0,0.0,0.0,5.333333333333333,2.0,0.0,63.0,19.866666666666667
Normand Rochefort,D,rocheno01,0,523,30.75,26.75,1.5,2.5,4.0,0.25,25.0,1.275,1.5,0.0,0.0,0.25,2.0,0.0,0.5,21.5,4.7
Bob Rouse,D,rousebo01,0,525,27.0,70.8,4.4,15.2,19.6,-5.0,105.2,4.24,3.2,0.8,0.4,0.6,11.4,3.2,0.6,81.4,5.86
Lindy Ruff,D,ruffli01,0,527,29.5,35.0,1.5,3.5,5.0,-6.0,53.5,-0.15,1.5,0.0,0.0,1.0,3.5,0.0,0.0,34.5,2.55
Reijo Ruotsalainen,D,ruotsre01,0,528,29.0,41.0,3.0,12.0,15.0,-5.0,20.0,2.2,2.0,1.0,0.0,0.0,5.0,7.0,0.0,80.0,3.8
Cam Russell,D,russeca01,0,529,23.0,35.0,0.6,2.4,3.0,1.0,83.4,1.7,0.6,0.0,0.0,0.0,2.4,0.0,0.0,21.8,1.625
Ken Sabourin,D,sabouke01,0,533,24.0,22.666666666666668,0.6666666666666666,2.3333333333333335,3.0,3.6666666666666665,58.333333333333336,1.2000000000000002,0.6666666666666666,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,12.666666666666666,2.9
Börje Salming*,D,salmibo01,0,535,38.0,49.0,2.0,17.0,19.0,20.0,52.0,3.7,0.0,2.0,0.0,0.0,12.0,4.0,1.0,52.0,3.8
Kjell Samuelsson,D,samuekj01,0,536,33.0,68.0,5.4,12.2,17.6,13.6,101.4,4.4,5.0,0.4,0.0,1.2,10.0,1.8,0.4,80.0,6.74
Ulf Samuelsson,D,samueul01,0,537,27.0,70.0,3.0,19.4,22.4,18.6,208.4,4.86,2.6,0.4,0.0,0.4,15.0,3.2,1.2,91.8,3.16
Mathieu Schneider,D,schnema01,1,542,22.0,65.2,11.6,24.2,35.8,8.4,62.6,6.42,6.4,5.2,0.0,2.2,12.0,12.0,0.2,160.8,7.32
Brent Severyn,D,severbr01,0,545,25.0,51.0,2.0,4.5,6.5,-10.0,99.0,1.3,1.5,0.5,0.0,0.5,3.5,0.5,0.5,60.5,2.15
Darryl Shannon,D,shannda01,0,549,23.0,20.8,0.4,2.8,3.2,-7.4,12.8,0.54,0.2,0.2,0.0,0.0,2.4,0.4,0.0,18.6,0.8
Brad Shaw,D,shawbr01,0,550,27.0,69.0,4.2,27.0,31.2,-19.0,39.2,4.0,2.2,2.0,0.0,0.2,9.8,16.2,1.0,114.6,3.6799999999999997
David Shaw,D,shawda01,0,551,27.0,58.0,3.2,10.4,13.6,-1.6,75.2,3.02,2.4,0.4,0.4,0.4,8.0,2.0,0.4,76.8,4.42
Neil Sheehy,D,sheehne01,0,552,30.0,47.0,1.0,3.5,4.5,0.5,205.0,1.75,1.0,0.0,0.0,0.0,3.5,0.0,0.0,25.5,4.2
Stephane Richer,D,richest01,0,554,26.5,13.0,0.5,2.5,3.0,-5.0,9.0,0.39999999999999997,0.5,0.0,0.0,0.5,2.0,0.5,0.0,13.5,2.1
Ville Siren,D,sirenvi01,0,558,25.0,53.0,1.0,13.0,14.0,1.0,60.0,2.9,1.0,0.0,0.0,0.0,9.0,4.0,0.0,53.0,1.9
Randy Skarda,D,skardra01,0,559,22.0,13.0,0.0,2.5,2.5,1.0,5.5,0.65,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,0.0
Rob Robinson,D,robinro01,0,562,24.0,22.0,0.0,1.0,1.0,-4.0,8.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0
Geoff Smith,D,smithge01,0,567,22.0,72.4,2.4,12.2,14.6,-0.6,46.0,3.18,2.0,0.2,0.2,0.0,9.8,2.2,0.2,65.4,3.6799999999999997
Steve Smith,D,smithst05,1,568,28.0,72.6,8.8,33.0,41.8,10.0,211.2,6.9399999999999995,5.0,3.6,0.2,1.4,14.4,17.6,1.0,138.6,6.640000000000001
Greg Smyth,D,smythgr01,0,570,25.0,29.2,0.6,1.2,1.8,-2.6,97.6,0.8800000000000001,0.4,0.2,0.0,0.0,1.0,0.2,0.0,17.6,3.2
Harold Snepsts,D,snepsha01,0,571,35.5,50.0,1.0,4.0,5.0,1.0,43.0,1.95,0.5,0.5,0.0,1.0,3.5,0.0,0.5,24.0,4.85
Daryl Stanley,D,stanlda01,0,573,27.0,23.0,1.0,1.0,2.0,-2.0,27.0,0.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,14.3
Paul Stanton,D,stantpa01,0,573,24.5,69.25,3.5,11.25,14.75,0.75,63.25,2.95,2.5,1.0,0.0,0.75,8.25,2.75,0.25,96.0,3.95
Sergei Starikov,D,starise01,0,574,31.0,16.0,0.0,1.0,1.0,-8.0,8.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
John Stevens,D,stevejo01,0,578,25.333333333333332,14.666666666666666,0.0,2.6666666666666665,2.6666666666666665,0.0,11.333333333333334,0.7333333333333334,0.0,0.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,7.666666666666667,0.0
Peter Popovic,D,popovpe01,0,579,25.0,47.0,2.0,12.0,14.0,10.0,26.0,3.4,1.0,1.0,0.0,0.0,7.0,5.0,0.0,58.0,3.4
Scott Stevens*,D,stevesc01,1,580,27.0,73.2,12.6,44.0,56.6,23.0,132.0,8.8,6.6,5.6,0.4,1.6,27.6,15.4,1.0,164.0,7.659999999999999
Gary Suter,D,suterga01,1,584,27.0,69.4,13.8,46.2,60.0,3.6,95.4,7.4799999999999995,7.6,5.8,0.4,0.8,18.2,27.6,0.4,201.4,6.859999999999999
Brad Schlegel,D,schlebr01,0,585,24.0,16.0,0.3333333333333333,2.6666666666666665,3.0,-2.3333333333333335,3.3333333333333335,0.5333333333333333,0.3333333333333333,0.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,13.0,1.4000000000000001
Chris Pronger*,D,prongch01,0,587,19.0,81.0,5.0,25.0,30.0,-3.0,113.0,5.3,3.0,2.0,0.0,0.0,13.0,11.0,1.0,174.0,2.9
Ken Sutton,D,suttoke01,0,589,22.5,55.0,4.25,14.5,18.75,-0.5,46.25,3.475,3.25,1.0,0.0,0.5,11.0,3.5,0.0,69.75,7.15
Petr Svoboda,D,svobope01,0,589,25.0,58.2,3.8,22.6,26.4,8.0,88.8,4.88,2.2,1.6,0.0,1.4,9.6,12.6,0.4,81.8,4.5600000000000005
Don Sweeney,D,sweendo01,0,591,25.0,73.8,5.4,14.2,19.6,13.4,63.4,5.220000000000001,4.4,0.2,0.8,1.2,13.8,0.2,0.2,97.2,5.62
Peter Taglianetti,D,taglipe01,0,593,28.0,56.0,2.2,8.4,10.6,12.0,125.2,2.9799999999999995,2.2,0.0,0.0,0.2,8.4,0.0,0.0,51.0,4.64
Mike Rathje,D,rathjmi01,0,597,19.0,47.0,1.0,9.0,10.0,-9.0,59.0,1.9,0.0,1.0,0.0,0.0,8.0,1.0,0.0,30.0,3.3
Mikhail Tatarinov,D,tatarmi01,0,598,25.5,40.25,5.25,12.0,17.25,2.5,46.0,3.15,2.75,2.25,0.25,0.5,6.0,5.0,1.0,96.5,3.9
Tommy Sjodin,D,sjodito01,0,601,27.5,53.0,4.0,20.0,24.0,-10.5,26.0,3.35,1.0,3.0,0.0,0.5,8.5,11.5,0.0,114.5,2.95
Tom Tilley,D,tilleto01,0,603,25.666666666666668,34.666666666666664,1.0,5.333333333333333,6.333333333333333,6.0,14.0,1.9333333333333333,1.0,0.0,0.0,0.0,4.333333333333333,1.0,0.0,29.333333333333332,3.1666666666666665
Mark Tinordi,D,tinorma01,0,604,25.0,65.6,6.6,20.6,27.2,-1.4,181.6,4.74,3.8,2.8,0.0,0.8,11.4,8.4,0.8,93.8,6.68
Jiri Slegr,D,slegrji01,0,605,21.5,59.5,4.5,27.5,32.0,8.0,97.5,4.8,3.0,1.5,0.0,0.0,14.0,13.5,0.0,124.5,3.8
Richard Smehlik,D,smehlri01,1,607,23.5,82.0,9.0,27.0,36.0,15.5,64.0,7.300000000000001,6.0,1.5,1.5,0.5,20.5,4.0,2.5,94.0,9.05
Randy Velischek,D,velisra01,0,622,28.0,59.666666666666664,1.3333333333333333,6.333333333333333,7.666666666666667,-6.0,45.333333333333336,1.7333333333333334,1.3333333333333333,0.0,0.0,0.0,5.666666666666667,0.0,0.6666666666666666,34.666666666666664,4.333333333333333
Dennis Vaske,D,vaskede01,0,626,24.5,34.0,0.75,4.25,5.0,9.75,37.25,1.9,0.75,0.0,0.0,0.0,3.75,0.25,0.25,28.75,2.375
Dennis Vial,D,vialde01,0,631,22.5,30.25,0.75,1.5,2.25,-3.5,95.75,0.75,0.75,0.0,0.0,0.0,1.25,0.25,0.0,14.0,5.525
Tim Watters,D,watteti01,0,634,32.0,45.2,0.4,6.4,6.8,2.8,72.2,1.48,0.2,0.0,0.2,0.0,5.8,0.2,0.4,30.8,0.9199999999999999
Eric Weinrich,D,weinrer01,0,635,25.0,62.4,4.8,23.8,28.6,2.2,44.6,4.4399999999999995,2.6,1.8,0.4,1.0,13.0,10.2,0.6,85.6,6.82
Jay Wells,D,wellsja01,0,636,32.0,57.4,1.8,8.8,10.6,-2.4,122.6,2.44,1.8,0.0,0.0,0.2,8.0,0.6,0.2,47.6,3.9200000000000004
Darryl Sydor,D,sydorda01,0,636,20.0,60.666666666666664,5.0,18.333333333333332,23.333333333333332,-4.666666666666667,59.666666666666664,2.966666666666667,4.666666666666667,0.3333333333333333,0.0,0.3333333333333333,11.333333333333334,6.333333333333333,0.6666666666666666,92.0,5.5
Glen Wesley,D,weslegl01,1,637,23.0,76.2,10.2,33.0,43.2,-0.8,58.2,6.74,4.8,4.8,0.6,1.4,10.4,22.0,0.6,204.8,4.9799999999999995
Jim Wiemer,D,wiemeji01,0,639,31.0,40.2,2.2,9.4,11.6,4.4,51.8,2.68,2.2,0.0,0.0,0.4,7.6,1.8,0.0,56.6,2.92
Neil Wilkinson,D,wilkine01,0,640,24.0,55.4,2.0,9.0,11.0,-13.0,107.2,2.06,1.4,0.4,0.2,0.0,6.6,1.8,0.6,61.8,2.8
Doug Wilson*,D,wilsodo01,1,642,33.5,51.75,11.5,28.75,40.25,-7.0,34.5,5.15,5.0,6.0,0.5,0.75,13.5,15.0,0.25,159.25,6.575
Craig Wolanin,D,wolancr01,0,644,24.0,57.2,3.0,9.6,12.6,-2.2,71.0,2.42,2.8,0.0,0.2,0.0,8.0,0.6,1.0,67.0,4.54
Brent Thompson,D,thompbr01,0,645,22.0,27.0,0.3333333333333333,3.0,3.3333333333333335,-4.0,82.0,0.5666666666666667,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,15.0,3.6999999999999997
Trent Yawney,D,yawnetr01,0,647,26.0,59.8,3.8,13.6,17.4,5.0,66.2,3.54,2.4,1.2,0.2,0.4,7.0,6.2,0.4,53.2,7.56
Milan Tichy,D,tichymi01,0,650,23.0,13.0,0.0,1.0,1.0,7.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0
Zarley Zalapski,D,zalapza01,1,651,23.0,71.8,13.0,37.8,50.8,-10.6,78.0,6.0600000000000005,7.4,5.2,0.4,1.4,16.8,19.8,1.2,163.8,7.82
Rob Zettler,D,zettlro01,0,653,23.0,61.4,0.4,6.8,7.2,-23.2,109.4,1.08,0.4,0.0,0.0,0.0,5.2,0.6,1.0,47.6,0.9399999999999998
Rick Zombo,D,zombori01,0,655,28.0,73.2,2.8,15.4,18.2,-1.0,74.8,3.5,2.8,0.0,0.0,0.0,12.8,1.4,1.2,54.8,4.82
Igor Ulanov,D,ulanoig01,0,664,23.0,52.333333333333336,1.3333333333333333,13.333333333333334,14.666666666666666,0.0,118.66666666666667,2.6999999999999997,1.3333333333333333,0.0,0.0,0.0,12.0,0.3333333333333333,1.0,31.666666666666668,5.466666666666666
John Slaney,D,slanejo01,0,666,21.0,47.0,7.0,9.0,16.0,3.0,27.0,3.5,4.0,3.0,0.0,1.0,5.0,4.0,0.0,70.0,10.0
