Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Eric Lacroix,LW,lacroer01,0,351,25.0,68.8,12.2,11.6,23.8,-1.0,58.4,1.7399999999999998,9.6,2.4,0.2,2.6,9.8,1.8,0.0,95.2,11.98
Nathan LaFayette,RW,lafayna01,0,353,23.0,27.6,2.8,3.2,6.0,-1.4,17.0,0.16,1.8,0.4,0.6,0.6,3.0,0.2,0.0,38.2,7.08
Pat LaFontaine*,C,lafonpa01,1,354,30.5,44.5,19.25,27.75,47.0,-7.5,20.0,4.75,10.0,8.25,1.0,3.0,13.5,14.25,0.0,119.0,14.95
Mark Lamb,C,lambma01,0,356,30.5,24.0,0.5,1.0,1.5,-6.0,10.0,-0.6,0.5,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3.3
Denny Lambert,LW,lambede01,0,357,27.0,54.8,3.8,9.6,13.4,-0.4,148.8,0.48,3.6,0.2,0.0,0.4,9.6,0.0,0.0,48.4,6.68
Robert Lang,C,langro01,0,358,26.0,57.5,10.0,15.0,25.0,-6.25,13.5,1.7,7.25,2.0,0.75,1.25,12.25,2.25,0.5,78.0,11.975
Darren Langdon,LW,langdda01,0,359,26.0,51.2,2.8,2.8,5.6,-0.4,141.8,-0.36,2.8,0.0,0.0,0.4,2.8,0.0,0.0,16.4,14.66
Jamie Langenbrunner,C,langeja01,0,360,21.0,49.2,10.0,18.0,28.0,3.0,36.4,2.72,6.8,3.2,0.0,2.0,12.2,5.8,0.0,86.4,9.540000000000001
Ian Laperriere,C,laperia01,0,362,23.0,63.8,7.2,13.0,20.2,-5.8,122.2,0.8799999999999999,6.4,0.4,0.4,1.2,11.0,1.4,0.6,68.6,11.1
Georges Laraque,RW,laraqge01,0,363,21.5,25.0,1.5,1.0,2.5,-2.5,58.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,10.5,8.8
Claude Lapointe,C,lapoicl01,0,363,28.0,59.4,9.0,10.2,19.2,-6.8,43.8,1.0,7.0,0.4,1.6,1.6,9.0,0.4,0.8,76.0,11.6
Martin Lapointe,RW,lapoima01,0,364,23.0,66.2,11.4,11.6,23.0,-1.2,116.0,1.58,7.6,3.4,0.4,1.8,9.6,2.0,0.0,115.6,9.5
Peter LeBoutillier,RW,leboupe01,0,364,22.5,17.5,1.0,0.5,1.5,-0.5,88.0,-0.2,1.0,0.0,0.0,0.0,0.5,0.0,0.0,5.5,18.35
Igor Larionov*,C,larioig01,1,365,36.0,62.8,12.0,40.2,52.2,17.2,32.4,4.959999999999999,7.4,3.8,0.8,2.8,25.8,12.8,1.6,90.6,12.68
Oleg Kvasha,LW,kvashol01,0,365,20.0,68.0,12.0,13.0,25.0,5.0,45.0,2.6,8.0,4.0,0.0,2.0,8.0,5.0,0.0,138.0,8.7
Steve Larmer,RW,larmest01,1,366,33.0,47.0,14.0,15.0,29.0,8.0,16.0,3.2,10.0,3.0,1.0,4.0,11.0,4.0,0.0,116.0,12.1
Mark Lawrence,RW,lawrema01,0,371,25.0,19.25,3.5,4.25,7.75,-2.0,14.25,0.725,2.5,1.0,0.0,0.5,3.0,1.25,0.0,27.0,3.975
Stephen Leach,RW,leachst01,0,372,31.0,40.2,4.6,6.4,11.0,-7.6,57.0,0.24000000000000005,3.8,0.6,0.2,1.0,5.6,0.8,0.0,71.8,5.92
Stephan Lebeau,C,lebeast01,0,373,26.0,38.0,8.0,16.0,24.0,6.0,12.0,2.1,7.0,1.0,0.0,2.0,12.0,4.0,0.0,70.0,11.4
John LeClair,LW,leclajo01,1,375,27.0,73.6,44.2,40.8,85.0,30.2,42.8,11.3,30.8,13.4,0.0,7.6,29.8,11.0,0.0,254.8,17.68
Jean-Yves Leroux,LW,lerouje01,0,376,21.0,35.666666666666664,3.0,4.333333333333333,7.333333333333333,-2.6666666666666665,27.0,0.13333333333333333,3.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.0,34.666666666666664,8.45
Daymond Langkow,C,langkda01,0,378,20.5,57.25,9.25,11.75,21.0,-4.25,34.0,1.55,6.5,2.25,0.5,1.0,9.25,2.5,0.0,119.75,5.825
Claude Lemieux,RW,lemiecl01,1,380,31.0,65.8,21.8,22.6,44.4,1.0,92.6,4.34,13.8,7.4,0.6,4.8,15.0,7.0,0.6,230.6,8.64
Jocelyn Lemieux,RW,lemiejo01,0,381,28.5,35.0,3.75,3.75,7.5,-6.5,26.0,-0.075,3.5,0.25,0.0,0.5,3.5,0.0,0.25,51.0,11.925
Mats Lindgren,C,lindgma01,0,381,23.0,70.33333333333333,11.333333333333334,14.0,25.333333333333332,-0.3333333333333333,26.0,2.033333333333333,7.0,2.0,2.3333333333333335,1.6666666666666667,11.666666666666666,1.6666666666666667,0.6666666666666666,95.0,12.466666666666667
Francois Leroux,LW,leroufr01,0,382,25.5,53.75,0.75,4.0,4.75,0.75,124.0,0.625,0.75,0.0,0.0,0.0,4.0,0.0,0.0,20.25,2.95
Scott Levins,RW,levinsc01,0,384,26.333333333333332,17.666666666666668,1.6666666666666667,2.6666666666666665,4.333333333333333,0.0,45.333333333333336,0.1666666666666667,1.6666666666666667,0.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,14.0,4.8999999999999995
Brad Lauer,LW,lauerbr01,0,385,29.0,21.0,4.0,1.0,5.0,-5.0,6.0,-0.1,3.0,1.0,0.0,1.0,1.0,0.0,0.0,29.0,13.8
Juha Lind,LW,lindju01,0,386,24.0,39.0,2.0,3.0,5.0,4.0,6.0,-0.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,7.4
Johan Lindbom,LW,lindbjo01,0,387,26.0,38.0,1.0,3.0,4.0,4.0,28.0,-0.2,1.0,0.0,0.0,0.0,3.0,0.0,0.0,38.0,2.6
Trevor Linden,C,lindetr01,1,389,26.0,65.6,19.0,30.0,49.0,-4.4,44.6,4.42,10.6,7.2,1.2,1.6,16.6,11.8,1.6,143.0,12.919999999999998
Brett Lindros,RW,lindrbr01,0,390,19.5,25.5,1.0,2.5,3.5,-7.0,73.5,-0.44999999999999996,1.0,0.0,0.0,0.5,2.5,0.0,0.0,22.5,6.45
Eric Lindros*,C,lindrer01,1,391,23.0,61.0,35.6,50.0,85.6,26.6,122.6,10.64,25.0,10.2,0.4,4.2,32.6,17.2,0.2,216.0,16.740000000000002
Bill Lindsay,LW,lindsbi01,1,392,25.0,71.8,11.4,17.0,28.4,2.4,79.0,2.16,9.8,0.0,1.6,2.4,15.4,0.2,1.4,126.8,9.9
Vincent Lecavalier,C,lecavvi01,0,392,18.0,82.0,13.0,15.0,28.0,-19.0,23.0,1.9,11.0,2.0,0.0,2.0,10.0,4.0,1.0,125.0,10.4
Andrei Lomakin,LW,lomakan01,0,394,30.0,31.0,1.0,6.0,7.0,-5.0,6.0,-0.1,0.0,1.0,0.0,0.0,4.0,2.0,0.0,25.0,4.0
Jere Lehtinen,RW,lehtije01,1,394,23.5,66.5,16.25,25.0,41.25,19.75,14.0,4.625,11.0,4.25,1.0,2.75,18.0,5.25,1.75,154.25,10.1
Troy Loney,LW,loneytr01,0,395,31.0,30.0,5.0,4.0,9.0,-2.0,23.0,0.5,3.0,2.0,0.0,1.0,4.0,0.0,0.0,47.0,10.6
Mario Lemieux*,C,lemiema01,1,397,30.5,73.0,59.5,82.0,141.5,18.5,59.5,15.95,31.0,23.0,5.5,7.5,45.0,35.0,2.0,332.5,17.85
Dave Lowry,LW,lowryda01,0,397,31.0,60.6,9.0,10.2,19.2,-1.8,37.8,1.24,7.8,1.2,0.0,1.4,7.4,2.8,0.0,71.6,12.0
Don MacLean,C,macledo01,0,401,21.0,22.0,5.0,2.0,7.0,-1.0,4.0,0.6,3.0,2.0,0.0,0.0,2.0,0.0,0.0,25.0,20.0
Paul MacDermid,RW,macdepa01,0,401,31.0,14.0,3.0,1.0,4.0,3.0,22.0,0.3,3.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,23.1
John MacLean,RW,maclejo01,1,405,32.0,72.2,22.0,23.8,45.8,5.2,52.0,4.88,15.6,5.4,1.0,2.8,15.6,7.4,0.8,214.8,10.32
Craig MacTavish,C,mactacr01,0,407,37.0,54.333333333333336,3.3333333333333335,7.666666666666667,11.0,-6.333333333333333,42.0,-0.3333333333333333,3.3333333333333335,0.0,0.0,0.3333333333333333,7.666666666666667,0.0,0.0,40.666666666666664,8.066666666666666
Sergei Makarov*,RW,makarse01,0,408,37.0,23.5,5.0,7.0,12.0,-3.0,20.0,0.85,4.5,0.5,0.0,0.5,6.0,1.0,0.0,28.0,17.9
Cameron Mann,RW,mannca01,0,410,20.5,21.0,2.5,1.5,4.0,0.5,10.5,0.35000000000000003,2.0,0.5,0.0,0.5,1.0,0.5,0.0,24.0,5.95
Troy Mallette,LW,malletr01,0,413,25.5,39.5,2.75,4.0,6.75,-2.25,92.0,-0.125,2.75,0.0,0.0,0.75,4.0,0.0,0.0,33.25,9.333333333333334
Kirk Maltby,RW,maltbki01,0,414,24.0,57.2,7.2,5.8,13.0,-3.8,62.8,0.41999999999999993,6.0,0.4,0.8,1.4,4.8,0.8,0.2,74.4,9.0
Kent Manderville,LW,mandeke01,0,415,25.0,55.0,3.6,5.2,8.8,-0.2,29.4,0.1,3.2,0.0,0.4,0.2,4.4,0.0,0.8,61.6,5.720000000000001
Patrick Marleau,C,marlepa01,1,416,18.5,77.5,17.0,21.5,38.5,7.5,19.0,4.25,14.5,2.5,0.0,3.0,15.5,6.0,0.0,112.0,15.05
Todd Marchant,C,marchto01,1,417,23.0,72.6,14.8,19.0,33.8,0.2,55.6,2.82,10.6,2.0,2.2,2.4,15.2,2.8,1.0,179.0,8.82
Jamal Mayers,C,mayerja01,0,418,23.0,20.0,2.0,3.0,5.0,-3.0,21.0,0.30000000000000004,2.0,0.0,0.0,0.0,2.5,0.5,0.0,27.5,4.15
Grant Marshall,RW,marshgr01,0,421,23.0,56.4,7.4,10.4,17.8,1.0,78.0,1.1800000000000002,6.4,1.0,0.0,1.0,8.8,1.6,0.0,65.4,11.425
Manny Malhotra,C,malhoma01,0,423,18.0,73.0,8.0,8.0,16.0,-2.0,13.0,1.5,7.0,1.0,0.0,2.0,8.0,0.0,0.0,61.0,13.1
Stephane Matteau,LW,mattest01,0,425,27.0,66.8,10.6,13.8,24.4,0.2,59.0,1.8,9.0,1.2,0.4,1.2,12.4,1.0,0.4,79.0,12.919999999999998
Alan May,LW,mayal01,0,427,30.0,34.0,2.0,3.0,5.0,3.0,119.0,-0.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,7.1
Brad May,LW,maybr01,0,428,25.0,56.6,8.0,11.4,19.4,-1.8,148.8,1.1199999999999999,6.0,2.0,0.0,1.6,8.8,2.4,0.2,94.6,8.0
Mike Maneluk,RW,manelmi01,0,428,25.0,45.0,6.0,9.0,15.0,5.0,20.0,1.5,5.0,1.0,0.0,0.0,8.0,1.0,0.0,55.0,10.9
Dean McAmmond,C,mcammde01,0,430,23.0,54.0,11.2,16.6,27.8,1.4,27.0,2.5599999999999996,7.8,3.4,0.0,2.0,11.6,5.0,0.0,90.8,10.46
Alyn McCauley,C,mccaual01,0,431,20.5,49.5,7.5,12.5,20.0,0.0,4.0,1.5,7.0,0.5,0.0,1.0,9.5,3.0,0.0,76.5,9.8
Sandy McCarthy,RW,mccarsa01,0,431,24.0,58.2,6.0,6.6,12.6,-11.6,157.6,0.019999999999999997,4.8,1.2,0.0,1.0,5.4,1.2,0.0,73.2,9.5
Steve McKenna,LW,mckenst01,0,432,24.0,30.333333333333332,1.6666666666666667,1.3333333333333333,3.0,-3.6666666666666665,74.33333333333333,-0.3666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,20.0,5.933333333333334
Josef Marha,C,marhajo01,0,432,20.5,15.75,2.75,4.25,7.0,1.5,2.0,0.7,1.75,1.0,0.0,0.25,3.25,1.0,0.0,21.0,8.35
Darren McCarty,RW,mccarda02,1,432,24.0,60.4,13.6,20.0,33.6,8.6,127.4,3.16,8.4,5.0,0.2,2.4,14.8,5.0,0.2,121.2,12.66
Shawn McEachern,LW,mceacsh01,1,435,27.0,69.8,20.6,22.2,42.8,0.6,32.4,4.32,15.4,3.8,1.4,2.8,17.6,3.8,0.8,187.4,11.040000000000001
Steve Martins,C,martist02,0,437,24.5,16.0,1.25,1.75,3.0,0.25,4.5,0.1,1.0,0.25,0.0,0.25,1.75,0.0,0.0,14.0,6.166666666666667
Marty McInnis,C,mcinnma01,1,437,26.0,70.2,16.4,25.4,41.8,-6.8,29.0,3.66,10.6,4.6,1.2,2.2,15.6,8.8,1.0,138.2,12.16
John McIntyre,C,mcintjo01,0,438,25.0,28.0,0.0,4.0,4.0,-3.0,37.0,-0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0
Randy McKay,RW,mckayra02,1,439,30.0,66.0,13.2,15.8,29.0,14.4,105.4,3.06,10.4,2.8,0.0,3.0,13.8,2.0,0.0,102.0,12.4
Jim McKenzie,LW,mckenji02,0,440,27.0,62.8,3.8,2.8,6.6,-8.2,142.0,-0.86,3.6,0.2,0.0,0.6,2.8,0.0,0.0,35.2,11.42
Dave McLlwain,C,mcllwda01,0,442,29.0,22.0,2.6666666666666665,4.0,6.666666666666667,-11.0,9.333333333333334,-0.06666666666666667,2.0,0.6666666666666666,0.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.0,23.666666666666668,17.9
Basil McRae,LW,mcraeba01,0,443,35.0,15.666666666666666,0.3333333333333333,2.0,2.3333333333333335,-1.0,41.333333333333336,-0.2333333333333333,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,6.666666666666667,6.666666666666667
Trent McCleary,RW,mccletr01,0,446,24.333333333333332,60.0,2.3333333333333335,5.0,7.333333333333333,-10.666666666666666,43.333333333333336,-0.6333333333333333,2.0,0.0,0.3333333333333333,0.3333333333333333,4.333333333333333,0.0,0.6666666666666666,39.0,4.733333333333333
Scott Mellanby,RW,mellasc01,1,447,30.0,71.0,21.0,26.0,47.0,-2.8,126.4,4.5600000000000005,12.4,8.4,0.2,3.2,17.8,8.2,0.0,180.0,11.52
Mark Messier*,C,messima01,1,449,36.0,66.4,26.4,42.4,68.8,5.4,68.2,7.24,16.6,7.2,2.6,4.0,22.0,17.2,3.2,166.0,15.14
Fredrik Modin,LW,modinfr01,0,450,23.0,72.33333333333333,12.666666666666666,12.666666666666666,25.333333333333332,-1.6666666666666667,30.333333333333332,1.9333333333333333,12.0,0.6666666666666666,0.0,2.3333333333333335,12.0,0.6666666666666666,0.0,110.0,11.200000000000001
Corey Millen,C,milleco01,0,451,31.0,50.0,7.666666666666667,15.666666666666666,23.333333333333332,-1.6666666666666667,28.666666666666668,1.5999999999999999,6.333333333333333,1.3333333333333333,0.0,0.3333333333333333,11.666666666666666,4.0,0.0,76.33333333333333,9.933333333333334
Kelly Miller,LW,milleke01,0,453,33.0,67.4,7.2,10.4,17.6,1.8,27.8,0.9,5.6,0.4,1.2,1.8,9.0,0.8,0.6,75.0,9.34
Kevin Miller,C,milleke02,0,454,31.0,51.2,11.0,13.2,24.2,-3.8,24.0,1.78,8.4,1.8,0.8,1.4,9.6,3.0,0.6,90.4,10.5
Kip Miller,C,milleki01,0,455,27.0,26.0,5.25,7.75,13.0,0.25,6.5,1.125,5.0,0.25,0.0,1.0,5.5,2.25,0.0,39.75,8.15
Mike Modano*,C,modanmi01,1,458,26.0,63.4,27.6,39.0,66.6,18.4,37.8,8.02,17.0,6.8,3.8,4.4,24.0,13.8,1.2,225.2,12.3
Sandy Moger,C,mogersa01,0,460,27.0,47.2,8.2,7.6,15.8,-5.4,42.4,0.96,6.2,2.0,0.0,2.0,6.2,1.4,0.0,61.2,12.5
Alexander Mogilny,RW,mogilal01,1,461,27.0,61.8,27.4,36.0,63.4,3.4,32.8,6.88,17.6,7.4,2.4,2.8,21.0,13.2,1.8,168.4,15.48
Aleksey Morozov,RW,morozal01,0,462,20.5,71.5,11.0,11.5,22.5,0.5,11.0,1.7999999999999998,10.0,1.0,0.0,1.5,11.5,0.0,0.0,77.5,14.15
Sergio Momesso,LW,momesse01,0,463,30.0,53.666666666666664,7.333333333333333,10.0,17.333333333333332,-7.0,85.0,0.6,3.3333333333333335,4.0,0.0,0.6666666666666666,8.666666666666666,1.3333333333333333,0.0,83.66666666666667,7.733333333333333
Brendan Morrison,C,morribr01,0,464,22.5,43.5,9.0,18.5,27.5,-0.5,9.0,2.6999999999999997,6.5,2.5,0.0,1.5,10.0,8.0,0.5,65.0,19.0
Joe Mullen*,RW,mullejo01,0,467,38.0,45.333333333333336,10.333333333333334,14.333333333333334,24.666666666666668,4.333333333333333,3.3333333333333335,1.9333333333333333,6.333333333333333,3.3333333333333335,0.6666666666666666,1.6666666666666667,11.0,3.0,0.3333333333333333,67.0,14.966666666666667
Kirk Muller,LW,mulleki01,0,468,30.0,64.8,11.4,17.2,28.6,-16.2,59.2,1.64,6.6,4.4,0.4,2.2,13.6,3.2,0.4,119.0,9.36
Rem Murray,LW,murrare01,1,469,25.0,73.66666666666667,13.666666666666666,15.666666666666666,29.333333333333332,1.3333333333333333,25.0,2.466666666666667,10.333333333333334,2.3333333333333335,1.0,2.0,11.333333333333334,3.6666666666666665,0.6666666666666666,86.66666666666667,15.433333333333335
Joe Murphy,RW,murphjo01,1,471,29.0,59.6,19.8,21.6,41.4,4.4,70.6,4.459999999999999,13.6,6.0,0.2,2.0,14.6,6.6,0.4,148.0,13.62
Chris Murray,RW,murrach01,0,473,22.0,42.0,2.8,3.4,6.2,-0.2,97.6,-0.08000000000000002,2.8,0.0,0.0,0.6,3.4,0.0,0.0,32.2,8.525
Glen Murray,RW,murragl01,1,474,24.0,64.6,16.0,15.4,31.4,-7.2,45.0,2.52,12.2,2.6,1.2,3.0,12.8,2.6,0.0,136.6,11.3
Barrie Moore,LW,mooreba01,0,475,20.5,19.0,1.0,3.0,4.0,0.5,9.0,-0.05,0.5,0.5,0.0,0.0,3.0,0.0,0.0,23.0,2.35
Troy Murray,C,murratr01,0,476,32.5,54.5,5.5,13.0,18.5,6.5,30.5,0.85,5.5,0.0,0.0,1.0,11.5,0.5,1.0,40.5,14.149999999999999
Ian Moran,RW,morania01,0,476,24.5,46.5,2.5,4.25,6.75,-2.75,31.25,0.225,2.25,0.0,0.25,0.25,3.75,0.5,0.0,48.0,4.875
Ethan Moreau,LW,moreaet01,0,478,21.5,56.0,8.5,9.25,17.75,2.75,73.0,1.35,8.0,0.5,0.0,0.75,8.75,0.5,0.0,74.5,8.475
Brantt Myhres,RW,myhrebr01,0,479,22.25,28.75,1.5,0.25,1.75,-1.0,125.5,-0.275,1.5,0.0,0.0,0.5,0.25,0.0,0.0,6.0,29.133333333333336
Dmitri Nabokov,C,nabokdm01,0,479,21.5,14.5,3.5,3.0,6.5,1.5,6.0,0.75,2.0,1.5,0.0,1.0,2.0,1.0,0.0,19.0,10.3
Markus Näslund,RW,nasluma02,1,481,23.0,64.8,19.0,21.0,40.0,-0.6,40.8,3.7600000000000002,13.4,5.0,0.6,2.4,15.6,5.2,0.2,117.6,15.8
Mats Näslund,LW,nasluma01,0,482,35.0,34.0,8.0,14.0,22.0,-4.0,4.0,1.9,6.0,2.0,0.0,1.0,5.0,9.0,0.0,48.0,16.7
Andrei Nazarov,LW,nazaran01,0,483,22.0,48.8,6.2,7.6,13.8,-7.4,124.2,0.5,5.6,0.6,0.0,0.8,6.0,1.6,0.0,62.2,10.540000000000001
Petr Nedved,C,nedvepe01,1,485,24.75,64.0,27.25,32.75,60.0,7.0,52.5,6.225,18.5,7.5,1.25,3.75,23.25,9.0,0.5,167.25,15.4
Jeff Nielsen,RW,nielsje01,0,487,26.0,38.0,3.0,3.0,6.0,-4.666666666666667,17.333333333333332,0.06666666666666667,3.0,0.0,0.0,0.6666666666666666,3.0,0.0,0.0,43.666666666666664,5.466666666666666
Cam Neely*,RW,neelyca01,1,487,29.5,45.5,26.5,17.0,43.5,5.0,51.5,5.3,15.0,11.5,0.0,4.0,11.5,5.5,0.0,184.5,14.399999999999999
Mark Mowers,RW,mowerma01,0,488,24.0,30.0,0.0,6.0,6.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0
Jeff Nelson,C,nelsoje01,0,488,23.666666666666668,17.333333333333332,1.0,2.6666666666666665,3.6666666666666665,0.0,6.666666666666667,0.0,1.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,11.0,16.666666666666668
Sergei Nemchinov,C,nemchse01,0,489,33.0,69.0,10.8,12.8,23.6,0.4,24.4,1.5399999999999998,9.6,1.0,0.2,1.8,12.2,0.6,0.0,90.0,11.959999999999999
Bill Muckalt,RW,muckabi01,1,489,24.0,73.0,16.0,20.0,36.0,-9.0,98.0,3.4,10.0,4.0,2.0,1.0,13.0,7.0,0.0,119.0,13.4
Bernie Nicholls,C,nichobe01,1,490,35.0,48.4,11.8,25.4,37.2,-2.8,37.0,3.22,6.8,4.4,0.6,1.4,14.0,10.6,0.8,88.6,10.9
Rob Niedermayer,C,niedero01,1,492,22.0,61.0,14.0,21.0,35.0,-6.0,57.6,2.7399999999999998,8.6,5.2,0.2,2.6,14.4,6.4,0.2,111.0,11.84
Joe Nieuwendyk*,C,nieuwjo01,1,494,30.0,60.8,26.4,25.0,51.4,3.2,34.0,6.14,18.2,8.2,0.0,5.6,14.0,11.0,0.0,158.6,16.32
Andrei Nikolishin,LW,nikolan01,0,495,23.0,56.4,9.0,20.6,29.6,1.8,23.6,2.36,7.0,1.4,0.6,1.0,14.4,5.8,0.4,79.8,12.34
Kai Nurminen,RW,nurmika01,0,496,27.0,67.0,16.0,11.0,27.0,-3.0,22.0,2.5,12.0,4.0,0.0,1.0,7.0,4.0,0.0,112.0,14.3
Owen Nolan,RW,nolanow01,1,497,24.0,70.4,25.4,28.0,53.4,-3.4,124.0,5.5600000000000005,14.6,9.6,1.2,3.4,17.8,9.0,1.2,193.6,13.62
Brian Noonan,RW,noonabr01,0,498,31.0,57.6,9.8,14.4,24.2,-5.2,41.2,1.52,6.6,2.8,0.4,2.0,11.2,2.6,0.6,82.8,9.620000000000001
David Nemirovsky,RW,nemirda01,0,502,20.5,22.75,4.0,5.5,9.5,-0.5,10.5,0.75,3.25,0.75,0.0,0.25,4.0,1.5,0.0,30.75,6.925
Michael Nylander,C,nylanmi01,0,503,24.0,44.25,8.5,18.0,26.5,0.5,13.5,2.275,7.25,1.25,0.0,2.0,11.75,6.25,0.0,78.75,8.4
Adam Oates*,C,oatesad01,1,505,34.0,67.8,17.8,53.6,71.4,1.0,19.6,6.82,12.6,4.0,1.2,2.4,31.0,20.0,2.6,130.4,13.719999999999999
Jeff Odgers,RW,odgerje01,0,507,27.0,69.8,6.0,5.2,11.2,-5.0,195.6,-0.12000000000000002,5.6,0.4,0.0,0.6,5.0,0.2,0.0,60.2,9.36
Gino Odjick,LW,odjicgi01,0,508,26.0,43.8,3.8,4.4,8.2,-5.6,201.2,-0.22000000000000003,3.4,0.4,0.0,0.6,4.0,0.4,0.0,51.8,8.5
Krzysztof Oliwa,LW,oliwakr01,0,508,24.0,46.0,2.3333333333333335,3.3333333333333335,5.666666666666667,2.0,180.0,0.03333333333333336,2.3333333333333335,0.0,0.0,1.0,3.3333333333333335,0.0,0.0,37.333333333333336,6.15
Roman Oksiuta,RW,oksiuro01,0,509,25.0,47.666666666666664,15.0,13.0,28.0,-8.0,32.0,2.2,8.666666666666666,6.333333333333333,0.0,0.6666666666666666,11.0,2.0,0.0,81.33333333333333,17.833333333333332
Ed Olczyk,C,olczyed01,1,511,30.0,56.0,15.4,17.4,32.8,-5.4,38.4,2.9400000000000004,8.8,6.0,0.6,1.8,12.4,4.6,0.4,121.8,11.72
David Oliver,RW,oliveda01,0,512,24.75,43.0,10.25,10.25,20.5,-9.25,16.5,1.4,4.25,6.0,0.0,0.0,6.75,3.5,0.0,65.75,13.825
Jay Pandolfo,LW,pandoja01,0,513,23.0,46.333333333333336,7.0,8.0,15.0,-0.6666666666666666,6.666666666666667,1.0,6.333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,7.666666666666667,0.3333333333333333,0.0,61.333333333333336,9.366666666666667
Mark Osborne,LW,osborma01,0,513,33.0,37.0,1.0,3.0,4.0,-2.0,19.0,-0.5,1.0,0.0,0.0,0.0,2.0,0.0,1.0,32.0,3.1
Joel Otto,C,ottojo01,0,514,34.5,65.0,9.0,16.25,25.25,7.25,105.5,1.55,6.5,1.5,1.0,1.25,12.75,2.0,1.5,73.75,12.174999999999999
Ziggy Pálffy,RW,palffzi01,1,517,24.0,65.2,33.6,32.6,66.2,-0.2,34.6,8.1,22.6,9.2,1.8,3.8,18.2,13.4,1.0,213.8,15.14
Jeff O'Neill,C,oneilje01,1,517,20.5,71.5,14.25,17.5,31.75,-8.0,53.25,2.45,10.25,3.5,0.5,2.25,13.0,4.25,0.25,100.25,14.024999999999999
Richard Park,C,parkri01,0,519,20.0,18.2,1.0,2.0,3.0,-0.2,11.2,-0.2,0.8,0.0,0.2,0.2,1.8,0.0,0.2,19.0,3.3
Pat Peake,RW,peakepa01,0,521,22.5,21.25,4.25,5.75,10.0,0.5,16.5,0.7499999999999999,2.25,2.0,0.0,0.75,3.75,2.0,0.0,42.0,4.3999999999999995
Rob Pearson,RW,pearsro01,0,522,24.0,25.666666666666668,2.3333333333333335,4.0,6.333333333333333,-2.3333333333333335,62.333333333333336,0.09999999999999999,2.0,0.3333333333333333,0.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.0,33.0,6.3
Scott Pearson,LW,pearssc01,0,523,26.0,23.333333333333332,2.3333333333333335,1.6666666666666667,4.0,-6.0,47.666666666666664,-0.19999999999999998,2.3333333333333335,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.0,22.0,11.45
Michael Peca,C,pecami01,1,524,22.0,64.6,16.4,21.2,37.6,7.6,63.0,3.72,8.2,5.4,2.8,3.0,14.2,5.2,1.8,124.6,12.98
Mike Peluso,LW,pelusmi01,0,526,30.5,47.5,1.75,5.5,7.25,0.75,163.0,-0.35,1.75,0.0,0.0,0.25,5.5,0.0,0.0,28.25,5.025
Yanic Perreault,C,perreya01,1,528,25.0,60.0,16.6,17.6,34.2,1.0,26.0,3.46,11.6,3.2,1.8,2.8,12.8,4.0,0.8,132.6,11.18
Brent Peterson,LW,peterbr02,0,529,25.0,18.666666666666668,3.0,0.3333333333333333,3.3333333333333335,-2.6666666666666665,2.0,0.19999999999999998,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,14.0,21.333333333333332
Oleg Petrov,RW,petrool01,0,530,23.5,24.0,3.0,5.0,8.0,-8.0,13.5,0.1,3.0,0.0,0.0,1.0,4.0,1.0,0.0,35.0,8.4
Robert Petrovicky,C,petroro01,0,531,22.75,19.75,2.75,4.25,7.0,-1.25,4.0,0.475,2.5,0.25,0.0,0.5,3.75,0.5,0.0,22.5,13.924999999999999
Michel Picard,LW,picarmi01,0,532,27.0,25.5,4.75,8.25,13.0,1.5,17.25,1.2,4.5,0.25,0.0,0.75,6.5,1.75,0.0,35.5,11.475
Ed Patterson,RW,patteed01,0,533,23.5,20.5,0.0,1.0,1.0,-2.5,23.0,-0.7,0.0,0.0,0.0,0.0,0.5,0.0,0.5,9.5,0.0
Michal Pivonka,C,pivonmi01,1,535,31.0,48.4,8.2,23.2,31.4,1.0,28.0,2.52,4.6,2.8,0.8,1.8,15.4,6.6,1.2,79.8,11.0
