Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Jarkko Ruutu,LW,ruutuja01,0,671,35.0,73.0,3.0,9.0,12.0,-2.0,97.0,0.3,3.0,0.0,0.0,1.0,8.0,0.0,1.0,66.0,4.5
Tuomo Ruutu,RW,ruututu01,1,672,29.0,64.8,11.2,16.2,27.4,-5.8,36.8,2.54,8.6,2.6,0.0,1.0,14.0,2.2,0.0,102.6,10.940000000000001
Bobby Ryan,RW,ryanbo01,1,673,25.0,71.6,23.4,28.6,52.0,6.2,40.0,6.42,18.8,4.0,0.6,3.2,22.6,6.0,0.0,197.2,11.78
Michael Ryder,RW,rydermi01,1,674,32.0,67.2,18.6,19.6,38.2,2.2,27.2,4.6,13.0,5.4,0.2,3.8,14.8,4.8,0.0,146.4,12.16
Jerome Samson,RW,samsoje01,0,679,23.5,19.5,1.0,2.5,3.5,-1.5,4.0,0.15000000000000002,0.5,0.5,0.0,0.0,2.0,0.5,0.0,29.5,3.25
Bryan Rust,RW,rustbr01,0,680,22.0,14.0,1.0,1.0,2.0,-3.0,4.0,-0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,2.9
Sergei Samsonov,LW,samsose01,1,680,32.0,78.0,13.0,27.0,40.0,-2.0,14.0,3.7,9.0,4.0,0.0,1.0,18.0,9.0,0.0,123.0,10.6
Mikael Samuelsson,RW,samuemi01,0,681,35.5,39.75,8.25,13.0,21.25,0.5,15.5,2.225,5.25,3.0,0.0,0.75,7.5,5.5,0.0,98.25,5.325
Mike Santorelli,C,santomi01,0,682,27.0,60.8,10.6,12.8,23.4,-6.0,12.0,2.1,8.8,1.4,0.4,1.4,10.2,2.0,0.6,116.2,8.620000000000001
Ryan Russell,C,russery01,0,684,24.0,41.0,2.0,0.0,2.0,-7.0,2.0,-0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.1
James Sheppard,C,sheppja01,0,685,25.0,56.666666666666664,4.0,10.0,14.0,-3.3333333333333335,28.0,0.6999999999999998,4.0,0.0,0.0,0.6666666666666666,9.333333333333334,0.6666666666666666,0.0,67.66666666666667,5.3999999999999995
Drew Shore,C,shoredr01,0,686,23.0,26.0,3.0,4.666666666666667,7.666666666666667,-5.333333333333333,7.333333333333333,0.4000000000000001,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0,0.6666666666666666,0.0,44.0,10.833333333333334
Marc Savard,C,savarma01,0,686,33.0,25.0,2.0,8.0,10.0,-7.0,29.0,0.2,2.0,0.0,0.0,1.0,4.0,4.0,0.0,50.0,4.0
Jakob Silfverberg,RW,silfvja01,1,687,23.0,60.333333333333336,11.0,16.0,27.0,8.666666666666666,16.0,2.966666666666667,8.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,14.333333333333334,1.0,0.6666666666666666,147.33333333333334,7.6000000000000005
Brandon Saad,LW,saadbr01,1,688,20.5,52.0,13.0,18.5,31.5,11.0,11.0,3.9000000000000004,11.5,1.25,0.25,2.5,13.75,4.25,0.5,115.75,8.35
Colton Sceviour,C,scevico01,0,691,23.25,24.75,4.25,5.5,9.75,-1.0,4.25,0.9249999999999999,3.75,0.5,0.0,1.0,4.5,1.0,0.0,45.5,9.8
Peter Schaefer,LW,schaepe01,0,692,33.0,16.0,1.0,1.0,2.0,-3.0,2.0,-0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0
Brayden Schenn,C,schenbr01,1,693,21.0,54.6,11.6,15.2,26.8,-4.2,29.2,2.6,8.2,3.4,0.0,3.0,10.0,5.2,0.0,104.2,9.040000000000001
Tim Schaller,C,schalti01,0,695,24.0,18.0,1.0,1.0,2.0,-5.0,2.0,-0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,5.3
Rob Schremp,C,schrero01,1,696,24.0,63.0,13.0,13.0,26.0,-20.0,16.0,1.9,9.0,4.0,0.0,3.0,10.0,3.0,0.0,83.0,15.7
John Scott,LW,scottjo01,0,699,30.0,40.6,0.8,0.6,1.4,-2.8,81.2,-1.1102230246251566e-17,0.8,0.0,0.0,0.0,0.6,0.0,0.0,14.8,4.42
Mark Scheifele,C,scheima01,0,701,19.5,39.0,7.25,13.75,21.0,5.0,9.5,2.25,6.0,1.25,0.0,1.0,10.5,3.25,0.0,70.25,10.45
Daniel Sedin*,LW,sedinda01,1,702,32.0,71.2,23.8,43.0,66.8,12.2,29.2,8.3,15.8,8.0,0.0,5.6,26.6,16.4,0.0,216.6,10.620000000000001
Henrik Sedin*,C,sedinhe01,1,703,32.0,72.8,14.6,54.0,68.6,16.4,36.0,7.56,9.2,5.2,0.2,2.4,35.6,18.4,0.0,107.6,13.86
Carl Soderberg,C,soderca01,1,704,28.0,53.666666666666664,9.666666666666666,21.666666666666668,31.333333333333332,4.0,22.666666666666668,3.3000000000000003,6.333333333333333,3.3333333333333335,0.0,2.0,17.0,4.666666666666667,0.0,99.33333333333333,6.8
Brandon Segal,RW,segalbr01,0,704,28.0,19.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,-0.6666666666666666,15.666666666666666,0.26666666666666666,1.6666666666666667,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.0,16.0,6.25
Tyler Seguin,C,seguity01,1,705,21.0,70.8,26.0,30.4,56.4,13.6,20.4,7.639999999999999,19.2,6.8,0.0,4.4,21.6,8.8,0.0,221.6,11.22
Jaden Schwartz,LW,schwaja01,1,707,20.5,51.75,15.5,18.25,33.75,9.5,11.75,4.5,11.25,3.5,0.75,1.75,14.5,3.25,0.5,107.0,18.95
Teemu Selänne*,RW,selante01,1,708,41.5,66.25,19.5,29.75,49.25,0.75,34.75,5.7,10.75,8.75,0.0,3.25,19.25,10.5,0.0,157.5,11.9
Ryan Spooner,C,spoonry01,0,708,22.0,18.666666666666668,2.6666666666666665,7.0,9.666666666666666,0.6666666666666666,2.6666666666666665,0.9666666666666667,1.6666666666666667,1.0,0.0,0.3333333333333333,4.333333333333333,2.6666666666666665,0.0,39.666666666666664,3.6666666666666665
Alexander Semin,RW,seminal01,1,709,28.0,61.6,18.0,24.6,42.6,7.2,49.4,5.34,14.0,3.6,0.4,1.8,17.2,7.2,0.2,166.4,10.3
Tim Sestito,LW,sestiti01,0,710,28.0,18.2,0.0,1.4,1.4,-1.8,10.6,-0.13999999999999999,0.0,0.0,0.0,0.0,1.4,0.0,0.0,11.0,0.0
Tom Sestito,LW,sestito01,0,711,25.0,26.6,2.0,1.6,3.6,-4.4,81.6,0.13999999999999999,1.6,0.4,0.0,0.2,1.4,0.2,0.0,11.4,13.219999999999999
Devin Setoguchi,RW,setogde01,1,712,26.0,55.2,13.0,13.2,26.2,-5.6,22.2,2.68,9.4,3.6,0.0,2.6,10.4,2.8,0.0,122.2,8.78
Dan Sexton,RW,sextoda01,0,713,23.0,47.0,4.0,9.0,13.0,-6.0,4.0,0.6,3.0,1.0,0.0,0.0,9.0,0.0,0.0,78.0,5.1
Ryan Shannon,RW,shannry01,0,714,27.5,62.0,7.5,12.0,19.5,-4.0,17.0,1.5499999999999998,4.0,3.0,0.5,0.5,9.0,3.0,0.0,82.0,9.0
Jiri Sekac,LW,sekacji01,0,714,22.0,69.0,9.0,14.0,23.0,0.0,22.0,2.0,7.0,2.0,0.0,0.0,13.0,1.0,0.0,85.0,10.6
Patrick Sharp,LW,sharppa01,1,715,31.0,65.2,24.6,31.6,56.2,8.0,32.6,7.06,16.4,7.6,0.6,4.0,21.2,10.2,0.2,236.2,9.819999999999999
Jody Shelley,LW,shelljo01,0,717,35.0,29.666666666666668,0.6666666666666666,1.0,1.6666666666666667,-2.0,63.666666666666664,-0.19999999999999998,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,16.666666666666668,3.25
Jon Sim,LW,simjo01,0,719,33.0,34.0,1.0,3.0,4.0,-10.0,22.0,-0.5,1.0,0.0,0.0,0.0,2.0,1.0,0.0,38.0,2.6
Wayne Simmonds,RW,simmowa01,1,720,24.0,72.8,22.8,21.4,44.2,-3.8,88.6,5.36,13.4,9.4,0.0,4.2,14.6,6.8,0.0,164.2,13.719999999999999
Fredrik Sjostrom,RW,sjostfr01,0,722,27.0,66.0,2.0,3.0,5.0,-5.0,14.0,-0.8,2.0,0.0,0.0,0.0,3.0,0.0,0.0,62.0,3.2
Jack Skille,RW,skillja01,0,723,25.0,41.8,5.0,5.6,10.6,-8.6,18.0,0.54,4.6,0.2,0.2,0.6,5.6,0.0,0.0,83.4,7.7
Jeff Skinner,LW,skinnje01,1,724,20.0,67.2,23.0,20.2,43.2,-12.8,33.6,5.119999999999999,17.0,6.0,0.0,3.0,12.8,7.4,0.0,218.6,10.36
Andrew Shaw,C,shawan01,1,725,21.5,61.0,14.0,11.75,25.75,2.25,57.75,2.825,11.0,3.0,0.0,2.0,9.5,2.25,0.0,108.25,13.5
Zach Sill,C,sillza01,0,725,25.5,41.5,0.5,1.5,2.0,-4.5,48.0,-0.5,0.5,0.0,0.0,0.0,1.5,0.0,0.0,28.5,1.15
Riley Sheahan,C,sheahri01,0,726,21.5,30.75,5.5,9.5,15.0,1.25,6.5,1.6,3.75,1.75,0.0,0.25,7.25,2.25,0.0,46.5,6.475
Jim Slater,C,slateji01,0,726,30.0,49.8,5.0,5.0,10.0,-3.4,29.2,0.5199999999999999,4.8,0.0,0.2,0.6,4.8,0.0,0.2,53.6,7.780000000000001
Colton Sissons,C,sissoco01,0,728,20.0,17.0,1.0,3.0,4.0,0.0,4.0,0.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,7.7
Mark Stone,RW,stonema01,0,728,21.0,34.333333333333336,10.0,14.0,24.0,8.333333333333334,6.666666666666667,3.1999999999999997,7.666666666666667,2.0,0.3333333333333333,2.0,11.333333333333334,2.6666666666666665,0.0,65.33333333333333,9.233333333333334
Nick Shore,C,shoreni01,0,729,22.0,34.0,1.0,6.0,7.0,0.0,10.0,0.3,1.0,0.0,0.0,0.0,5.0,1.0,0.0,33.0,3.0
Ben Smith,RW,smithbe01,0,730,24.0,35.0,5.0,3.8,8.8,0.4,0.8,0.74,4.8,0.2,0.0,0.6,3.6,0.2,0.0,41.4,30.2
Zack Smith,C,smithza01,0,732,24.0,60.6,7.4,7.6,15.0,-6.6,80.6,0.6599999999999999,6.6,0.2,0.6,1.4,6.6,0.6,0.4,99.6,6.7
Jerred Smithson,C,smithje01,0,733,32.5,53.5,2.25,4.0,6.25,-5.0,22.25,-0.4,2.25,0.0,0.0,0.0,3.75,0.0,0.25,35.25,4.95
Ryan Smyth,LW,smythry01,1,734,35.5,70.75,13.5,18.75,32.25,-7.25,50.25,2.825,8.75,4.5,0.25,1.75,15.75,3.0,0.0,146.75,8.075
Craig Smith,C,smithcr01,1,735,23.5,69.25,16.25,19.75,36.0,1.75,29.0,4.125,11.0,5.25,0.0,2.25,15.25,4.5,0.0,180.5,8.299999999999999
Vladimir Sobotka,C,sobotvl01,0,735,24.5,61.75,7.25,18.0,25.25,4.5,54.5,2.225,6.0,0.75,0.5,1.0,14.25,3.5,0.25,90.75,8.5
Reilly Smith,RW,smithre01,0,737,21.5,50.75,9.0,16.0,25.0,8.0,11.0,2.85,7.25,1.75,0.0,0.75,11.5,4.5,0.0,81.25,7.9
Nick Spaling,C,spalini01,0,738,24.0,70.2,9.8,11.8,21.6,-5.4,19.2,1.44,8.4,1.2,0.2,1.6,10.6,0.8,0.4,82.8,12.22
Trevor Smith,C,smithtr01,0,738,27.5,24.75,2.0,2.75,4.75,-2.5,5.0,0.17500000000000002,2.0,0.0,0.0,0.5,2.25,0.25,0.25,21.75,10.933333333333332
Jason Spezza,C,spezzja01,1,739,29.0,60.8,19.4,35.4,54.8,-5.2,28.0,6.04,13.2,6.2,0.0,2.0,23.2,12.0,0.2,171.8,12.24
Devante Smith-Pelly,RW,smithde06,0,740,20.5,37.25,3.75,7.0,10.75,-1.75,10.5,0.7,3.0,0.25,0.5,0.5,6.25,0.5,0.25,49.5,6.2749999999999995
Martin St. Louis*,RW,stlouma01,1,741,37.0,72.4,24.8,46.0,70.8,4.4,14.4,8.1,19.6,5.0,0.2,3.6,28.6,17.2,0.2,179.8,14.040000000000001
Eric Staal,C,staaler01,1,742,28.0,73.4,23.8,39.0,62.8,-10.2,57.8,6.9,16.0,6.0,1.8,3.8,26.2,12.0,0.8,236.8,10.120000000000001
Jordan Staal,C,staaljo01,1,743,24.0,56.0,13.4,21.6,35.0,-0.8,27.6,3.6,10.2,2.4,0.8,1.6,14.8,5.2,1.6,122.2,10.66
Drew Stafford,RW,staffdr01,1,745,27.0,66.8,18.2,21.2,39.4,-5.8,37.4,4.32,13.8,4.0,0.4,2.0,16.0,5.0,0.2,171.6,10.379999999999999
Matt Stajan,C,stajama01,0,748,29.0,60.4,8.0,16.4,24.4,-0.2,31.4,2.1,7.6,0.0,0.4,0.8,14.8,0.8,0.8,63.6,12.88
Viktor Stalberg,LW,stalbvi01,0,749,27.0,59.6,10.6,13.0,23.6,2.0,30.4,2.5,10.6,0.0,0.0,2.4,12.4,0.6,0.0,120.8,8.3
Steven Stamkos,C,stamkst01,1,750,22.0,66.2,40.4,31.0,71.4,3.4,47.8,10.059999999999999,28.0,12.2,0.2,6.6,19.8,11.2,0.0,224.8,18.2
Tim Stapleton,C,staplti01,0,751,28.5,54.0,8.0,9.0,17.0,-6.0,11.0,1.5,5.5,2.5,0.0,2.0,5.5,3.5,0.0,59.0,13.15
Paul Stastny,C,stastpa01,1,752,27.0,67.6,18.6,29.4,48.0,-1.6,33.2,5.12,13.6,4.8,0.2,3.4,18.4,10.8,0.2,150.2,12.3
Vladimir Tarasenko,RW,tarasvl01,1,753,22.0,59.666666666666664,22.0,23.0,45.0,16.0,19.0,6.633333333333333,16.666666666666668,5.333333333333333,0.0,3.3333333333333335,18.333333333333332,4.666666666666667,0.0,158.33333333333334,13.366666666666667
Brad Staubitz,RW,staubbr01,0,753,27.0,49.333333333333336,2.0,2.0,4.0,-3.3333333333333335,111.66666666666667,0.03333333333333335,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,20.333333333333332,12.5
David Steckel,C,steckda01,0,754,29.5,47.75,3.75,4.25,8.0,-5.0,10.0,0.09999999999999998,2.75,0.25,0.75,0.25,4.25,0.0,0.0,47.25,5.5
Alex Steen,LW,steenal01,1,755,28.0,59.4,20.0,26.4,46.4,10.2,29.4,5.96,15.0,4.4,0.6,5.0,17.4,8.6,0.4,183.0,10.6
Lee Stempniak,RW,stemple01,1,756,29.0,66.8,13.8,18.2,32.0,-0.8,19.8,3.28,11.8,1.6,0.4,1.6,14.0,2.8,1.4,147.0,9.6
Derek Stepan,C,stepade01,1,757,22.0,72.4,17.8,32.6,50.4,17.0,18.8,6.24,13.4,3.8,0.6,3.6,21.8,9.0,1.8,159.4,11.66
Anthony Stewart,C,stewaan01,1,759,26.5,78.5,11.5,18.0,29.5,-6.0,42.5,2.75,9.0,2.5,0.0,1.5,14.5,3.5,0.0,102.5,12.0
Chris Terry,LW,terrych01,0,759,24.0,23.333333333333332,4.0,3.6666666666666665,7.666666666666667,-2.6666666666666665,4.666666666666667,0.8333333333333334,3.0,1.0,0.0,0.3333333333333333,2.6666666666666665,1.0,0.0,28.333333333333332,38.5
Chris Stewart,RW,stewach02,1,760,25.0,66.6,18.0,18.2,36.2,-6.2,81.6,4.14,12.4,5.6,0.0,2.4,14.2,4.0,0.0,138.0,13.5
Cory Stillman,LW,stillco01,1,761,37.0,65.0,12.0,27.0,39.0,5.0,24.0,4.0,9.0,3.0,0.0,2.0,18.0,9.0,0.0,116.0,10.3
Ryan Stoa,C,stoary01,0,762,24.5,14.0,1.0,1.0,2.0,-2.5,10.0,-0.15000000000000002,1.0,0.0,0.0,0.5,0.0,1.0,0.0,23.5,2.2
Jarret Stoll,C,stollja01,1,763,30.0,71.8,9.4,15.8,25.2,1.8,47.2,2.12,7.0,2.0,0.4,2.0,10.0,4.6,1.2,117.0,7.859999999999999
Zack Stortini,RW,stortza01,0,765,25.5,16.5,0.0,2.0,2.0,-1.0,41.5,-0.05,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.5,0.0
Tyler Toffoli,C,toffoty01,1,770,21.0,49.333333333333336,12.333333333333334,15.333333333333334,27.666666666666668,16.333333333333332,16.333333333333332,4.133333333333334,9.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,13.0,2.0,0.3333333333333333,114.66666666666667,10.4
Marco Sturm,LW,sturmma01,0,773,32.5,41.5,4.0,6.5,10.5,-3.5,24.0,0.6000000000000001,3.5,0.5,0.0,1.0,5.0,1.0,0.5,61.0,6.7
Steve Sullivan,C,sullist01,1,775,37.0,55.0,11.333333333333334,17.666666666666668,29.0,-3.6666666666666665,24.0,2.8333333333333335,7.333333333333333,4.0,0.0,1.0,9.666666666666666,8.0,0.0,93.33333333333333,12.1
Ryan Strome,C,stromry01,1,777,20.5,59.0,12.0,22.0,34.0,11.0,27.5,4.05,9.0,2.5,0.5,1.5,17.0,5.0,0.0,134.0,8.7
Brian Sutherby,C,suthebr01,0,779,28.0,51.0,2.0,2.0,4.0,-10.0,58.0,-0.4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,6.3
Brandon Sutter,C,suttebr03,1,780,23.0,74.6,15.2,12.6,27.8,2.0,15.2,2.78,11.0,2.2,2.0,2.6,10.6,1.8,0.2,144.4,10.74
Marek Svatos,RW,svatoma01,0,783,28.0,28.0,4.0,4.0,8.0,0.0,10.0,0.8,4.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0,8.0
Maxime Talbot,C,talboma01,0,787,28.0,72.0,9.0,13.0,22.0,1.6,44.4,1.56,7.6,0.2,1.2,1.2,12.2,0.4,0.4,98.8,9.440000000000001
Jordan Szwarz,RW,szwarjo01,0,788,22.5,17.5,2.0,0.0,2.0,-4.0,10.5,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,16.5,12.25
Jeff Tambellini,LW,tambeje01,0,789,26.0,62.0,9.0,8.0,17.0,10.0,18.0,1.9,8.0,1.0,0.0,0.0,5.0,3.0,0.0,114.0,7.9
Petr Sykora,RW,sykorpe01,1,791,35.0,82.0,21.0,23.0,44.0,4.0,40.0,5.6,17.0,4.0,0.0,6.0,21.0,2.0,0.0,170.0,12.4
Eric Tangradi,LW,tangrer01,0,791,23.0,28.4,1.0,2.0,3.0,-3.8,17.2,-0.2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,28.6,2.7
Alex Tanguay,LW,tangual01,1,792,33.0,55.8,14.4,27.8,42.2,0.0,23.6,4.5200000000000005,12.0,1.6,0.8,2.4,17.2,10.4,0.2,75.2,19.34
Tomas Tatar,C,tatarto01,1,794,22.25,45.5,13.25,12.5,25.75,5.0,15.5,3.525,10.25,3.0,0.0,2.5,9.0,3.5,0.0,101.75,13.725
John Tavares,C,tavarjo01,1,795,22.0,70.0,30.0,39.4,69.4,-5.0,36.6,8.5,20.8,9.2,0.0,5.8,24.2,15.0,0.2,231.4,13.3
Mattias Tedenby,RW,tedenma01,0,796,21.5,30.0,2.5,5.0,7.5,-5.0,10.5,0.47500000000000003,2.0,0.5,0.0,0.5,4.25,0.75,0.0,36.0,5.625
Bill Thomas,RW,thomabi01,0,797,27.5,15.5,2.5,1.5,4.0,0.5,3.0,0.5,2.5,0.0,0.0,1.0,1.5,0.0,0.0,21.0,11.6
Nate Thompson,C,thompna01,0,798,28.0,70.6,8.0,9.8,17.8,-5.6,26.6,0.76,7.2,0.0,0.8,1.4,9.6,0.2,0.0,91.6,9.02
Teuvo Teravainen,LW,teravte01,0,799,19.5,18.5,2.0,2.5,4.5,2.0,1.0,0.4,2.0,0.0,0.0,0.5,2.0,0.5,0.0,35.0,3.05
Chris Thorburn,RW,thorbch01,0,799,29.0,66.4,4.8,7.0,11.8,-4.0,74.2,0.5,4.4,0.4,0.0,0.6,6.8,0.2,0.0,57.8,9.440000000000001
Joe Thornton,C,thornjo01,1,800,33.0,74.0,14.6,51.0,65.6,8.6,33.2,6.88,10.0,4.2,0.4,1.8,31.2,19.4,0.4,128.6,11.0
Shawn Thornton,LW,thornsh01,0,801,35.0,63.0,4.8,5.8,10.6,-1.6,92.0,0.54,4.6,0.0,0.2,0.6,5.8,0.0,0.0,93.2,4.76
Jiri Tlusty,LW,tlustji01,1,805,24.0,64.8,15.2,14.2,29.4,0.2,20.0,3.5200000000000005,12.4,2.4,0.4,1.8,11.4,2.6,0.2,112.0,13.419999999999998
Chris Tierney,C,tiernch01,0,806,20.0,43.0,6.0,15.0,21.0,3.0,6.0,2.3,5.0,1.0,0.0,1.0,12.0,3.0,0.0,48.0,12.5
Jonathan Toews,C,toewsjo01,1,806,24.0,68.6,28.0,35.0,63.0,25.2,30.2,8.68,20.6,5.6,1.8,5.8,24.2,9.4,1.4,189.2,14.919999999999998
Jordin Tootoo,RW,tootojo01,0,807,29.0,50.4,5.4,9.0,14.4,0.2,61.6,1.28,5.0,0.4,0.0,0.8,8.6,0.4,0.0,70.4,6.76
Raffi Torres,LW,torrera01,0,808,30.5,50.75,9.75,9.75,19.5,2.5,46.25,2.25,8.5,1.25,0.0,1.25,9.5,0.25,0.0,70.75,18.099999999999998
Kyle Turris,C,turriky01,1,809,23.0,66.4,17.0,24.0,41.0,8.6,29.2,4.8,13.6,2.8,0.6,3.2,17.6,6.2,0.2,161.2,10.3
Dana Tyrell,C,tyrelda01,0,810,23.0,27.0,1.4,3.4,4.8,-2.8,5.2,0.019999999999999997,1.4,0.0,0.0,0.2,3.4,0.0,0.0,24.0,2.7
R.J. Umberger,LW,umberrj01,1,812,30.0,69.6,16.0,16.8,32.8,-3.2,25.2,3.22,10.2,5.0,0.8,1.8,13.0,3.4,0.4,149.6,10.459999999999999
Vincent Trocheck,C,trochvi01,0,813,20.5,35.0,6.0,9.0,15.0,-1.0,15.0,1.45,4.5,1.0,0.5,0.0,9.0,0.0,0.0,63.5,10.55
Scottie Upshall,LW,upshasc01,0,813,29.0,54.8,10.2,9.0,19.2,-5.0,41.4,1.72,9.0,1.0,0.2,1.8,7.6,1.4,0.0,110.4,8.120000000000001
Corey Tropp,RW,troppco01,0,814,23.666666666666668,49.333333333333336,2.0,7.0,9.0,-3.6666666666666665,44.333333333333336,0.26666666666666666,2.0,0.0,0.0,0.3333333333333333,7.0,0.0,0.0,29.666666666666668,6.533333333333334
James van Riemsdyk,LW,vanrija01,1,816,23.0,65.6,21.4,21.2,42.6,-7.0,35.6,4.82,15.2,5.6,0.6,3.0,16.6,4.2,0.4,192.2,11.16
Chris VandeVelde,C,vandech01,0,818,25.0,23.6,2.0,1.8,3.8,-3.2,10.4,0.020000000000000018,2.0,0.0,0.0,0.0,1.6,0.2,0.0,20.4,22.580000000000002
David Ullstrom,LW,ullstda01,0,819,22.5,24.5,3.0,3.5,6.5,-2.0,6.0,0.6000000000000001,2.5,0.5,0.0,1.0,3.5,0.0,0.0,34.0,8.55
Thomas Vanek,LW,vanekth01,1,819,29.0,70.8,25.2,33.8,59.0,-0.8,35.8,7.26,16.4,8.6,0.2,3.6,22.2,11.6,0.0,196.0,13.219999999999999
Alexander Vasyunov,LW,vasyual01,0,820,22.0,18.0,1.0,4.0,5.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,5.6
Antoine Vermette,C,vermean01,1,821,30.0,75.2,16.0,21.6,37.6,-8.2,41.6,3.2399999999999998,10.4,4.6,1.0,3.0,16.2,5.2,0.2,138.4,11.8
Kris Versteeg,LW,verstkr01,1,823,26.0,60.6,14.4,20.4,34.8,-0.4,36.2,3.7,10.6,3.4,0.4,1.4,14.6,5.8,0.0,134.4,10.48
Tomas Vincour,C,vincoto01,0,824,21.75,23.75,1.75,2.5,4.25,-2.25,3.0,0.175,1.75,0.0,0.0,0.25,2.5,0.0,0.0,26.25,6.675
Joe Vitale,C,vitaljo01,0,826,27.0,46.6,2.2,6.6,8.8,-5.0,30.2,0.16,2.2,0.0,0.0,0.6,6.0,0.4,0.2,41.2,5.8
Nail Yakupov,RW,yakupna01,1,827,20.0,64.0,14.0,15.333333333333334,29.333333333333332,-24.0,26.0,2.3333333333333335,9.0,5.0,0.0,1.3333333333333333,11.666666666666666,3.6666666666666665,0.0,131.33333333333334,12.433333333333332
Stephane Veilleux,LW,veillst01,0,828,31.666666666666668,22.666666666666668,1.3333333333333333,1.0,2.3333333333333335,-1.3333333333333333,15.333333333333334,0.03333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,17.0,7.533333333333334
Phil Varone,C,varonph01,0,829,23.5,18.5,2.0,1.5,3.5,-8.5,7.0,-0.09999999999999999,2.0,0.0,0.0,0.0,1.5,0.0,0.0,21.5,8.7
Aaron Volpatti,LW,volpaaa01,0,829,27.0,22.8,1.0,0.4,1.4,-1.6,27.4,-0.1,1.0,0.0,0.0,0.0,0.4,0.0,0.0,12.6,7.7
Jakub Voracek,RW,voracja01,1,830,23.0,74.0,19.8,37.0,56.8,2.6,38.6,6.38,14.0,5.8,0.0,2.4,24.4,12.6,0.0,191.6,10.82
Radim Vrbata,RW,vrbatra01,1,832,31.0,69.8,23.4,27.0,50.4,7.0,20.0,6.340000000000001,14.4,8.6,0.4,4.8,17.6,9.4,0.0,221.6,10.7
Tim Wallace,RW,wallati01,0,834,27.0,28.0,1.3333333333333333,2.3333333333333335,3.6666666666666665,-5.0,12.666666666666666,-0.09999999999999999,1.3333333333333333,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0,0.0,15.666666666666666,5.5
Linden Vey,RW,veyli01,0,834,22.5,46.5,5.0,9.5,14.5,-1.5,9.0,1.1,3.0,2.0,0.0,1.0,7.5,1.5,0.5,34.5,8.2
Tom Wandell,C,wandeto01,0,836,25.0,55.0,4.666666666666667,3.6666666666666665,8.333333333333334,-3.3333333333333335,11.333333333333334,0.3,4.666666666666667,0.0,0.0,0.6666666666666666,3.6666666666666665,0.0,0.0,70.33333333333333,6.766666666666667
Joel Ward,RW,wardjo02,1,837,32.0,71.2,13.4,16.6,30.0,4.2,27.2,3.1,9.2,3.6,0.6,2.6,14.2,2.2,0.2,111.8,12.24
Doug Weight,C,weighdo01,0,843,40.0,18.0,2.0,7.0,9.0,-3.0,10.0,0.5,1.0,1.0,0.0,0.0,3.0,4.0,0.0,26.0,7.7
Dale Weise,RW,weiseda01,0,844,24.0,51.6,4.6,7.2,11.8,3.0,47.2,1.1800000000000002,4.4,0.2,0.0,0.8,7.2,0.0,0.0,44.8,8.5
Stephen Weiss,C,weissst01,1,845,29.0,50.2,10.6,17.2,27.8,-4.6,32.4,2.6399999999999997,7.6,2.4,0.6,1.8,10.0,7.0,0.2,84.0,11.059999999999999
Casey Wellman,C,wellmca01,0,847,24.333333333333332,14.0,1.6666666666666667,2.3333333333333335,4.0,-0.6666666666666666,1.3333333333333333,0.3666666666666667,1.6666666666666667,0.0,0.0,0.6666666666666666,2.0,0.3333333333333333,0.0,20.0,8.766666666666667
Kyle Wellwood,C,wellwky01,0,849,28.0,50.333333333333336,9.666666666666666,15.333333333333334,25.0,4.333333333333333,2.0,2.733333333333333,8.333333333333334,1.3333333333333333,0.0,1.0,12.333333333333334,3.0,0.0,60.0,15.199999999999998
Kevin Westgarth,RW,westgke01,0,850,27.5,40.0,1.75,2.25,4.0,-3.0,64.25,0.15,1.75,0.0,0.0,0.25,2.25,0.0,0.0,20.0,8.275
Blake Wheeler,RW,wheelbl01,1,851,26.0,74.0,21.6,34.2,55.8,8.0,53.0,6.58,17.2,3.6,0.8,3.4,26.0,8.0,0.2,197.0,11.219999999999999
