Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Boyd Devereaux,C,deverbo01,1,163,28.5,49.0,7.25,10.25,17.5,-3.0,20.5,1.175,6.0,0.25,1.0,0.5,9.5,0.75,0.0,63.75,11.925
Rob DiMaio,RW,dimairo01,1,164,37.0,61.0,4.0,13.0,17.0,-7.0,30.0,0.6,2.0,2.0,0.0,1.0,11.0,1.0,1.0,72.0,5.6
Niko Dimitrakos,RW,dimitni01,1,165,26.5,34.5,4.5,8.0,12.5,0.0,19.0,1.0,4.0,0.5,0.0,0.5,5.0,2.5,0.5,48.5,4.85
Chris Dingman,LW,dingmch01,1,166,29.0,34.0,0.0,1.0,1.0,-10.0,22.0,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0
Derek Dorsett,RW,dorsede01,1,166,22.5,51.5,4.0,5.5,9.5,2.5,127.5,0.65,4.0,0.0,0.0,0.5,5.0,0.5,0.0,58.0,6.9
Steve Downie,RW,downist01,1,167,21.0,46.666666666666664,10.333333333333334,11.0,21.333333333333332,4.666666666666667,115.33333333333333,2.6,7.666666666666667,2.3333333333333335,0.3333333333333333,1.0,9.666666666666666,1.3333333333333333,0.0,55.666666666666664,18.166666666666668
Shane Doan,RW,doansh01,0,169,31.0,79.8,26.8,38.6,65.4,-2.2,73.6,6.859999999999999,16.0,10.4,0.4,5.4,20.6,16.0,2.0,234.0,11.48
Brandon Dubinsky,C,dubinbr01,0,170,21.5,59.75,11.75,19.5,31.25,2.75,61.75,3.1750000000000003,8.5,2.5,0.75,3.0,15.5,3.75,0.25,129.75,6.975
Tie Domi,RW,domiti01,1,170,36.0,77.0,5.0,11.0,16.0,-10.0,109.0,0.3,4.0,1.0,0.0,0.0,11.0,0.0,0.0,67.0,7.5
Shean Donovan,RW,donovsh01,1,171,33.0,66.6,5.4,7.4,12.8,-2.6,57.0,0.58,5.2,0.0,0.2,0.8,6.8,0.0,0.6,82.6,6.959999999999999
Jim Dowd,C,dowdji01,1,173,38.0,72.33333333333333,4.666666666666667,7.333333333333333,12.0,-5.333333333333333,33.666666666666664,0.3333333333333333,3.6666666666666665,0.0,1.0,0.3333333333333333,6.666666666666667,0.0,0.6666666666666666,50.666666666666664,9.6
Aaron Downey,RW,downeaa01,1,174,32.5,30.75,1.25,2.0,3.25,-1.0,66.5,0.175,1.25,0.0,0.0,0.25,2.0,0.0,0.0,12.0,18.575
Dallas Drake,RW,drakeda01,1,175,37.0,62.333333333333336,3.6666666666666665,11.0,14.666666666666666,-13.0,46.0,-0.033333333333333326,2.3333333333333335,0.3333333333333333,1.0,1.0,8.666666666666666,1.3333333333333333,1.0,69.33333333333333,5.633333333333333
Kris Draper,C,drapekr01,1,176,36.0,77.2,9.4,14.0,23.4,-1.4,50.4,1.28,7.4,0.2,1.8,1.2,13.0,0.4,0.6,119.6,7.859999999999999
Chris Drury,C,drurych01,0,177,31.0,79.6,25.6,30.8,56.4,-6.2,34.0,5.62,13.0,11.4,1.2,4.8,17.2,12.8,0.8,191.6,13.38
Robbie Earl,LW,earlro01,1,177,23.0,20.5,3.0,0.5,3.5,-0.5,3.0,0.4,3.0,0.0,0.0,0.0,0.5,0.0,0.0,19.0,10.35
J.P. Dumont,RW,dumonjp01,0,178,29.0,74.4,20.6,37.0,57.6,5.4,28.0,6.220000000000001,14.6,5.8,0.2,4.4,24.8,12.2,0.0,147.8,14.26
Chris Durno,LW,durnoch01,1,178,28.5,21.5,2.0,2.0,4.0,1.5,23.5,0.4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,7.4
Pascal Dupuis,LW,dupuipa01,1,179,28.0,73.6,13.2,14.4,27.6,-4.2,32.0,2.2199999999999998,11.0,1.2,1.0,2.2,12.2,1.4,0.8,150.4,8.76
Andrew Ebbett,C,ebbetan01,1,180,26.0,37.333333333333336,5.666666666666667,10.0,15.666666666666666,1.0,11.333333333333334,1.4333333333333336,3.0,2.6666666666666665,0.0,0.6666666666666666,7.333333333333333,2.6666666666666665,0.0,58.333333333333336,6.833333333333333
Patrick Dwyer,RW,dwyerpa01,1,180,25.5,35.5,4.0,2.5,6.5,-2.5,3.0,0.25,4.0,0.0,0.0,1.0,2.0,0.0,0.5,44.5,9.95
Radek Dvorak,RW,dvorara01,1,180,30.0,74.0,11.0,19.0,30.0,-3.2,30.4,2.02,8.4,0.8,1.8,1.6,16.6,2.0,0.4,138.4,7.959999999999999
Matt Duchene,C,duchema01,0,181,19.0,81.0,24.0,31.0,55.0,1.0,16.0,5.8,13.0,10.0,1.0,2.0,20.0,11.0,0.0,180.0,13.3
Ben Eager,LW,eagerbe01,1,181,24.0,51.0,5.4,5.0,10.4,-2.4,124.2,0.78,5.4,0.0,0.0,0.4,5.0,0.0,0.0,46.6,10.180000000000001
Matt Ellis,LW,ellisma01,1,182,26.5,46.75,3.25,5.0,8.25,1.25,14.0,0.6,3.0,0.0,0.25,1.0,4.75,0.25,0.0,68.25,4.2
Patrick Eaves,RW,eavespa01,1,183,23.0,61.4,11.4,11.0,22.4,2.6,25.0,2.18,8.4,2.2,0.8,1.6,9.8,1.2,0.0,109.2,10.440000000000001
Nils Ekman,RW,ekmanni01,0,185,29.5,55.5,13.5,22.5,36.0,3.0,39.0,3.5500000000000003,10.0,3.5,0.0,1.0,13.5,9.0,0.0,122.5,10.3
Patrik Elias,LW,eliaspa01,0,186,31.0,64.4,21.4,37.6,59.0,11.6,33.6,6.92,13.6,7.2,0.6,5.2,21.2,15.4,1.0,212.8,10.5
Loui Eriksson,LW,erikslo01,0,187,22.5,73.0,21.25,24.75,46.0,3.0,21.5,5.1,15.75,4.75,0.75,2.0,20.5,4.0,0.25,147.5,13.299999999999999
Matt Ellison,RW,ellisma02,1,187,22.5,16.5,1.5,5.0,6.5,-1.0,9.5,0.4,1.0,0.5,0.0,0.0,3.0,2.0,0.0,25.0,3.05
Shane Endicott,C,endicsh01,1,189,24.0,41.0,1.0,1.0,2.0,-9.0,43.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,2.3
Martin Erat,LW,eratma01,0,190,26.0,73.8,19.4,33.0,52.4,-0.8,52.8,5.16,14.8,4.4,0.2,3.0,21.0,11.4,0.6,151.0,12.819999999999999
Rico Fata,LW,fatari01,1,194,25.5,28.5,2.0,2.5,4.5,-0.5,12.0,0.05,1.5,0.5,0.0,0.0,2.5,0.0,0.0,32.5,6.35
Sergei Fedorov*,C,fedorse01,0,196,37.5,65.0,13.0,27.0,40.0,-2.5,52.5,3.35,7.75,4.5,0.75,2.0,13.5,11.75,1.75,142.25,9.1
Todd Fedoruk,LW,fedorto01,1,197,28.0,65.0,4.4,9.4,13.8,-4.4,111.8,0.64,4.0,0.4,0.0,0.2,9.0,0.4,0.0,46.8,10.120000000000001
Ruslan Fedotenko,LW,fedotru01,0,198,29.0,74.4,16.2,18.8,35.0,-3.0,46.0,3.2,12.6,3.6,0.0,3.0,15.4,3.0,0.4,142.8,11.52
Eric Fehr,RW,fehrer01,1,199,22.0,35.6,7.2,7.4,14.6,6.6,12.4,1.8,6.4,0.8,0.0,1.2,5.8,1.6,0.0,70.8,6.8
Patrick Fischer,C,fischpa01,1,202,31.0,27.0,4.0,6.0,10.0,0.0,24.0,0.9,4.0,0.0,0.0,1.0,6.0,0.0,0.0,32.0,12.5
Vernon Fiddler,C,fiddlve01,1,203,27.0,69.0,9.8,13.6,23.4,1.0,39.8,1.86,7.2,1.2,1.4,1.4,12.6,0.8,0.2,93.2,11.44
Valtteri Filppula,C,filppva01,1,204,23.0,58.0,10.4,15.4,25.8,6.0,23.2,2.46,9.2,1.0,0.2,1.2,12.2,3.0,0.2,88.4,9.540000000000001
Mike Fisher,C,fishemi01,0,206,27.0,74.4,21.0,23.8,44.8,5.8,62.4,4.54,13.8,5.2,2.0,3.8,17.6,4.2,2.0,190.4,11.14
Tom Fitzgerald,RW,fitzgto01,1,207,37.0,71.0,4.0,6.0,10.0,-10.0,40.0,-0.2,4.0,0.0,0.0,0.0,5.0,0.0,1.0,50.0,8.0
Nick Foligno,LW,foligni01,1,208,21.0,62.333333333333336,10.666666666666666,11.666666666666666,22.333333333333332,-1.3333333333333333,44.0,2.1666666666666665,7.666666666666667,3.0,0.0,1.3333333333333333,8.0,3.6666666666666665,0.0,90.66666666666667,12.033333333333333
Tomas Fleischmann,LW,fleisto01,1,209,23.0,52.0,11.2,14.4,25.6,-2.8,14.8,2.4,8.0,3.2,0.0,2.0,9.2,5.2,0.0,84.4,10.1
Colin Fraser,C,fraseco01,1,211,23.5,39.25,3.25,5.75,9.0,1.5,27.0,0.6000000000000001,3.0,0.0,0.25,0.0,5.25,0.25,0.25,40.75,5.533333333333334
Peter Forsberg*,C,forsbpe01,0,213,33.0,42.0,11.0,37.0,48.0,11.666666666666666,47.333333333333336,5.0,6.0,4.666666666666667,0.3333333333333333,1.6666666666666667,21.333333333333332,15.666666666666666,0.0,82.0,11.4
Matt Foy,RW,foyma01,1,215,23.0,18.666666666666668,2.0,2.3333333333333335,4.333333333333333,-2.0,16.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,0.0,0.0,21.666666666666668,6.666666666666667
Johan Franzén,C,franzjo01,0,216,28.0,63.8,18.6,14.2,32.8,11.6,38.0,3.94,11.6,6.2,0.8,4.2,10.2,3.2,0.8,161.2,11.02
Jeff Friesen,LW,friesje01,1,217,29.5,61.5,5.0,6.5,11.5,-8.5,33.0,-0.2,4.5,0.0,0.5,0.5,4.5,1.5,0.5,65.0,8.1
Benn Ferriero,C,ferribe01,1,217,22.0,24.0,2.0,3.0,5.0,4.0,8.0,0.4,2.0,0.0,0.0,0.0,3.0,0.0,0.0,42.0,4.8
Mitch Fritz,LW,fritzmi01,1,217,28.0,20.0,0.0,0.0,0.0,-4.0,42.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Dan Fritsche,C,fritsda01,1,218,21.5,59.25,8.25,10.5,18.75,-3.5,22.75,1.575,5.75,1.75,0.75,2.0,9.5,1.0,0.0,84.25,9.95
Alex Frolov,LW,froloal01,0,219,25.0,76.0,26.0,34.4,60.4,0.6,30.4,6.5,17.8,7.2,1.0,3.8,21.0,12.4,1.0,177.4,14.6
Michael Frolik,C,frolimi01,0,219,20.5,80.5,21.0,23.0,44.0,3.0,32.5,4.75,18.0,3.0,0.0,1.5,15.0,8.0,0.0,188.5,11.45
Marián Gáborík,RW,gaborma01,0,220,25.0,56.6,33.0,30.0,63.0,10.6,41.2,8.82,22.0,9.8,1.2,5.6,19.2,10.4,0.4,213.2,16.0
Simon Gagne,LW,gagnesi01,0,221,27.0,62.0,29.2,26.6,55.8,9.0,32.2,7.0,18.2,9.4,1.6,4.0,14.6,10.2,1.8,221.0,12.42
Sam Gagner,C,gagnesa01,0,221,19.0,74.33333333333333,14.666666666666666,29.0,43.666666666666664,-10.0,35.666666666666664,3.6333333333333333,9.333333333333334,5.333333333333333,0.0,1.0,19.666666666666668,9.333333333333334,0.0,153.66666666666666,9.566666666666668
Steve Gainey,LW,gainest01,1,222,27.0,20.0,0.0,1.0,1.0,-3.0,20.0,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0
Simon Gamache,LW,gamacsi01,1,223,26.0,18.5,2.5,3.0,5.5,-3.0,8.0,0.35,2.0,0.5,0.0,0.0,2.5,0.5,0.0,23.5,13.25
Paul Gaustad,C,gaustpa01,1,224,25.0,68.2,10.4,16.2,26.6,1.6,82.8,2.0,7.4,2.8,0.2,0.8,12.6,3.2,0.4,111.4,9.6
T.J. Galiardi,LW,galiatj01,1,224,20.5,40.5,9.0,12.5,21.5,1.0,17.0,1.95,7.5,1.0,0.5,1.5,11.0,0.0,1.5,67.0,16.95
Martin Gelinas,LW,gelinma01,0,227,36.0,73.66666666666667,13.333333333333334,21.666666666666668,35.0,13.0,45.333333333333336,3.4,9.333333333333334,3.6666666666666665,0.3333333333333333,1.6666666666666667,19.333333333333332,2.3333333333333335,0.0,155.66666666666666,8.5
Ryan Getzlaf,C,getzlry01,0,230,22.0,72.6,21.4,46.4,67.8,12.8,76.4,7.62,12.6,8.4,0.4,3.2,24.8,21.6,0.0,176.0,12.24
Claude Giroux,RW,giroucl01,1,232,21.0,42.0,8.333333333333334,16.333333333333332,24.666666666666668,-0.3333333333333333,12.333333333333334,2.433333333333333,5.0,3.3333333333333335,0.0,0.6666666666666666,10.666666666666666,5.666666666666667,0.0,71.33333333333333,8.133333333333333
Brian Gionta,RW,giontbr01,0,233,29.0,73.6,28.6,30.0,58.6,6.2,37.2,7.0200000000000005,16.4,11.2,1.0,4.4,21.0,8.8,0.2,245.4,11.58
Colton Gillies,C,gillico01,1,233,19.0,45.0,2.0,5.0,7.0,-2.0,18.0,0.4,2.0,0.0,0.0,1.0,4.0,1.0,0.0,22.0,9.1
Curtis Glencross,LW,glenccu01,1,233,25.5,53.0,11.0,13.75,24.75,7.0,38.75,2.875,9.0,1.0,1.0,1.5,11.75,1.75,0.25,95.25,12.075
Tanner Glass,LW,glassta01,1,234,25.0,37.0,1.6666666666666667,2.6666666666666665,4.333333333333333,0.0,53.666666666666664,0.06666666666666667,1.6666666666666667,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,21.333333333333332,5.6000000000000005
Jeff Giuliano,LW,giulije01,1,236,27.0,50.5,1.5,5.0,6.5,-4.5,20.0,-0.4,1.5,0.0,0.0,1.0,4.5,0.0,0.5,31.0,4.7
Rob Globke,C,globkro01,1,238,24.0,15.333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,-2.0,2.6666666666666665,-0.2333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,12.333333333333334,1.8666666666666665
Mike Glumac,RW,glumami01,1,239,26.0,13.333333333333334,2.3333333333333335,2.0,4.333333333333333,-2.6666666666666665,12.666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,20.666666666666668,4.233333333333333
Marcel Goc,C,gocma01,1,240,24.0,67.6,6.4,10.4,16.8,-4.0,18.0,0.86,5.8,0.4,0.2,0.8,10.0,0.4,0.0,100.2,6.26
Eric Godard,RW,godarer01,1,241,27.0,53.2,1.2,1.6,2.8,-2.2,116.6,-0.07999999999999999,1.2,0.0,0.0,0.2,1.6,0.0,0.0,14.2,6.959999999999999
Steven Goertzen,RW,goertst01,1,242,23.0,17.0,0.5,0.5,1.0,-5.25,20.75,-0.3,0.5,0.0,0.0,0.0,0.5,0.0,0.0,10.75,2.775
Scott Gomez,C,gomezsc01,0,243,28.0,78.0,18.0,48.2,66.2,3.4,48.0,6.459999999999999,12.2,5.6,0.2,3.4,29.4,18.6,0.2,237.0,7.58
Mikhail Grabovski,C,grabomi01,1,245,24.5,41.0,8.25,14.75,23.0,-2.75,27.5,1.9500000000000002,6.0,2.0,0.25,1.5,11.5,3.25,0.0,68.5,9.4
Boyd Gordon,RW,gordobo01,1,245,24.0,52.4,4.6,9.4,14.0,2.2,11.6,0.64,3.8,0.0,0.8,0.4,8.6,0.0,0.8,65.0,6.18
Lee Goren,RW,gorenle01,1,246,28.5,15.0,0.5,1.0,1.5,-3.5,15.0,-0.15000000000000002,0.5,0.0,0.0,0.5,1.0,0.0,0.0,19.5,1.35
Chris Gratton,C,grattch01,1,249,31.5,60.25,10.0,14.5,24.5,-0.25,71.75,2.0,8.25,1.5,0.25,1.0,12.5,2.0,0.0,94.5,8.35
Josh Gratton,LW,grattjo01,1,250,24.5,21.5,0.75,0.75,1.5,-3.25,73.5,-0.15,0.75,0.0,0.0,0.0,0.75,0.0,0.0,15.0,5.466666666666666
Josh Green,C,greenjo01,1,252,28.5,45.0,3.0,3.5,6.5,1.0,19.5,0.2,3.0,0.0,0.0,1.0,3.0,0.0,0.5,54.5,7.050000000000001
Travis Green,C,greentr01,1,254,35.5,56.5,5.5,6.5,12.0,1.0,53.0,0.4,4.5,0.0,1.0,0.5,6.0,0.0,0.5,70.0,6.5
Mike Grier,RW,griermi01,1,256,33.0,75.0,10.4,14.2,24.6,-3.2,26.8,1.6400000000000001,8.4,0.6,1.4,2.6,12.8,0.2,1.2,119.4,8.68
Bill Guerin,RW,gueribi01,0,257,37.0,76.8,22.8,23.8,46.6,-5.2,80.4,4.779999999999999,15.8,7.0,0.0,4.4,14.2,9.6,0.0,223.0,10.18
Ben Guite,C,guitebe01,1,258,29.0,35.0,3.8,5.2,9.0,-0.8,19.4,0.5599999999999999,3.6,0.0,0.2,0.8,4.6,0.2,0.4,47.2,4.68
Niklas Hagman,LW,hagmani01,0,259,28.0,79.0,19.8,15.6,35.4,-2.4,26.4,3.66,15.4,3.2,1.2,3.0,11.4,3.6,0.6,168.0,11.48
Adam Hall,RW,hallad01,1,262,26.5,66.75,6.75,8.75,15.5,-5.5,29.75,0.475,3.25,3.5,0.0,1.25,5.25,2.75,0.75,88.5,7.0
Jeff Halpern,C,halpeje01,1,263,31.0,70.4,11.0,18.2,29.2,-8.4,56.4,1.8199999999999998,7.8,2.8,0.4,1.8,12.4,5.4,0.4,104.0,10.879999999999999
Denis Hamel,LW,hamelde01,1,264,28.5,28.5,3.0,1.5,4.5,0.5,5.0,0.44999999999999996,3.0,0.0,0.0,0.0,1.5,0.0,0.0,25.5,11.5
Jeff Hamilton,RW,hamilje01,1,266,29.5,39.0,8.0,11.25,19.25,-2.5,11.0,1.9,5.25,2.75,0.0,1.5,5.25,6.0,0.0,78.25,9.425
Michal Handzus,C,handzmi01,0,268,30.0,65.2,11.8,19.6,31.4,-4.4,31.8,2.34,7.6,3.0,1.2,2.2,12.0,6.2,1.4,94.2,16.119999999999997
Michael Grabner,RW,grabnmi01,1,269,22.0,20.0,5.0,6.0,11.0,2.0,8.0,1.3,3.0,2.0,0.0,1.0,3.0,3.0,0.0,63.0,7.9
Jannik Hansen,LW,hanseja01,1,270,22.0,35.666666666666664,5.0,7.0,12.0,0.0,19.0,0.9333333333333332,4.666666666666667,0.0,0.3333333333333333,1.3333333333333333,6.666666666666667,0.0,0.3333333333333333,44.666666666666664,7.6000000000000005
Mark Hartigan,C,hartima01,1,271,29.0,22.666666666666668,4.333333333333333,2.0,6.333333333333333,-0.6666666666666666,14.666666666666666,0.6666666666666666,3.0,1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.0,29.333333333333332,13.066666666666668
Martin Hanzal,C,hanzama01,1,271,21.0,75.66666666666667,10.0,23.0,33.0,-3.6666666666666665,57.333333333333336,2.3000000000000003,8.0,1.0,1.0,1.6666666666666667,17.0,5.666666666666667,0.3333333333333333,118.33333333333333,8.666666666666666
Scott Hartnell,RW,hartnsc01,0,272,25.0,77.6,23.0,23.8,46.8,7.4,130.8,5.36,13.4,8.8,0.8,5.0,18.4,4.6,0.8,183.6,12.52
Todd Harvey,RW,harveto01,1,273,30.0,63.0,5.0,2.0,7.0,-7.0,32.0,0.1,5.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,11.1
Martin Havlát,LW,havlama01,0,276,26.0,52.6,18.2,28.0,46.2,7.0,23.6,5.34,14.2,3.8,0.2,2.4,19.4,8.2,0.4,147.6,12.76
Christian Hanson,RW,hansoch01,1,277,22.5,18.0,1.5,3.0,4.5,-1.5,9.0,0.1,1.0,0.0,0.5,0.0,3.0,0.0,0.0,27.0,7.75
Dany Heatley,RW,heatlda01,0,279,27.0,79.8,43.8,45.0,88.8,19.2,75.6,11.459999999999999,25.4,17.2,1.2,8.0,29.0,15.4,0.6,274.4,16.02
Jochen Hecht,C,hechtjo01,0,280,30.0,72.8,18.4,24.8,43.2,7.0,35.8,4.159999999999999,14.4,3.2,0.8,2.0,20.8,3.2,0.8,200.4,9.120000000000001
Jonathan Hedstrom,RW,hedstjo01,0,282,28.0,79.0,13.0,14.0,27.0,2.0,48.0,1.7,9.0,2.0,2.0,5.0,12.0,1.0,1.0,99.0,13.1
Milan Hejduk,RW,hejdumi01,0,283,31.0,73.8,27.6,29.4,57.0,3.6,26.0,6.4,16.4,10.4,0.8,3.6,20.0,9.2,0.2,209.4,13.280000000000001
Darren Helm,C,helmda01,1,284,22.0,32.666666666666664,3.6666666666666665,4.666666666666667,8.333333333333334,-3.6666666666666665,8.0,0.36666666666666664,2.6666666666666665,0.0,1.0,1.0,4.666666666666667,0.0,0.0,67.0,2.2333333333333334
Ales Hemsky,RW,hemskal01,0,286,24.0,62.6,16.4,41.4,57.8,-2.6,35.6,5.7,10.8,5.4,0.2,1.8,19.6,21.8,0.0,145.2,11.4
T.J. Hensick,C,hensitj01,1,288,23.0,33.0,3.6666666666666665,8.0,11.666666666666666,-3.6666666666666665,5.333333333333333,0.8333333333333334,2.0,1.6666666666666667,0.0,0.3333333333333333,5.333333333333333,2.6666666666666665,0.0,60.333333333333336,7.533333333333334
Chris Higgins,C,higgich01,0,289,24.0,69.4,18.4,15.2,33.6,-4.4,25.6,3.2600000000000002,11.0,5.8,1.6,2.6,9.4,5.6,0.2,172.8,10.64
Andy Hilbert,C,hilbean01,1,290,26.0,53.8,7.8,11.8,19.6,2.2,22.8,1.64,6.8,0.8,0.2,0.6,9.8,1.4,0.6,113.0,5.9399999999999995
Dwight Helminen,C,helmidw01,1,291,25.5,13.5,1.0,0.5,1.5,-1.5,0.0,0.05,1.0,0.0,0.0,0.0,0.5,0.0,0.0,8.0,53.35
Dan Hinote,RW,hinotda01,1,292,30.5,55.75,4.0,5.5,9.5,-5.75,44.25,0.07500000000000001,3.75,0.0,0.25,0.75,4.25,0.25,1.0,43.25,9.175
Matt Hendricks,C,hendrma01,1,293,27.5,30.0,4.5,3.5,8.0,1.0,43.5,0.85,4.0,0.0,0.5,0.5,3.0,0.0,0.5,34.0,7.15
Jeff Hoggan,RW,hoggaje01,1,294,29.0,21.4,0.4,1.8,2.2,-5.2,15.2,-0.22000000000000003,0.4,0.0,0.0,0.0,1.8,0.0,0.0,25.0,0.825
Bobby Holík,C,holikbo01,1,295,36.5,72.5,11.25,15.0,26.25,-6.25,80.25,1.625,8.5,2.5,0.25,1.25,10.0,4.5,0.5,140.0,7.875
Jan Hlavac,LW,hlavaja01,0,295,31.0,80.0,12.0,23.0,35.0,-1.0,40.0,3.0,12.0,0.0,0.0,2.0,21.0,1.0,1.0,152.0,7.9
Jaroslav Hlinka,LW,hlinkja01,1,296,31.0,63.0,8.0,20.0,28.0,6.0,16.0,2.5,8.0,0.0,0.0,1.0,19.0,1.0,0.0,90.0,8.9
Ryan Hollweg,LW,hollwry01,1,296,23.5,56.25,1.25,2.25,3.5,-8.25,87.25,-0.6000000000000001,1.25,0.0,0.0,0.0,2.25,0.0,0.0,41.5,2.825
Michael Holmqvist,C,holmqmi01,1,297,26.5,67.5,8.0,8.5,16.5,-9.5,23.5,0.5,6.5,1.5,0.0,0.5,7.5,0.5,0.5,93.0,8.45
Tomas Holmström,LW,holmsto01,0,298,35.0,67.6,23.6,23.0,46.6,11.8,56.0,5.9,12.4,11.2,0.0,4.8,15.2,7.8,0.0,131.8,18.02
Shawn Horcoff,C,horcosh01,0,299,29.0,73.8,17.8,34.8,52.6,-8.6,52.2,4.36,12.0,5.2,0.6,3.0,20.2,13.6,1.0,150.2,12.24
Darcy Hordichuk,LW,hordida01,1,300,27.0,60.2,2.8,2.6,5.4,0.0,112.8,0.2,2.8,0.0,0.0,0.4,2.4,0.2,0.0,27.8,8.76
Nathan Horton,C,hortona01,0,301,22.0,73.4,25.6,29.0,54.6,6.4,65.0,6.18,18.6,6.2,0.8,3.2,22.0,7.0,0.0,176.2,14.74
Marcel Hossa,LW,hossama02,1,302,25.0,59.333333333333336,7.0,7.0,14.0,-2.6666666666666665,27.333333333333332,0.7999999999999999,5.0,2.0,0.0,0.6666666666666666,5.666666666666667,1.0,0.3333333333333333,84.66666666666667,7.666666666666667
Marián Hossa*,RW,hossama01,0,303,29.0,73.0,35.0,41.0,76.0,14.4,46.6,9.34,21.4,10.2,3.4,5.2,22.0,18.2,0.8,290.2,12.02
Jan Hrdina,C,hrdinja01,1,304,29.0,75.0,10.0,23.0,33.0,-8.0,78.0,1.7,5.0,4.0,1.0,0.0,14.0,8.0,1.0,78.0,12.8
Jiri Hudler,RW,hudleji01,1,305,23.5,60.75,12.75,18.25,31.0,8.5,20.0,3.55,9.75,3.0,0.0,2.0,9.25,9.0,0.0,99.0,9.675
Trent Hunter,RW,huntetr01,0,308,27.0,71.4,14.6,19.4,34.0,-5.2,31.6,2.7199999999999998,10.4,4.0,0.2,1.8,13.6,5.0,0.8,184.8,8.1
Kristian Huselius,LW,huselkr01,0,309,29.0,77.6,24.6,37.2,61.8,3.8,37.2,6.779999999999999,15.8,8.2,0.6,4.4,20.2,16.6,0.4,182.6,13.680000000000001
Patric Hornqvist,RW,hornqpa01,0,311,22.5,54.0,16.0,13.0,29.0,7.5,28.0,3.85,11.0,5.0,0.0,4.0,11.5,1.5,0.0,164.5,7.300000000000001
Jarome Iginla*,RW,iginlja01,0,312,30.0,79.6,38.2,45.2,83.4,8.0,60.8,10.16,24.8,13.0,0.4,6.2,27.8,17.0,0.4,288.2,13.219999999999999
Brad Isbister,LW,isbisbr01,1,314,29.0,44.0,4.333333333333333,8.666666666666666,13.0,-0.3333333333333333,32.666666666666664,0.7999999999999999,3.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,7.666666666666667,1.0,0.0,73.0,5.566666666666666
Raitis Ivanans,LW,ivanara01,1,315,29.0,56.0,2.4,1.2,3.6,-7.8,112.8,-0.32,2.4,0.0,0.0,0.4,1.2,0.0,0.0,25.6,7.825
Tim Jackman,RW,jackmti01,1,319,26.0,34.4,2.0,3.0,5.0,-4.8,68.2,-0.020000000000000007,1.8,0.0,0.2,0.0,3.0,0.0,0.0,38.6,3.1399999999999997
Jean-Francois Jacques,LW,jacquje01,1,320,22.0,21.8,1.0,1.4,2.4,-6.4,24.4,-0.24,1.0,0.0,0.0,0.0,1.4,0.0,0.0,17.0,8.3
Jaromír Jágr,RW,jagrja01,0,321,34.0,82.0,36.333333333333336,60.333333333333336,96.66666666666667,22.666666666666668,69.33333333333333,11.5,23.666666666666668,12.666666666666666,0.0,6.333333333333333,32.333333333333336,28.0,0.0,313.6666666666667,11.333333333333334
Cam Janssen,RW,janssca01,1,324,23.0,41.2,0.4,0.8,1.2,-2.8,108.8,-0.26,0.4,0.0,0.0,0.0,0.8,0.0,0.0,12.2,3.12
Greg Johnson,C,johnsgr02,1,329,34.0,68.0,11.0,8.0,19.0,5.0,10.0,1.1,7.0,0.0,4.0,3.0,8.0,0.0,0.0,76.0,14.5
Mike Johnson,RW,johnsmi01,1,330,32.0,60.333333333333336,9.666666666666666,20.333333333333332,30.0,3.0,32.666666666666664,2.5,6.333333333333333,2.3333333333333335,1.0,1.3333333333333333,15.333333333333334,4.666666666666667,0.3333333333333333,99.0,9.633333333333333
Ryan Johnson,C,johnsry01,1,331,31.0,64.6,3.6,6.8,10.4,-6.6,25.2,-0.18,2.6,0.2,0.8,0.6,6.2,0.0,0.6,46.6,7.92
Jussi Jokinen,LW,jokinju01,0,333,24.0,77.4,16.8,30.6,47.4,-2.2,26.0,4.7,10.4,6.4,0.0,2.4,17.2,13.4,0.0,124.0,13.080000000000002
Olli Jokinen,C,jokinol01,0,334,29.0,80.8,31.0,40.6,71.6,0.8,75.0,7.860000000000001,19.6,10.6,0.8,5.6,24.6,16.0,0.0,303.0,10.120000000000001
